above_threshold_candidates,box_prompt_calls,cam_max,cam_mean,cam_min,cam_nonzero_ratio,cam_std,cam_target_protocol,classifier_confidence,final_area_ratio,group_id,image_name,mask_area_ratio,mask_foreground_pixels,mask_height,mask_path,mask_sha256,mask_unique_values,mask_width,morphology_components,reason,sam_candidate_count,sam_prompt_calls,selected_area_ratio,selected_candidates,selected_class,selected_components,selection_score_max,selection_score_mean,selection_score_min,split,status,support_area_ratio,true_tumor,true_tumor_type,unique_negative_prompt_points,unique_positive_prompt_points,unique_prompt_points
30,16,1.0,0.2495502531528473,0.0,0.999990234375,0.17383155226707458,predicted,0.9997041821479797,0.051904296875,btxrd-heuristic-000160,IMG000306.jpeg,0.051904296875,5315,320,masks/IMG000306.png,3ed325824812638d5c88232c671434ce45f004120de3589b67b63520170dc3d4,0|255,320,8,,72,24,0.0519140625,3,0,3,0.6830425262451172,0.38914769887924194,0.019726132974028587,val,ok,0.15,1,1,31,14,45
0,0,,,,,,predicted,0.14725865423679352,0.0,btxrd-heuristic-000167,IMG000320.jpeg,0.0,0,320,masks/IMG000320.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,0,classifier_predicted_normal_or_below_confidence,0,0,0.0,0,0,0,,,,val,empty_by_image_gate,0.0,1,1,0,0,0
7,6,1.0,0.11492858827114105,0.0,0.999990234375,0.16374622285366058,predicted,0.9999995231628418,0.077041015625,btxrd-heuristic-000172,IMG000327.jpeg,0.077041015625,7889,320,masks/IMG000327.png,d850e92ec9f04274b1e3612a7f804e931d8534774f469d03728bb48cf87ca252,0|255,320,3,,27,9,0.0776171875,2,0,2,0.4705202579498291,0.33522161841392517,0.06431939452886581,val,ok,0.15,1,1,12,5,17
13,6,1.0,0.09306727349758148,0.0,0.999990234375,0.1503419727087021,predicted,0.9999456405639648,0.00416015625,btxrd-heuristic-000173,IMG000328.jpeg,0.00416015625,426,320,masks/IMG000328.png,9aff26dec86fda7ba76b411534e9812f2b6d42464f404ab597ff4db80c5c093f,0|255,320,3,,27,9,0.00416015625,3,0,3,0.7593401670455933,0.4393165409564972,0.10740863531827927,val,ok,0.15,1,1,12,5,17
0,0,,,,,,predicted,1.6949411474342924e-06,0.0,btxrd-heuristic-000180,IMG000337.jpeg,0.0,0,320,masks/IMG000337.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,0,classifier_predicted_normal_or_below_confidence,0,0,0.0,0,0,0,,,,val,empty_by_image_gate,0.0,1,1,0,0,0
12,16,1.0,0.12227883189916611,0.0,0.999990234375,0.13414832949638367,predicted,0.5264369249343872,0.000673828125,btxrd-heuristic-000181,IMG000338.jpeg,0.000673828125,69,320,masks/IMG000338.png,42c1adb61e1a729c861da9d86e1bc273a8a234297dbdae4a276f0f65643a7d11,0|255,320,8,,72,24,0.000673828125,3,0,3,0.7512832283973694,0.24878236651420593,0.00023548645549453795,val,ok,0.14962890625,1,1,25,13,38
0,0,,,,,,predicted,0.001250570872798562,0.0,btxrd-heuristic-000183,IMG000340.jpeg,0.0,0,320,masks/IMG000340.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,0,classifier_predicted_normal_or_below_confidence,0,0,0.0,0,0,0,,,,val,empty_by_image_gate,0.0,1,1,0,0,0
11,10,1.0,0.14119867980480194,0.0,0.999990234375,0.1623489260673523,predicted,0.5543739199638367,0.000888671875,btxrd-heuristic-000203,IMG000372.jpeg,0.000888671875,91,320,masks/IMG000372.png,53aa28d11e9436203ac11b39ec3e58d22ab23e5bb43d18135fd2e859d0c5d4c0,0|255,320,5,,45,15,0.000888671875,3,0,3,0.7515040040016174,0.29779621958732605,0.002855723025277257,val,ok,0.14998046875,1,1,19,9,28
10,6,1.0,0.09027647972106934,0.0,0.999990234375,0.15827620029449463,predicted,0.9942330718040466,0.03501953125,btxrd-heuristic-000208,IMG000378.jpeg,0.03501953125,3586,320,masks/IMG000378.png,034a0475e33d065110a883a1b2d41271291b23a95f01895c4bbfb26cf1c05513,0|255,320,3,,27,9,0.035087890625,3,0,3,0.5114158391952515,0.3714904487133026,0.06709472835063934,val,ok,0.15,1,1,12,5,17
0,0,,,,,,predicted,0.001188070047646761,0.0,btxrd-heuristic-000223,IMG000408.jpeg,0.0,0,320,masks/IMG000408.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,0,classifier_predicted_normal_or_below_confidence,0,0,0.0,0,0,0,,,,val,empty_by_image_gate,0.0,1,1,0,0,0
0,0,,,,,,predicted,0.02752244472503662,0.0,btxrd-heuristic-000228,IMG000414.jpeg,0.0,0,320,masks/IMG000414.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,0,classifier_predicted_normal_or_below_confidence,0,0,0.0,0,0,0,,,,val,empty_by_image_gate,0.0,1,1,0,0,0
24,6,1.0,0.09066115319728851,0.0,0.999990234375,0.15813705325126648,predicted,0.9527164101600647,0.03203125,btxrd-heuristic-000229,IMG000415.jpeg,0.03203125,3280,320,masks/IMG000415.png,0c9c14d48139d43ded9af2efd188941e3df522e313ce1776c888f845365169b0,0|255,320,3,,27,9,0.032978515625,3,0,3,0.6563481092453003,0.5055548548698425,0.018207289278507233,val,ok,0.15,1,4,12,5,17
0,0,,,,,,predicted,8.803247055766406e-07,0.0,btxrd-heuristic-000230,IMG000416.jpeg,0.0,0,320,masks/IMG000416.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,0,classifier_predicted_normal_or_below_confidence,0,0,0.0,0,0,0,,,,val,empty_by_image_gate,0.0,1,1,0,0,0
0,0,,,,,,predicted,0.007740591187030077,0.0,btxrd-heuristic-000233,IMG000420.jpeg,0.0,0,320,masks/IMG000420.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,0,classifier_predicted_normal_or_below_confidence,0,0,0.0,0,0,0,,,,val,empty_by_image_gate,0.0,1,1,0,0,0
0,0,,,,,,predicted,6.34096868452616e-05,0.0,btxrd-heuristic-000244,IMG000439.jpeg,0.0,0,320,masks/IMG000439.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,0,classifier_predicted_normal_or_below_confidence,0,0,0.0,0,0,0,,,,val,empty_by_image_gate,0.0,1,1,0,0,0
49,14,1.0,0.18785138428211212,0.0,0.999990234375,0.23175129294395447,predicted,0.9941850304603577,0.04357421875,btxrd-heuristic-000260,IMG000467.jpeg,0.04357421875,4462,320,masks/IMG000467.png,427a73cf8919c0b79e55216987cc2b93983ab243b74d3c5abd6ffa9c51aabb5f,0|255,320,7,,63,21,0.043642578125,3,0,3,0.7671459913253784,0.5388807654380798,0.21393832564353943,val,ok,0.15,1,3,23,15,38
7,6,1.0,0.07982965558767319,0.0,0.999990234375,0.1420140117406845,predicted,0.9700637459754944,0.000947265625,btxrd-heuristic-000267,IMG000478.jpeg,0.000947265625,97,320,masks/IMG000478.png,5e1783e8982b3594cfc6d28e70cbcf0757506ae8b7d4464364a3ce3bd76dce87,0|255,320,3,,27,9,0.000947265625,3,0,3,0.7527664303779602,0.3809656500816345,0.18515430390834808,val,ok,0.15,1,2,12,5,17
24,10,1.0,0.13727658987045288,0.0,0.999990234375,0.19283288717269897,predicted,0.6890612244606018,0.00634765625,btxrd-heuristic-000269,IMG000481.jpeg,0.00634765625,650,320,masks/IMG000481.png,f8b6a030485c05f38f1e8d55d6416432fa17e501362c532b25928a0de7795d5d,0|255,320,5,,45,15,0.00634765625,3,0,3,0.7599788308143616,0.42000359296798706,0.0354817658662796,val,ok,0.15,1,1,17,10,27
0,0,,,,,,predicted,0.0007393350824713707,0.0,btxrd-heuristic-000278,IMG000496.jpeg,0.0,0,320,masks/IMG000496.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,0,classifier_predicted_normal_or_below_confidence,0,0,0.0,0,0,0,,,,val,empty_by_image_gate,0.0,1,3,0,0,0
0,0,,,,,,predicted,0.07951195538043976,0.0,btxrd-heuristic-000287,IMG000513.jpeg,0.0,0,320,masks/IMG000513.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,0,classifier_predicted_normal_or_below_confidence,0,0,0.0,0,0,0,,,,val,empty_by_image_gate,0.0,1,7,0,0,0
24,12,1.0,0.16252420842647552,0.0,0.999990234375,0.18777060508728027,predicted,0.6018333435058594,0.023876953125,btxrd-heuristic-000302,IMG000542.jpeg,0.023876953125,2445,320,masks/IMG000542.png,16546342146605aa6b22943bad535ff51bde66ee582e48cd1396a948d1071eba,0|255,320,6,,54,18,0.024296875,3,0,3,0.694023847579956,0.3761481046676636,0.003305191406980157,val,ok,0.15,1,1,17,10,27
9,6,1.0,0.08514240384101868,0.0,0.9999609375,0.14862032234668732,predicted,0.9665220379829407,0.000400390625,btxrd-heuristic-000305,IMG000548.jpeg,0.000400390625,41,320,masks/IMG000548.png,67e5581f62192a2ee02f4247399c22704f5254cbe9da5826a4d179920f95f168,0|255,320,3,,27,9,0.000400390625,3,0,3,0.7322188019752502,0.3790602385997772,0.17718558013439178,val,ok,0.15,1,5,12,5,17
0,0,,,,,,predicted,1.3389206969804945e-06,0.0,btxrd-heuristic-000305,IMG000549.jpeg,0.0,0,320,masks/IMG000549.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,0,classifier_predicted_normal_or_below_confidence,0,0,0.0,0,0,0,,,,val,empty_by_image_gate,0.0,1,5,0,0,0
34,18,1.0,0.2766556739807129,0.0,0.999990234375,0.1683482974767685,predicted,0.9999995231628418,0.032548828125,btxrd-heuristic-000308,IMG000555.jpeg,0.032548828125,3333,320,masks/IMG000555.png,8aa55dabac62df69f087d8782492ffea3f3fbccb7d3cef5f7c560cddf3cf1b74,0|255,320,9,,81,27,0.0326171875,3,0,3,0.694294810295105,0.38011887669563293,0.07320026308298111,val,ok,0.14046875,1,4,30,17,47
29,18,1.0,0.29718321561813354,0.0,0.999990234375,0.16166236996650696,predicted,0.9999998807907104,0.0323828125,btxrd-heuristic-000308,IMG000556.jpeg,0.0323828125,3316,320,masks/IMG000556.png,b66966e8e87931e1bc19117536c06ed7a5dcb1f382aeb0753573ebc2df7c31e5,0|255,320,9,,81,27,0.03267578125,3,0,3,0.7342689037322998,0.36756667494773865,0.007562530692666769,val,ok,0.1451953125,1,4,32,20,52
19,6,1.0,0.11989764869213104,0.0,0.999990234375,0.15301579236984253,predicted,0.9988558292388916,0.03994140625,btxrd-heuristic-000311,IMG000562.jpeg,0.03994140625,4090,320,masks/IMG000562.png,2f1119e43622394ce5ce58ea4f221d630d585cdf4709040b4cd601bdf7112d0a,0|255,320,3,,27,9,0.040185546875,3,0,3,0.6008735299110413,0.4116643965244293,0.07707720249891281,val,ok,0.15,1,7,12,5,17
23,10,1.0,0.1280253529548645,0.0,0.999990234375,0.15684571862220764,predicted,0.9373123645782471,0.0647265625,btxrd-heuristic-000320,IMG000576.jpeg,0.0647265625,6628,320,masks/IMG000576.png,46030b76b5c9cfc3f2a42792505a3522d147e0634f2386ed063541d77e53f78a,0|255,320,5,,45,15,0.06474609375,3,0,3,0.7498199343681335,0.3727722465991974,0.019274814054369926,val,ok,0.15,1,5,18,10,28
70,18,1.0,0.31827738881111145,0.0,0.999990234375,0.22366812825202942,predicted,0.9989651441574097,0.01126953125,btxrd-heuristic-000324,IMG000582.jpeg,0.01126953125,1154,320,masks/IMG000582.png,276c54ae948ccdbfeb28060e1448142f198b194dcf39f07e9fa421937870f22d,0|255,320,9,,81,27,0.01126953125,3,0,3,0.7518500089645386,0.5490873456001282,0.13769745826721191,val,ok,0.149853515625,1,3,27,20,47
0,0,,,,,,predicted,0.0009414729429408908,0.0,btxrd-heuristic-000341,IMG000612.jpeg,0.0,0,320,masks/IMG000612.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,0,classifier_predicted_normal_or_below_confidence,0,0,0.0,0,0,0,,,,val,empty_by_image_gate,0.0,1,7,0,0,0
0,0,,,,,,predicted,0.0002437384973745793,0.0,btxrd-heuristic-000349,IMG000628.jpeg,0.0,0,320,masks/IMG000628.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,0,classifier_predicted_normal_or_below_confidence,0,0,0.0,0,0,0,,,,val,empty_by_image_gate,0.0,1,3,0,0,0
56,14,1.0,0.2346893548965454,0.0,0.9999609375,0.22912545502185822,predicted,0.9994331002235413,0.0608984375,btxrd-heuristic-000354,IMG000636.jpeg,0.0608984375,6236,320,masks/IMG000636.png,e70a49afd52f9a2a0e5dc6794cd19374c2949650a48ad75bbae01e2367df58b7,0|255,320,7,,63,21,0.06115234375,3,0,3,0.7753116488456726,0.5717859268188477,0.23612602055072784,val,ok,0.15,1,3,25,12,37
0,0,,,,,,predicted,0.0008103780564852059,0.0,btxrd-heuristic-000358,IMG000641.jpeg,0.0,0,320,masks/IMG000641.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,0,classifier_predicted_normal_or_below_confidence,0,0,0.0,0,0,0,,,,val,empty_by_image_gate,0.0,1,1,0,0,0
