image_name,group_id,group_source,group_confidence,true_class,predicted_class,true_tumor,tumor_probability,predicted_tumor,prob_class_0
IMG000681.jpeg,btxrd-heuristic-000383,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,1.0,1,1.0
IMG000682.jpeg,btxrd-heuristic-000384,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,0,1,0.02904633618891239,0,0.02904633618891239
IMG000699.jpeg,btxrd-heuristic-000394,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,0,1,0.019365619868040085,0,0.019365619868040085
IMG000727.jpeg,btxrd-heuristic-000411,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9931219220161438,1,0.9931219220161438
IMG000747.jpeg,btxrd-heuristic-000422,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999970197677612,1,0.9999970197677612
IMG000749.jpeg,btxrd-heuristic-000424,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,1.0,1,1.0
IMG000750.jpeg,btxrd-heuristic-000425,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9961003065109253,1,0.9961003065109253
IMG000751.jpeg,btxrd-heuristic-000426,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999566078186035,1,0.9999566078186035
IMG000762.jpeg,btxrd-heuristic-000434,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,1.0,1,1.0
IMG000763.jpeg,btxrd-heuristic-000435,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999996423721313,1,0.9999996423721313
IMG000793.jpeg,btxrd-heuristic-000452,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,0,1,0.009010238572955132,0,0.009010238572955132
IMG000794.jpeg,btxrd-heuristic-000452,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,1,1,0.999453604221344,1,0.999453604221344
IMG000838.jpeg,btxrd-heuristic-000476,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999992847442627,1,0.9999992847442627
IMG000876.jpeg,btxrd-heuristic-000501,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.7471768260002136,1,0.7471768260002136
IMG000895.jpeg,btxrd-heuristic-000513,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,1.0,1,1.0
IMG000899.jpeg,btxrd-heuristic-000516,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9942723512649536,1,0.9942723512649536
IMG000901.jpeg,btxrd-heuristic-000518,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.958198070526123,1,0.958198070526123
IMG000902.jpeg,btxrd-heuristic-000519,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,1.0,1,1.0
IMG000905.jpeg,btxrd-heuristic-000521,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,1.0,1,1.0
IMG000917.jpeg,btxrd-heuristic-000527,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9426953196525574,1,0.9426953196525574
IMG000918.jpeg,btxrd-heuristic-000528,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9934571385383606,1,0.9934571385383606
IMG000924.jpeg,btxrd-heuristic-000533,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9810659289360046,1,0.9810659289360046
IMG000928.jpeg,btxrd-heuristic-000536,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9995713829994202,1,0.9995713829994202
IMG000930.jpeg,btxrd-heuristic-000538,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,0,1,0.06897846609354019,0,0.06897846609354019
IMG000931.jpeg,btxrd-heuristic-000539,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.6965317726135254,1,0.6965317726135254
IMG000932.jpeg,btxrd-heuristic-000540,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999998807907104,1,0.9999998807907104
IMG000944.jpeg,btxrd-heuristic-000547,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,1.0,1,1.0
IMG000963.jpeg,btxrd-heuristic-000561,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999994039535522,1,0.9999994039535522
IMG000969.jpeg,btxrd-heuristic-000566,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999986886978149,1,0.9999986886978149
IMG000971.jpeg,btxrd-heuristic-000568,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999997615814209,1,0.9999997615814209
IMG000993.jpeg,btxrd-heuristic-000581,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,1.0,1,1.0
IMG000996.jpeg,btxrd-heuristic-000583,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9779346585273743,1,0.9779346585273743
IMG001006.jpeg,btxrd-heuristic-000591,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999963045120239,1,0.9999963045120239
IMG001007.jpeg,btxrd-heuristic-000592,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999998807907104,1,0.9999998807907104
IMG001024.jpeg,btxrd-heuristic-000600,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,0,1,3.0018472898518667e-05,0,3.0018472898518667e-05
IMG001030.jpeg,btxrd-heuristic-000605,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999922513961792,1,0.9999922513961792
IMG001056.jpeg,btxrd-heuristic-000620,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9997252821922302,1,0.9997252821922302
IMG001059.jpeg,btxrd-heuristic-000622,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9446410536766052,1,0.9446410536766052
IMG001060.jpeg,btxrd-heuristic-000623,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,1.0,1,1.0
IMG001092.jpeg,btxrd-heuristic-000639,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,1.0,1,1.0
IMG001094.jpeg,btxrd-heuristic-000641,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,1.0,1,1.0
IMG001098.jpeg,btxrd-heuristic-000644,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9995606541633606,1,0.9995606541633606
IMG001106.jpeg,btxrd-heuristic-000649,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999829530715942,1,0.9999829530715942
IMG001136.jpeg,btxrd-heuristic-000669,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,0,1,0.47986093163490295,0,0.47986093163490295
IMG001140.jpeg,btxrd-heuristic-000672,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,1.0,1,1.0
IMG001141.jpeg,btxrd-heuristic-000673,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9995689988136292,1,0.9995689988136292
IMG001174.jpeg,btxrd-heuristic-000693,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.8200508952140808,1,0.8200508952140808
IMG001190.jpeg,btxrd-heuristic-000702,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,1,1,1.0,1,1.0
IMG001191.jpeg,btxrd-heuristic-000702,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,1,1,1.0,1,1.0
IMG001202.jpeg,btxrd-heuristic-000707,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,1.0,1,1.0
IMG001206.jpeg,btxrd-heuristic-000710,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9998772144317627,1,0.9998772144317627
IMG001215.jpeg,btxrd-heuristic-000715,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,1,1,0.9999892711639404,1,0.9999892711639404
IMG001216.jpeg,btxrd-heuristic-000715,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,1,1,1.0,1,1.0
IMG001219.jpeg,btxrd-heuristic-000717,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.999992847442627,1,0.999992847442627
IMG001231.jpeg,btxrd-heuristic-000724,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9861685633659363,1,0.9861685633659363
IMG001235.jpeg,btxrd-heuristic-000727,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.6657245755195618,1,0.6657245755195618
IMG001245.jpeg,btxrd-heuristic-000732,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,1.0,1,1.0
IMG001248.jpeg,btxrd-heuristic-000735,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,0,1,0.04168924316763878,0,0.04168924316763878
IMG001251.jpeg,btxrd-heuristic-000738,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9998648166656494,1,0.9998648166656494
IMG001259.jpeg,btxrd-heuristic-000745,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9986935257911682,1,0.9986935257911682
IMG001272.jpeg,btxrd-heuristic-000753,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,0,1,0.00023040673113428056,0,0.00023040673113428056
IMG001280.jpeg,btxrd-heuristic-000760,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9970948696136475,1,0.9970948696136475
IMG001315.jpeg,btxrd-heuristic-000783,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999959468841553,1,0.9999959468841553
IMG001352.jpeg,btxrd-heuristic-000808,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,0,1,0.025128651410341263,0,0.025128651410341263
IMG001353.jpeg,btxrd-heuristic-000809,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9860636591911316,1,0.9860636591911316
IMG001371.jpeg,btxrd-heuristic-000821,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9992320537567139,1,0.9992320537567139
IMG001379.jpeg,btxrd-heuristic-000826,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,0,1,0.02120012417435646,0,0.02120012417435646
IMG001391.jpeg,btxrd-heuristic-000833,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9998733997344971,1,0.9998733997344971
IMG001394.jpeg,btxrd-heuristic-000836,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,0,1,0.010768082924187183,0,0.010768082924187183
IMG001402.jpeg,btxrd-heuristic-000840,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,0,1,0.0011969410115852952,0,0.0011969410115852952
IMG001405.jpeg,btxrd-heuristic-000842,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9914321899414062,1,0.9914321899414062
IMG001448.jpeg,btxrd-heuristic-000868,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999949932098389,1,0.9999949932098389
IMG001453.jpeg,btxrd-heuristic-000871,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,1.0,1,1.0
IMG001454.jpeg,btxrd-heuristic-000872,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.76311856508255,1,0.76311856508255
IMG001455.jpeg,btxrd-heuristic-000873,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999998807907104,1,0.9999998807907104
IMG001468.jpeg,btxrd-heuristic-000880,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999998807907104,1,0.9999998807907104
IMG001473.jpeg,btxrd-heuristic-000883,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,0,1,0.003888687351718545,0,0.003888687351718545
IMG001476.jpeg,btxrd-heuristic-000885,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,0,1,2.717309826039127e-07,0,2.717309826039127e-07
IMG001483.jpeg,btxrd-heuristic-000889,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.567060112953186,1,0.567060112953186
IMG001490.jpeg,btxrd-heuristic-000893,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,1,1,0.999955415725708,1,0.999955415725708
IMG001491.jpeg,btxrd-heuristic-000893,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,1,1,1.0,1,1.0
IMG001517.jpeg,btxrd-heuristic-000907,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999486207962036,1,0.9999486207962036
IMG001538.jpeg,btxrd-heuristic-000916,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,0,1,0.006067633628845215,0,0.006067633628845215
IMG001539.jpeg,btxrd-heuristic-000916,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,1,1,0.9999480247497559,1,0.9999480247497559
IMG001551.jpeg,btxrd-heuristic-000922,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,1.0,1,1.0
IMG001563.jpeg,btxrd-heuristic-000930,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999731779098511,1,0.9999731779098511
IMG001580.jpeg,btxrd-heuristic-000940,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,1,1,0.8912926316261292,1,0.8912926316261292
IMG001581.jpeg,btxrd-heuristic-000940,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,1,1,0.860611617565155,1,0.860611617565155
IMG001601.jpeg,btxrd-heuristic-000951,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9996073842048645,1,0.9996073842048645
IMG001606.jpeg,btxrd-heuristic-000955,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9997304081916809,1,0.9997304081916809
IMG001607.jpeg,btxrd-heuristic-000956,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999998807907104,1,0.9999998807907104
IMG001612.jpeg,btxrd-heuristic-000959,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,0,1,0.029654329642653465,0,0.029654329642653465
IMG001617.jpeg,btxrd-heuristic-000962,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9846265912055969,1,0.9846265912055969
IMG001632.jpeg,btxrd-heuristic-000972,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,0,1,0.00019161465752404183,0,0.00019161465752404183
IMG001638.jpeg,btxrd-heuristic-000978,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9992358684539795,1,0.9992358684539795
IMG001642.jpeg,btxrd-heuristic-000981,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999990463256836,1,0.9999990463256836
IMG001643.jpeg,btxrd-heuristic-000982,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,1.0,1,1.0
IMG001661.jpeg,btxrd-heuristic-000993,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999961853027344,1,0.9999961853027344
IMG001666.jpeg,btxrd-heuristic-000997,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,1.0,1,1.0
IMG001716.jpeg,btxrd-heuristic-001029,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9995458722114563,1,0.9995458722114563
IMG001719.jpeg,btxrd-heuristic-001031,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999938011169434,1,0.9999938011169434
IMG001723.jpeg,btxrd-heuristic-001033,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,1.0,1,1.0
IMG001744.jpeg,btxrd-heuristic-001047,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,1.0,1,1.0
IMG001759.jpeg,btxrd-heuristic-001056,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9896425604820251,1,0.9896425604820251
IMG001760.jpeg,btxrd-heuristic-001057,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,1,1,0.99873286485672,1,0.99873286485672
IMG001761.jpeg,btxrd-heuristic-001057,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,1,1,0.9999977350234985,1,0.9999977350234985
IMG001781.jpeg,btxrd-heuristic-001069,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9735698699951172,1,0.9735698699951172
IMG001782.jpeg,btxrd-heuristic-001070,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999936819076538,1,0.9999936819076538
IMG001785.jpeg,btxrd-heuristic-001073,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.998806357383728,1,0.998806357383728
IMG001786.jpeg,btxrd-heuristic-001074,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,1.0,1,1.0
