above_threshold_candidates,box_prompt_calls,cam_max,cam_mean,cam_min,cam_nonzero_ratio,cam_std,cam_target_protocol,classifier_causal_score_max,classifier_causal_score_mean,classifier_causal_score_min,classifier_confidence,final_area_ratio,group_id,image_name,mask_area_ratio,mask_foreground_pixels,mask_height,mask_path,mask_sha256,mask_unique_values,mask_width,morphology_components,reason,sam_candidate_count,sam_prompt_calls,selected_area_ratio,selected_candidates,selected_class,selected_components,selection_score_max,selection_score_mean,selection_score_min,split,status,support_area_ratio,true_tumor,true_tumor_type,unique_negative_prompt_points,unique_positive_prompt_points,unique_prompt_points
4,6,1.0,0.16653409600257874,0.0,0.999990234375,0.15807199478149414,ground_truth,,,,8.936186350183561e-05,0.135048828125,btxrd-heuristic-000109,IMG000222.jpeg,0.135048828125,13829,320,masks/IMG000222.png,263f93caef1452426313630f07fb7354d50d439383e34840f6a116571ca4c939,0|255,320,3,,27,9,0.145361328125,3,0,3,0.4333949089050293,0.32161644101142883,0.19392304122447968,val,ok,0.15,1,6,12,5,17
8,16,0.9999999403953552,0.21076133847236633,0.0,0.999990234375,0.19688592851161957,ground_truth,,,,0.00016732391668483615,0.001240234375,btxrd-heuristic-000120,IMG000244.jpeg,0.001240234375,127,320,masks/IMG000244.png,24ce1eea7c2c01a3cb9cd87701622618e749411d8d022ec870f59c87bb21a4d2,0|255,320,8,,72,24,0.001240234375,1,0,1,0.7512261867523193,0.16638080775737762,0.00031657301587983966,val,ok,0.15,1,1,24,17,41
24,16,1.0,0.17462721467018127,0.0,0.999990234375,0.1661040186882019,ground_truth,,,,0.9995653033256531,0.019765625,btxrd-heuristic-000121,IMG000245.jpeg,0.019765625,2024,320,masks/IMG000245.png,ee1a2170bb27597c2e34792d1b9d7f82c87ad5051592cef3bfefe5001235175a,0|255,320,8,,72,24,0.019794921875,3,0,3,0.7876810431480408,0.26794716715812683,0.0001404687500325963,val,ok,0.15,1,3,26,16,42
4,10,1.0,0.2721722722053528,0.0,0.999990234375,0.19154688715934753,ground_truth,,,,0.9986340403556824,0.010302734375,btxrd-heuristic-000128,IMG000260.jpeg,0.010302734375,1055,320,masks/IMG000260.png,baf0f99792100da470b7297bdf09d7ebc3f380ffe4af73887d36cbae838d8b53,0|255,320,5,,45,15,0.010302734375,1,0,1,0.5880964994430542,0.20585717260837555,0.0015647514956071973,val,ok,0.15,1,1,18,15,33
24,14,1.0,0.27237048745155334,0.0,0.999990234375,0.18970973789691925,ground_truth,,,,0.9999994039535522,0.06544921875,btxrd-heuristic-000137,IMG000275.jpeg,0.06544921875,6702,320,masks/IMG000275.png,fa23e9282c96f9f9c245f32ac10e4b2707fb3ac5745819b07724ca39cf393a86,0|255,320,7,,63,21,0.065556640625,3,0,3,0.5700997114181519,0.3381202816963196,0.0004556026542559266,val,ok,0.15,1,1,26,13,39
20,6,1.0,0.17442387342453003,0.0,0.999990234375,0.2198123186826706,ground_truth,,,,0.09779532253742218,0.08705078125,btxrd-heuristic-000140,IMG000279.jpeg,0.08705078125,8914,320,masks/IMG000279.png,f2a9867a5d7410b500e3880a73016ebd89c056ecf9c373be5bcbb6e9e0540bc5,0|255,320,3,,27,9,0.08734375,3,0,3,0.6247971653938293,0.4850793778896332,0.276613712310791,val,ok,0.15,1,1,12,5,17
4,14,1.0,0.2096085399389267,0.0,0.999990234375,0.17923346161842346,ground_truth,,,,0.999988317489624,0.011513671875,btxrd-heuristic-000145,IMG000285.jpeg,0.011513671875,1179,320,masks/IMG000285.png,fa16da663f576681fa2ef010c0dad9e37cd4766fd2e902eb5db946c0100bb009,0|255,320,7,,63,21,0.011513671875,1,0,1,0.6512901782989502,0.16373667120933533,8.64807516336441e-05,val,ok,0.15,1,1,25,17,42
16,12,1.0,0.2441280335187912,0.0,0.999990234375,0.21801654994487762,ground_truth,,,,0.0354466587305069,0.001025390625,btxrd-heuristic-000150,IMG000292.jpeg,0.001025390625,105,320,masks/IMG000292.png,a79f913a46877c8115d88d4b78cdec2ad630faaa734581f131132528f6c18fc3,0|255,320,6,,54,18,0.001025390625,2,0,2,0.7521467208862305,0.2773147225379944,0.003926617559045553,val,ok,0.15,1,1,20,9,29
17,8,1.0,0.19107380509376526,0.0,0.999990234375,0.18060670793056488,ground_truth,,,,0.39737874269485474,0.116142578125,btxrd-heuristic-000156,IMG000300.jpeg,0.116142578125,11893,320,masks/IMG000300.png,40824f3bc5d0b9a4b0c514dd1d66c111aa62a0a590c491337f3414e56860cf50,0|255,320,4,,36,12,0.116611328125,3,0,3,0.6301062107086182,0.36499863862991333,0.00027455564122647047,val,ok,0.15,1,2,14,7,21
14,8,1.0,0.24269916117191315,0.0,0.999990234375,0.19682849943637848,ground_truth,,,,0.9997041821479797,0.04583984375,btxrd-heuristic-000160,IMG000306.jpeg,0.04583984375,4694,320,masks/IMG000306.png,463fc858a6c8bcb1938e6c98c55bdd8f49577cc167bd3b2edf1b3e97235a5d15,0|255,320,4,,36,12,0.046083984375,3,0,3,0.7397169470787048,0.37575966119766235,0.022985197603702545,val,ok,0.15,1,1,15,10,25
5,10,0.9999999403953552,0.2038218080997467,0.0,0.999990234375,0.19547809660434723,ground_truth,,,,0.14725865423679352,0.005419921875,btxrd-heuristic-000167,IMG000320.jpeg,0.005419921875,555,320,masks/IMG000320.png,82a9a8a95f9d82fec4503c295e1c1a2bd73161a5ed76c1dd52f14b556f5e0415,0|255,320,5,,45,15,0.0054296875,2,0,2,0.6444747447967529,0.27413490414619446,0.0011346963001415133,val,ok,0.15,1,1,19,15,34
8,14,1.0,0.2210378497838974,0.0,0.999990234375,0.2119523584842682,ground_truth,,,,0.9999995231628418,0.07857421875,btxrd-heuristic-000172,IMG000327.jpeg,0.07857421875,8046,320,masks/IMG000327.png,d5f5f2bf7334f81d101300fa1944231c60655e43ea428741780be2db7acd5a5e,0|255,320,7,,63,21,0.079130859375,3,0,3,0.5173143148422241,0.2137036919593811,0.0008645034395158291,val,ok,0.15,1,1,20,20,40
17,8,1.0,0.13920435309410095,0.0,0.9999609375,0.15557235479354858,ground_truth,,,,0.9999456405639648,0.0041796875,btxrd-heuristic-000173,IMG000328.jpeg,0.0041796875,428,320,masks/IMG000328.png,02fec8e2e1d9611b08d8aa03c36b4d5d2e14db86ca4b45d38ef00b79589306a6,0|255,320,4,,36,12,0.0041796875,3,0,3,0.7596275210380554,0.39350205659866333,0.0014303848147392273,val,ok,0.15,1,1,14,8,22
3,6,1.0,0.17512279748916626,0.0,0.999990234375,0.18298232555389404,ground_truth,,,,1.6949411474342924e-06,0.120458984375,btxrd-heuristic-000180,IMG000337.jpeg,0.120458984375,12335,320,masks/IMG000337.png,093e07cb960be16e0528479dd6e1a087518b07f6b9c14969dd7935552abd6e47,0|255,320,3,,27,9,0.120810546875,2,0,2,0.48777228593826294,0.2975004017353058,0.11563239991664886,val,ok,0.15,1,1,12,5,17
34,18,1.0,0.27048274874687195,0.0,0.999990234375,0.22894246876239777,ground_truth,,,,0.5264369249343872,0.0019140625,btxrd-heuristic-000181,IMG000338.jpeg,0.0019140625,196,320,masks/IMG000338.png,724df12ca0305c0d274bd21b2a0ab57db14cd03e0aa79eae6bd1fc8b30e8f749,0|255,320,9,,81,27,0.0019140625,3,0,3,0.7511637210845947,0.32651543617248535,0.0007871086709201336,val,ok,0.15,1,1,30,19,49
40,10,1.0,0.18943236768245697,0.0,0.999990234375,0.1901605725288391,ground_truth,,,,0.001250570872798562,0.02025390625,btxrd-heuristic-000183,IMG000340.jpeg,0.02025390625,2074,320,masks/IMG000340.png,9dfa3ddb701684a604090de426d4886ab7dd2a41cc30a2c070f3bd70931b8f03,0|255,320,5,,45,15,0.020439453125,3,0,3,0.7648014426231384,0.5709809064865112,0.22976307570934296,val,ok,0.150009765625,1,1,17,13,30
10,12,1.0,0.2789973020553589,0.0,0.999990234375,0.24415281414985657,ground_truth,,,,0.5543739199638367,0.02265625,btxrd-heuristic-000203,IMG000372.jpeg,0.02265625,2320,320,masks/IMG000372.png,1468b236616beb61f331ff25e4e105c8922bde5694bed9ed799902298d637dec,0|255,320,6,,54,18,0.022763671875,2,0,2,0.7513709664344788,0.2472880482673645,0.0006050654337741435,val,ok,0.15,1,1,22,14,36
12,8,0.9999999403953552,0.1594964861869812,0.0,0.999990234375,0.18858054280281067,ground_truth,,,,0.9942330718040466,0.065927734375,btxrd-heuristic-000208,IMG000378.jpeg,0.065927734375,6751,320,masks/IMG000378.png,78dd9e1536881efb7c7b3d7dd633745d975f1db69374f052e0bfd969bc2e85e6,0|255,320,4,,36,12,0.070126953125,3,0,3,0.6313571929931641,0.3201755881309509,3.6568355426425114e-05,val,ok,0.15,1,1,15,6,21
22,18,1.0,0.384865939617157,0.0,0.999990234375,0.21091711521148682,ground_truth,,,,0.001188070047646761,0.0144921875,btxrd-heuristic-000223,IMG000408.jpeg,0.0144921875,1484,320,masks/IMG000408.png,c6226d1b59cb6d1fb9dd8c2483207ed663b5fbcf6e3807981105890071fb8a92,0|255,320,9,,81,27,0.014755859375,3,0,3,0.7067217230796814,0.23859436810016632,0.0008011427707970142,val,ok,0.15,1,1,27,23,50
9,10,0.9999999403953552,0.20019271969795227,0.0,0.999990234375,0.19176457822322845,ground_truth,,,,0.02752244472503662,0.000537109375,btxrd-heuristic-000228,IMG000414.jpeg,0.000537109375,55,320,masks/IMG000414.png,5adca680fbe32e0614a9331276884e1812ffa37c32fab8e3ef06136be8ff7c22,0|255,320,5,,45,15,0.000537109375,1,0,1,0.7507563233375549,0.2679402828216553,0.020561551675200462,val,ok,0.15,1,1,17,11,28
25,16,1.0,0.25840476155281067,0.0,0.999990234375,0.17695432901382446,ground_truth,,,,0.9527164101600647,0.03701171875,btxrd-heuristic-000229,IMG000415.jpeg,0.03701171875,3790,320,masks/IMG000415.png,9f1109de5b04d0c547ebf1a16f55e413b7d3a317115d2501d691e398c3792634,0|255,320,8,,72,24,0.037041015625,3,0,3,0.7768791913986206,0.3243464231491089,0.0011688141385093331,val,ok,0.15,1,4,28,15,43
0,6,1.0,0.23406510055065155,0.0,0.9999609375,0.21584559977054596,ground_truth,,,,8.803247055766406e-07,0.0,btxrd-heuristic-000230,IMG000416.jpeg,0.0,0,320,masks/IMG000416.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,3,no_candidate_survived_or_postprocess_empty,27,9,0.0,0,0,0,0.3851375877857208,0.25955548882484436,0.01905602030456066,val,empty_after_localization,0.15,1,1,12,5,17
6,10,1.0,0.1861935406923294,0.0,0.999990234375,0.1794603019952774,ground_truth,,,,0.007740591187030077,0.0240234375,btxrd-heuristic-000233,IMG000420.jpeg,0.0240234375,2460,320,masks/IMG000420.png,7d175d87da0141f9d88fc63215bd8534f6c632b621194c859b6aa78d37789dc7,0|255,320,5,,45,15,0.024384765625,3,0,3,0.6776026487350464,0.2507632076740265,0.0003398241533432156,val,ok,0.15,1,1,20,10,30
0,6,1.0,0.14301453530788422,0.0,0.999990234375,0.17200309038162231,ground_truth,,,,6.34096868452616e-05,0.0,btxrd-heuristic-000244,IMG000439.jpeg,0.0,0,320,masks/IMG000439.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,3,no_candidate_survived_or_postprocess_empty,27,9,0.0,0,0,0,0.17088335752487183,0.0922134518623352,0.005055765155702829,val,empty_after_localization,0.15,1,1,12,5,17
21,14,1.0,0.19908180832862854,0.0,0.999990234375,0.16402453184127808,ground_truth,,,,0.9941850304603577,0.043076171875,btxrd-heuristic-000260,IMG000467.jpeg,0.043076171875,4411,320,masks/IMG000467.png,5cac2ea202d56470e3dd6ebea1907152a3e1a1552bbf3ae0bc3a2a01d7c144b6,0|255,320,7,,63,21,0.04361328125,3,0,3,0.7535062432289124,0.3267788290977478,0.00038278018473647535,val,ok,0.15,1,3,26,12,38
7,6,1.0,0.11017413437366486,0.0,0.999990234375,0.16223841905593872,ground_truth,,,,0.9700637459754944,0.00099609375,btxrd-heuristic-000267,IMG000478.jpeg,0.00099609375,102,320,masks/IMG000478.png,c6228a86a815914059adb97411edf7ef96e7294a4c6f6be05b569815ca7e8c9f,0|255,320,3,,27,9,0.00099609375,3,0,3,0.7528520822525024,0.35692450404167175,0.11653502285480499,val,ok,0.15,1,2,12,5,17
30,10,0.9999999403953552,0.19789770245552063,0.0,0.999990234375,0.18031777441501617,ground_truth,,,,0.6890612244606018,0.006201171875,btxrd-heuristic-000269,IMG000481.jpeg,0.006201171875,635,320,masks/IMG000481.png,6ea3af35eca7eabacb7352b8b430b5adff814b646fb9d75e861145351dc291ad,0|255,320,5,,45,15,0.006201171875,3,0,3,0.7572537064552307,0.481401264667511,0.15485705435276031,val,ok,0.15,1,1,20,10,30
1,8,1.0,0.19717970490455627,0.0,0.999990234375,0.17948803305625916,ground_truth,,,,0.0007393350824713707,0.0125,btxrd-heuristic-000278,IMG000496.jpeg,0.0125,1280,320,masks/IMG000496.png,dde59d482fd5d8bc4b00f7a7f41fdf5daa8f214081df3a2847f1d7463653634e,0|255,320,4,,36,12,0.012587890625,1,0,1,0.5845500826835632,0.17053164541721344,0.011084726080298424,val,ok,0.15,1,3,16,10,26
25,14,1.0,0.2114795744419098,0.0,0.999990234375,0.19390253722667694,ground_truth,,,,0.07951195538043976,0.05578125,btxrd-heuristic-000287,IMG000513.jpeg,0.05578125,5712,320,masks/IMG000513.png,f0fa8a716c37d46f70247021e731239d5ba1ed5ae0c917ff7a131e7864e63195,0|255,320,7,,63,21,0.05603515625,3,0,3,0.7592896819114685,0.302139014005661,0.0005613607354462147,val,ok,0.15,1,7,25,13,38
6,12,1.0,0.19538456201553345,0.0,0.999990234375,0.1751924306154251,ground_truth,,,,0.6018333435058594,0.14234375,btxrd-heuristic-000302,IMG000542.jpeg,0.14234375,14576,320,masks/IMG000542.png,50f37d49010c3ff839deda6b27d4cbd0076dbff8e0a94846b967ab8d8345ea4f,0|255,320,6,,54,18,0.1425,2,0,2,0.5049503445625305,0.23734216392040253,0.00018165541405323893,val,ok,0.15,1,1,20,13,33
17,6,1.0,0.10520374029874802,0.0,0.999990234375,0.14705093204975128,ground_truth,,,,0.9665220379829407,0.0,btxrd-heuristic-000305,IMG000548.jpeg,0.0,0,320,masks/IMG000548.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,3,no_candidate_survived_or_postprocess_empty,27,9,0.000380859375,3,0,3,0.7133457660675049,0.43045273423194885,0.18055005371570587,val,empty_after_localization,0.15,1,5,12,5,17
23,12,1.0,0.17823724448680878,0.0,0.999990234375,0.17015738785266876,ground_truth,,,,1.3389206969804945e-06,0.045,btxrd-heuristic-000305,IMG000549.jpeg,0.045,4608,320,masks/IMG000549.png,a2368b7eba7052fccd755f18ee92ba6ffd248de95eccaafb094485b94c0ce7e9,0|255,320,6,,54,18,0.04505859375,3,0,3,0.764910876750946,0.37294602394104004,0.001842023804783821,val,ok,0.15,1,5,20,11,31
21,18,1.0,0.291390985250473,0.0,0.999990234375,0.16347993910312653,ground_truth,,,,0.9999995231628418,0.005068359375,btxrd-heuristic-000308,IMG000555.jpeg,0.005068359375,519,320,masks/IMG000555.png,f3a939c3e8848d023e3b30fd8fe22c8cafea4082d19f3d1fd3d99e9620d7ca1d,0|255,320,9,,81,27,0.006181640625,3,0,3,0.7026474475860596,0.27665555477142334,0.0017386042745783925,val,ok,0.140693359375,1,4,31,20,51
10,18,0.9999999403953552,0.25794869661331177,0.0,0.999990234375,0.1550436019897461,ground_truth,,,,0.9999998807907104,0.02173828125,btxrd-heuristic-000308,IMG000556.jpeg,0.02173828125,2226,320,masks/IMG000556.png,354252ad697abc3850c58ea89023be4e149d6071dd808c907aa18167ccab3acd,0|255,320,9,,81,27,0.021806640625,3,0,3,0.6328990459442139,0.18755461275577545,0.0026182152796536684,val,ok,0.12,1,4,35,15,50
16,6,1.0,0.1390044093132019,0.0,0.999990234375,0.1629406064748764,ground_truth,,,,0.9988558292388916,0.038984375,btxrd-heuristic-000311,IMG000562.jpeg,0.038984375,3992,320,masks/IMG000562.png,8227e987ae7e85cdb32a57b488406e167f549bf35eecb7ead90cc1477e6114b8,0|255,320,3,,27,9,0.04015625,3,0,3,0.6043537855148315,0.41592469811439514,0.03325003385543823,val,ok,0.15,1,7,12,5,17
