above_threshold_candidates,box_prompt_calls,cam_max,cam_mean,cam_min,cam_nonzero_ratio,cam_std,cam_target_protocol,classifier_causal_score_max,classifier_causal_score_mean,classifier_causal_score_min,classifier_confidence,final_area_ratio,group_id,image_name,mask_area_ratio,mask_foreground_pixels,mask_height,mask_path,mask_sha256,mask_unique_values,mask_width,morphology_components,reason,sam_candidate_count,sam_prompt_calls,selected_area_ratio,selected_candidates,selected_class,selected_components,selection_score_max,selection_score_mean,selection_score_min,split,status,support_area_ratio,true_tumor,true_tumor_type,unique_negative_prompt_points,unique_positive_prompt_points,unique_prompt_points
6,14,1.0,0.03677660971879959,0.0,0.252392578125,0.11631584912538528,ground_truth,,,,0.0740056112408638,0.0,btxrd-heuristic-000150,IMG000292.jpeg,0.0,0,320,masks/IMG000292.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,7,no_candidate_survived_or_postprocess_empty,63,21,0.05513671875,3,0,3,0.46928611397743225,0.20881889760494232,0.002041605766862631,val,empty_after_localization,0.149130859375,1,1,26,17,43
6,12,1.0,0.05026470497250557,0.0,0.477998046875,0.11903029680252075,ground_truth,,,,0.04922736808657646,0.0139453125,btxrd-heuristic-000156,IMG000300.jpeg,0.0139453125,1428,320,masks/IMG000300.png,28711802a54f40f55395e792c1a2dec496547ad3347cf2aa28804499f944a01b,0|255,320,6,,54,18,0.014296875,3,0,3,0.6014665365219116,0.26862195134162903,0.05921778082847595,val,ok,0.15,1,2,24,10,34
41,12,1.0,0.10502669960260391,0.0,0.68025390625,0.20972564816474915,ground_truth,,,,0.948083221912384,0.07212890625,btxrd-heuristic-000160,IMG000306.jpeg,0.07212890625,7386,320,masks/IMG000306.png,e64d7757151f0e74dcf21b556fb6585e176265dbc6cf8d1e7bfbcf37ca6b4126,0|255,320,6,,54,18,0.07220703125,3,0,3,0.6848551630973816,0.49886801838874817,0.26583245396614075,val,ok,0.15,1,1,24,10,34
14,14,1.0,0.06502734124660492,0.0,0.286904296875,0.16535617411136627,ground_truth,,,,0.002634318545460701,0.054052734375,btxrd-heuristic-000167,IMG000320.jpeg,0.054052734375,5535,320,masks/IMG000320.png,68732f51ffb0b403ac8473418b98b4dfe776945352aa5c98a4630ce6909d17eb,0|255,320,7,,63,21,0.054580078125,3,0,3,0.6725378632545471,0.30264946818351746,0.023390790447592735,val,ok,0.15,1,1,26,13,39
42,12,1.0,0.1309184581041336,0.0,0.6119921875,0.2295910120010376,ground_truth,,,,0.9858826398849487,0.115029296875,btxrd-heuristic-000172,IMG000327.jpeg,0.115029296875,11779,320,masks/IMG000327.png,be91bd77ff07009989cfbe0ea0c622964186d8ea8e887bd5c8a72348ce538a0c,0|255,320,6,,54,18,0.115078125,3,0,3,0.7050631046295166,0.4972456097602844,0.17557120323181152,val,ok,0.15,1,1,21,13,34
28,12,1.0,0.09946171939373016,0.0,0.563837890625,0.16956688463687897,ground_truth,,,,0.43342581391334534,0.05802734375,btxrd-heuristic-000173,IMG000328.jpeg,0.05802734375,5942,320,masks/IMG000328.png,0fd2e218bd863078259ccdc252e1aca3d909d37d4e610d02ef6429dddf1d3df4,0|255,320,6,,54,18,0.058056640625,3,0,3,0.5779296159744263,0.3125340938568115,4.779903974849731e-05,val,ok,0.15,1,1,24,15,39
12,12,1.0,0.04836293309926987,0.0,0.290947265625,0.129554882645607,ground_truth,,,,0.0033379599917680025,0.008369140625,btxrd-heuristic-000180,IMG000337.jpeg,0.008369140625,857,320,masks/IMG000337.png,0f7fa5e6b30a8a649ab13c08fcb2a517916ce921b88bff0832d624bb2d60c2db,0|255,320,6,,54,18,0.00869140625,3,0,3,0.714106023311615,0.2734464108943939,0.015761274844408035,val,ok,0.15,1,1,21,15,36
26,8,1.0,0.12167045474052429,0.0,0.67271484375,0.22695864737033844,ground_truth,,,,0.6736235022544861,0.08953125,btxrd-heuristic-000181,IMG000338.jpeg,0.08953125,9168,320,masks/IMG000338.png,a0e2a4f44593279d8dc885faf6c548bd9feebc68d16a1c7ef3b2c86e386521a8,0|255,320,4,,36,12,0.08966796875,3,0,3,0.7945975661277771,0.5133684873580933,0.00019944121595472097,val,ok,0.15,1,1,16,7,23
16,14,1.0,0.048374395817518234,0.0,0.3771875,0.13204610347747803,ground_truth,,,,0.009457836858928204,0.00880859375,btxrd-heuristic-000183,IMG000340.jpeg,0.00880859375,902,320,masks/IMG000340.png,5559027b740d8b05dbfcf87db0f4a967964bf50a78735716418694b6652ea91f,0|255,320,7,,63,21,0.01076171875,3,0,3,0.6657029986381531,0.24387678503990173,0.001530385110527277,val,ok,0.15,1,1,23,15,38
31,10,1.0,0.1432519108057022,0.0,0.671708984375,0.21336235105991364,ground_truth,,,,0.9892764091491699,0.109658203125,btxrd-heuristic-000203,IMG000372.jpeg,0.109658203125,11229,320,masks/IMG000372.png,395af0d31c719bad7db385b955871193d0e3f7e4dd6774a13044b68d4ee8bce3,0|255,320,5,,45,15,0.110380859375,3,0,3,0.6693690419197083,0.4242633879184723,0.004782671108841896,val,ok,0.15,1,1,20,13,33
58,14,1.0,0.1239800900220871,0.0,0.5675390625,0.22127903997898102,ground_truth,,,,0.7506988644599915,0.046650390625,btxrd-heuristic-000208,IMG000378.jpeg,0.046650390625,4777,320,masks/IMG000378.png,af8073c97b4b5baf5c4e684897699ebc90c6318627439d8b227963d365e87332,0|255,320,7,,63,21,0.04666015625,3,0,3,0.7686923146247864,0.5325148701667786,0.22876247763633728,val,ok,0.15,1,1,26,15,41
59,18,1.0,0.19930370151996613,0.0,0.8540625,0.19154085218906403,ground_truth,,,,0.2057858407497406,0.017919921875,btxrd-heuristic-000223,IMG000408.jpeg,0.017919921875,1835,320,masks/IMG000408.png,1fda5550ade9022f0152acef21916fcf4427a8ffd1caaf9bf967d4ec37fa1083,0|255,320,9,,81,27,0.018388671875,3,0,3,0.7144298553466797,0.49710291624069214,0.12256061285734177,val,ok,0.15,1,1,35,18,53
24,6,1.0,0.08182686567306519,0.0,0.618671875,0.17029964923858643,ground_truth,,,,0.2769491970539093,0.09068359375,btxrd-heuristic-000228,IMG000414.jpeg,0.09068359375,9286,320,masks/IMG000414.png,695a0fb4f1bfa8a2883a9b44980482910b0d536ab6556b8b5c1622e6c5898099,0|255,320,3,,27,9,0.0908984375,3,0,3,0.6181715130805969,0.5043144822120667,0.3520561754703522,val,ok,0.15,1,1,12,5,17
20,6,1.0,0.10367311537265778,0.0,0.731220703125,0.16646037995815277,ground_truth,,,,0.9998308420181274,0.0336328125,btxrd-heuristic-000229,IMG000415.jpeg,0.0336328125,3444,320,masks/IMG000415.png,3bc59a581cb0906c2366323ed762bc445302318f598ff4c7208adc052ea98667,0|255,320,3,,27,9,0.0336328125,3,0,3,0.6997586488723755,0.49361225962638855,0.07333715260028839,val,ok,0.15,1,4,12,5,17
8,6,1.0,0.01347844023257494,0.0,0.06017578125,0.0818268284201622,ground_truth,,,,0.00018916523549705744,0.0,btxrd-heuristic-000230,IMG000416.jpeg,0.0,0,320,masks/IMG000416.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,5,no_candidate_survived_or_postprocess_empty,39,13,0.0365625,3,0,3,0.48880329728126526,0.24174433946609497,0.0003472293319646269,val,empty_after_localization,1.0,1,1,10,9,19
12,8,1.0,0.077569380402565,0.0,0.331796875,0.17378801107406616,ground_truth,,,,0.005474344827234745,0.014931640625,btxrd-heuristic-000233,IMG000420.jpeg,0.014931640625,1529,320,masks/IMG000420.png,421a9b07b6a71a63221b90d8e440599d66753355701b5edf6bae0e1b12033d11,0|255,320,4,,36,12,0.01494140625,3,0,3,0.654728889465332,0.35183149576187134,0.14047980308532715,val,ok,0.15,1,1,14,10,24
4,8,1.0,0.04241016507148743,0.0,0.1997265625,0.12046550959348679,ground_truth,,,,0.0003147645911667496,0.0,btxrd-heuristic-000244,IMG000439.jpeg,0.0,0,320,masks/IMG000439.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,4,no_candidate_survived_or_postprocess_empty,36,12,0.103583984375,2,0,2,0.5352566838264465,0.2660400867462158,0.00012869646889157593,val,empty_after_localization,0.15,1,1,14,10,24
61,18,1.0,0.20282365381717682,0.0,0.880703125,0.22046737372875214,ground_truth,,,,0.22570742666721344,0.049267578125,btxrd-heuristic-000260,IMG000467.jpeg,0.049267578125,5045,320,masks/IMG000467.png,0193cef24c73aa57233b40e2ed9439cde7e1631870ebd9ab37a89e0cc035660a,0|255,320,9,,81,27,0.049404296875,3,0,3,0.7842387557029724,0.5125710964202881,0.14713680744171143,val,ok,0.14634765625,1,3,33,15,48
8,8,1.0,0.022951388731598854,0.0,0.1358984375,0.10639499872922897,ground_truth,,,,0.001346765668131411,0.0,btxrd-heuristic-000267,IMG000478.jpeg,0.0,0,320,masks/IMG000478.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,5,no_candidate_survived_or_postprocess_empty,42,14,0.42080078125,3,0,3,0.5158265829086304,0.2585518956184387,0.007795096840709448,val,empty_after_localization,1.0,1,2,15,10,25
33,16,1.0,0.0856068804860115,0.0,0.632333984375,0.17602260410785675,ground_truth,,,,0.5159696936607361,0.011328125,btxrd-heuristic-000269,IMG000481.jpeg,0.011328125,1160,320,masks/IMG000481.png,1e7db5ac41d957e761b8d6076b62b2eacfbf7839fffb2e47deba9d6ee9e75137,0|255,320,8,,72,24,0.011328125,3,0,3,0.6604680418968201,0.3524574041366577,0.0018907529301941395,val,ok,0.15,1,1,32,14,46
8,12,1.0,0.09815219789743423,0.0,0.62458984375,0.1455586850643158,ground_truth,,,,0.000977754476480186,0.011279296875,btxrd-heuristic-000278,IMG000496.jpeg,0.011279296875,1155,320,masks/IMG000496.png,b5259f13c9c608d94f28d132cfe68775d981568a7ec77affe489a64062a4ff94,0|255,320,6,,54,18,0.011279296875,3,0,3,0.5873119831085205,0.3051711916923523,0.110709547996521,val,ok,0.15,1,3,24,10,34
39,18,1.0,0.19257178902626038,0.0,0.933232421875,0.18126483261585236,ground_truth,,,,0.9998113512992859,0.0397265625,btxrd-heuristic-000287,IMG000513.jpeg,0.0397265625,4068,320,masks/IMG000513.png,313872d0197c1f76498a40c0793a6ff3a6cb4a9ff5646d82fbb4a2fa936ad109,0|255,320,9,,81,27,0.0397265625,3,0,3,0.7192404270172119,0.4014248251914978,0.00780503498390317,val,ok,0.135078125,1,7,35,15,50
11,16,1.0,0.060011230409145355,0.0,0.597666015625,0.14009316265583038,ground_truth,,,,0.575756311416626,0.05822265625,btxrd-heuristic-000302,IMG000542.jpeg,0.05822265625,5962,320,masks/IMG000542.png,2aa5db729b5b312ac8f0b1a59e6c355c06dff47ef8eb14f37604bcffa9ad30ca,0|255,320,8,,72,24,0.05822265625,2,0,2,0.5241315960884094,0.22264878451824188,0.0026976349763572216,val,ok,0.15,1,1,29,15,44
22,12,1.0,0.10030627995729446,0.0,0.604619140625,0.1637660712003708,ground_truth,,,,0.0005692315171472728,0.03779296875,btxrd-heuristic-000305,IMG000548.jpeg,0.03779296875,3870,320,masks/IMG000548.png,013ed3f1cad9ea9c455a32b56c8ef2276c66a96e93635eb2c1d6d43b1626b58d,0|255,320,6,,54,18,0.04169921875,3,0,3,0.7329925298690796,0.31031209230422974,0.003984939306974411,val,ok,0.15,1,5,22,12,34
18,6,1.0,0.07530438899993896,0.0,0.66796875,0.142551451921463,ground_truth,,,,0.0033550902735441923,0.02171875,btxrd-heuristic-000305,IMG000549.jpeg,0.02171875,2224,320,masks/IMG000549.png,575084e76687980d1ea75fed8b82469120235eae571c48bba4b88a33f043f151,0|255,320,3,,27,9,0.021748046875,3,0,3,0.6273518204689026,0.4521108865737915,0.09800343960523605,val,ok,0.15,1,5,12,5,17
27,6,1.0,0.05831805244088173,0.0,0.597314453125,0.16966457664966583,ground_truth,,,,0.9831427931785583,0.0826953125,btxrd-heuristic-000308,IMG000555.jpeg,0.0826953125,8468,320,masks/IMG000555.png,37ffba8cd6d312d2d77a2d3576fe4aa5d93285e09dde571f3a96d70b32d3ce6d,0|255,320,3,,27,9,0.08275390625,3,0,3,0.700883686542511,0.5675200819969177,0.46586549282073975,val,ok,0.15,1,4,12,5,17
23,6,1.0,0.050930608063936234,0.0,0.689873046875,0.15225020051002502,ground_truth,,,,0.9107487201690674,0.073515625,btxrd-heuristic-000308,IMG000556.jpeg,0.073515625,7528,320,masks/IMG000556.png,fa67c353adf342d6bfc66df2892d3f0786bd9fed6d62f12101d3d9ec63fbf06b,0|255,320,3,,27,9,0.073515625,3,0,3,0.7014515399932861,0.5048586130142212,0.3497871160507202,val,ok,0.15,1,4,12,5,17
23,6,1.0,0.05822690948843956,0.0,0.40701171875,0.15337547659873962,ground_truth,,,,0.534361720085144,0.03341796875,btxrd-heuristic-000311,IMG000562.jpeg,0.03341796875,3422,320,masks/IMG000562.png,9335ff35b8d659d4f3c82b47a843f7d5feef3d0a8904669b8ec2bf80d792c043,0|255,320,3,,27,9,0.037978515625,3,0,3,0.7280831933021545,0.49720874428749084,0.16178390383720398,val,ok,0.15,1,7,12,5,17
