above_threshold_candidates,box_prompt_calls,cam_max,cam_mean,cam_min,cam_nonzero_ratio,cam_std,cam_target_protocol,classifier_causal_score_max,classifier_causal_score_mean,classifier_causal_score_min,classifier_confidence,final_area_ratio,group_id,image_name,mask_area_ratio,mask_foreground_pixels,mask_height,mask_path,mask_sha256,mask_unique_values,mask_width,morphology_components,reason,sam_candidate_count,sam_prompt_calls,selected_area_ratio,selected_candidates,selected_class,selected_components,selection_score_max,selection_score_mean,selection_score_min,split,status,support_area_ratio,true_tumor,true_tumor_type,unique_negative_prompt_points,unique_positive_prompt_points,unique_prompt_points
1,0,1.0,0.059530388563871384,0.0,0.41861328125,0.15513718128204346,ground_truth,,,,0.97459477186203,0.0,btxrd-heuristic-000069,IMG000137.jpeg,0.0,0,320,masks/IMG000137.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,6,no_candidate_survived_or_postprocess_empty,9,1024,0.1637109375,1,0,0,0.4151909351348877,0.11810764670372009,0.019137999042868614,val,empty_after_localization,0.15,1,8,0,1024,1024
0,0,1.0,0.08679669350385666,0.0,0.8115625,0.15008515119552612,ground_truth,,,,0.9994407296180725,0.0,btxrd-heuristic-000069,IMG000138.jpeg,0.0,0,320,masks/IMG000138.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,5,no_candidate_survived_or_postprocess_empty,10,1024,0.0,0,0,0,0.3968932628631592,0.1318681538105011,0.0012951913522556424,val,empty_after_localization,0.15,1,8,0,1024,1024
0,0,1.0,0.20026786625385284,0.0,0.95984375,0.2020019292831421,ground_truth,,,,0.9999953508377075,0.0,btxrd-heuristic-000073,IMG000144.jpeg,0.0,0,320,masks/IMG000144.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,8,no_candidate_survived_or_postprocess_empty,10,1024,0.0,0,0,0,0.15054839849472046,0.07856927812099457,0.00036027500755153596,val,empty_after_localization,0.15,1,8,0,1024,1024
1,0,1.0,0.2585165500640869,0.0,0.90666015625,0.21849559247493744,ground_truth,,,,0.9999502897262573,0.002734375,btxrd-heuristic-000078,IMG000152.jpeg,0.002734375,280,320,masks/IMG000152.png,0f7807664ad42f8443e87c9ffabba4868af69bd0746693f36acad6805cc72463,0|255,320,9,,15,1024,0.002734375,1,0,0,0.6123349070549011,0.1484096348285675,0.00019822454487439245,val,ok,0.1280859375,1,8,0,1024,1024
1,0,1.0,0.12155240029096603,0.0,0.770625,0.19499945640563965,ground_truth,,,,0.963493287563324,0.002119140625,btxrd-heuristic-000082,IMG000160.jpeg,0.002119140625,217,320,masks/IMG000160.png,64d85221d6d567099dc8de51d07a7c3e2ba55042b9d4548b9345e42f1639be61,0|255,320,3,,16,1024,0.002119140625,1,0,0,0.6123776435852051,0.11395351588726044,0.0021050546783953905,val,ok,0.15,1,8,0,1024,1024
0,0,1.0,0.1809636354446411,0.0,0.906669921875,0.19413313269615173,ground_truth,,,,0.9999790191650391,0.0,btxrd-heuristic-000082,IMG000161.jpeg,0.0,0,320,masks/IMG000161.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,7,no_candidate_survived_or_postprocess_empty,15,1024,0.0,0,0,0,0.15011735260486603,0.07579687237739563,0.0007992205210030079,val,empty_after_localization,0.15,1,8,0,1024,1024
0,0,1.0,0.09664680808782578,0.0,0.833359375,0.1596587598323822,ground_truth,,,,0.9956977367401123,0.0,btxrd-heuristic-000098,IMG000200.jpeg,0.0,0,320,masks/IMG000200.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,4,no_candidate_survived_or_postprocess_empty,9,1024,0.0,0,0,0,0.35017091035842896,0.11678901314735413,0.0030646563973277807,val,empty_after_localization,0.15,1,8,0,1024,1024
0,0,1.0,0.08672265708446503,0.0,0.76984375,0.15232740342617035,ground_truth,,,,0.9729684591293335,0.0,btxrd-heuristic-000098,IMG000201.jpeg,0.0,0,320,masks/IMG000201.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,4,no_candidate_survived_or_postprocess_empty,8,1024,0.0,0,0,0,0.26931020617485046,0.10073521733283997,0.0,val,empty_after_localization,0.15,1,8,0,1024,1024
1,0,1.0,0.13907462358474731,0.0,0.899208984375,0.16116422414779663,ground_truth,,,,0.9999936819076538,0.0196484375,btxrd-heuristic-000099,IMG000202.jpeg,0.0196484375,2012,320,masks/IMG000202.png,9c23f6f5badbeaf74785cd72275486971453fdefc441f7c16d7495f8f6ea030f,0|255,320,4,,20,1024,0.0196484375,1,0,0,0.43562594056129456,0.09580446034669876,0.008409599773585796,val,ok,0.15,1,8,0,1024,1024
1,0,1.0,0.05542238801717758,0.0,0.518056640625,0.1351134330034256,ground_truth,,,,0.019777970388531685,0.00087890625,btxrd-heuristic-000109,IMG000222.jpeg,0.00087890625,90,320,masks/IMG000222.png,0e8a2482702c4d188384c6ac31c880ac4324a594cbec766baa9d94bb279add3d,0|255,320,6,,5,1024,0.00087890625,1,0,0,0.6035178899765015,0.2583026885986328,0.04191995784640312,val,ok,0.15,1,6,0,1024,1024
0,0,1.0,0.07826681435108185,0.0,0.296943359375,0.1909485161304474,ground_truth,,,,0.0010066379327327013,0.0,btxrd-heuristic-000120,IMG000244.jpeg,0.0,0,320,masks/IMG000244.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,4,no_candidate_survived_or_postprocess_empty,10,1024,0.0,0,0,0,0.15129511058330536,0.07730937004089355,0.0,val,empty_after_localization,0.15,1,1,0,1024,1024
0,0,1.0,0.11705262213945389,0.0,0.788828125,0.1591523140668869,ground_truth,,,,0.9932445883750916,0.0,btxrd-heuristic-000121,IMG000245.jpeg,0.0,0,320,masks/IMG000245.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,4,no_candidate_survived_or_postprocess_empty,13,1024,0.0,0,0,0,0.15242557227611542,0.0773654356598854,0.0024212892167270184,val,empty_after_localization,0.15,1,3,0,1024,1024
0,0,1.0,0.1119856908917427,0.0,0.64640625,0.1865515261888504,ground_truth,,,,0.9900348782539368,0.0,btxrd-heuristic-000128,IMG000260.jpeg,0.0,0,320,masks/IMG000260.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,4,no_candidate_survived_or_postprocess_empty,12,1024,0.0,0,0,0,0.1500101536512375,0.07686231285333633,0.01489827036857605,val,empty_after_localization,0.15,1,1,0,1024,1024
0,0,1.0,0.12182856351137161,0.0,0.88251953125,0.2002582848072052,ground_truth,,,,0.9999485015869141,0.0,btxrd-heuristic-000137,IMG000275.jpeg,0.0,0,320,masks/IMG000275.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,6,no_candidate_survived_or_postprocess_empty,9,1024,0.0,0,0,0,0.27958619594573975,0.17900824546813965,0.05411543324589729,val,empty_after_localization,0.15,1,1,0,1024,1024
1,0,1.0,0.07391273975372314,0.0,0.575,0.1652887612581253,ground_truth,,,,0.17335329949855804,0.0,btxrd-heuristic-000140,IMG000279.jpeg,0.0,0,320,masks/IMG000279.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,3,no_candidate_survived_or_postprocess_empty,6,1024,0.1614453125,1,0,0,0.4005483388900757,0.17895638942718506,0.03171388804912567,val,empty_after_localization,0.15,1,1,0,1024,1024
1,0,1.0,0.13305771350860596,0.0,0.632255859375,0.2265218198299408,ground_truth,,,,0.9996305704116821,0.003359375,btxrd-heuristic-000145,IMG000285.jpeg,0.003359375,344,320,masks/IMG000285.png,ce654c36f8137aa42e10240a95130d81cde2b8c1abc707a000d597e0e01352b9,0|255,320,3,,7,1024,0.003359375,1,0,0,0.6309900879859924,0.18899419903755188,0.0010570187587291002,val,ok,0.15,1,1,0,1024,1024
0,0,1.0,0.03677660971879959,0.0,0.252392578125,0.11631584912538528,ground_truth,,,,0.0740056112408638,0.0,btxrd-heuristic-000150,IMG000292.jpeg,0.0,0,320,masks/IMG000292.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,7,no_candidate_survived_or_postprocess_empty,6,1024,0.0,0,0,0,0.25783097743988037,0.16846203804016113,0.060154493898153305,val,empty_after_localization,0.149130859375,1,1,0,1024,1024
0,0,1.0,0.05026470497250557,0.0,0.477998046875,0.11903029680252075,ground_truth,,,,0.04922736808657646,0.0,btxrd-heuristic-000156,IMG000300.jpeg,0.0,0,320,masks/IMG000300.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,6,no_candidate_survived_or_postprocess_empty,4,1024,0.0,0,0,0,0.15682831406593323,0.10173679143190384,0.05000000074505806,val,empty_after_localization,0.15,1,2,0,1024,1024
0,0,1.0,0.10502669960260391,0.0,0.68025390625,0.20972564816474915,ground_truth,,,,0.948083221912384,0.0,btxrd-heuristic-000160,IMG000306.jpeg,0.0,0,320,masks/IMG000306.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,6,no_candidate_survived_or_postprocess_empty,4,1024,0.0,0,0,0,0.15588702261447906,0.08269675821065903,0.0025442843325436115,val,empty_after_localization,0.15,1,1,0,1024,1024
0,0,1.0,0.06502734124660492,0.0,0.286904296875,0.16535617411136627,ground_truth,,,,0.002634318545460701,0.0,btxrd-heuristic-000167,IMG000320.jpeg,0.0,0,320,masks/IMG000320.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,7,no_candidate_survived_or_postprocess_empty,9,1024,0.0,0,0,0,0.3530864119529724,0.17221620678901672,0.01875000074505806,val,empty_after_localization,0.15,1,1,0,1024,1024
0,0,1.0,0.1309184581041336,0.0,0.6119921875,0.2295910120010376,ground_truth,,,,0.9858826398849487,0.0,btxrd-heuristic-000172,IMG000327.jpeg,0.0,0,320,masks/IMG000327.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,6,no_candidate_survived_or_postprocess_empty,9,1024,0.0,0,0,0,0.1759486049413681,0.09109217673540115,0.0,val,empty_after_localization,0.15,1,1,0,1024,1024
3,0,1.0,0.09946171939373016,0.0,0.563837890625,0.16956688463687897,ground_truth,,,,0.43342581391334534,0.05357421875,btxrd-heuristic-000173,IMG000328.jpeg,0.05357421875,5486,320,masks/IMG000328.png,3e2315fbcd4c2bc428d568aa8809e808619609f6b943da6c00e4deaa999e5c67,0|255,320,6,,11,1024,0.05357421875,1,0,0,0.49540913105010986,0.17633992433547974,0.0,val,ok,0.15,1,1,0,1024,1024
0,0,1.0,0.04836293309926987,0.0,0.290947265625,0.129554882645607,ground_truth,,,,0.0033379599917680025,0.0,btxrd-heuristic-000180,IMG000337.jpeg,0.0,0,320,masks/IMG000337.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,6,no_candidate_survived_or_postprocess_empty,7,1024,0.0,0,0,0,0.2084997296333313,0.10227156430482864,0.0020792651921510696,val,empty_after_localization,0.15,1,1,0,1024,1024
3,0,1.0,0.12167045474052429,0.0,0.67271484375,0.22695864737033844,ground_truth,,,,0.6736235022544861,0.088056640625,btxrd-heuristic-000181,IMG000338.jpeg,0.088056640625,9017,320,masks/IMG000338.png,2f382d590270d67d4ea9ed9ba6a1b9c4b13eaf410e3b9eeb4b68f5ae00efa98f,0|255,320,4,,13,1024,0.088056640625,1,0,0,0.699758768081665,0.20181947946548462,0.01357228122651577,val,ok,0.15,1,1,0,1024,1024
0,0,1.0,0.048374395817518234,0.0,0.3771875,0.13204610347747803,ground_truth,,,,0.009457836858928204,0.0,btxrd-heuristic-000183,IMG000340.jpeg,0.0,0,320,masks/IMG000340.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,7,no_candidate_survived_or_postprocess_empty,11,1024,0.0,0,0,0,0.2863839268684387,0.1156475767493248,0.03134822100400925,val,empty_after_localization,0.15,1,1,0,1024,1024
0,0,1.0,0.1432519108057022,0.0,0.671708984375,0.21336235105991364,ground_truth,,,,0.9892764091491699,0.0,btxrd-heuristic-000203,IMG000372.jpeg,0.0,0,320,masks/IMG000372.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,5,no_candidate_survived_or_postprocess_empty,11,1024,0.0,0,0,0,0.38926756381988525,0.13431355357170105,0.030020933598279953,val,empty_after_localization,0.15,1,1,0,1024,1024
0,0,1.0,0.1239800900220871,0.0,0.5675390625,0.22127903997898102,ground_truth,,,,0.7506988644599915,0.0,btxrd-heuristic-000208,IMG000378.jpeg,0.0,0,320,masks/IMG000378.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,7,no_candidate_survived_or_postprocess_empty,5,1024,0.0,0,0,0,0.15023799240589142,0.07892872393131256,0.01421393733471632,val,empty_after_localization,0.15,1,1,0,1024,1024
3,0,1.0,0.19930370151996613,0.0,0.8540625,0.19154085218906403,ground_truth,,,,0.2057858407497406,0.002958984375,btxrd-heuristic-000223,IMG000408.jpeg,0.002958984375,303,320,masks/IMG000408.png,7bcded6faf808f0078dd8689a7bfcdf2c140d120671c05e2108490ee4315288b,0|255,320,9,,27,1024,0.002958984375,1,0,0,0.7300919890403748,0.1558547019958496,0.0005685854703187943,val,ok,0.15,1,1,0,1024,1024
1,0,1.0,0.08182686567306519,0.0,0.618671875,0.17029964923858643,ground_truth,,,,0.2769491970539093,0.0954296875,btxrd-heuristic-000228,IMG000414.jpeg,0.0954296875,9772,320,masks/IMG000414.png,1042c903d73cad747fb5f48cc1123739aae19c10d3eda9eb5703e60e8417afdc,0|255,320,3,,9,1024,0.0954296875,1,0,0,0.44149675965309143,0.1500786691904068,2.3832177120652887e-08,val,ok,0.15,1,1,0,1024,1024
0,0,1.0,0.10367311537265778,0.0,0.731220703125,0.16646037995815277,ground_truth,,,,0.9998308420181274,0.0,btxrd-heuristic-000229,IMG000415.jpeg,0.0,0,320,masks/IMG000415.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,3,no_candidate_survived_or_postprocess_empty,15,1024,0.0,0,0,0,0.15000632405281067,0.0811089351773262,0.0,val,empty_after_localization,0.15,1,4,0,1024,1024
0,0,1.0,0.01347844023257494,0.0,0.06017578125,0.0818268284201622,ground_truth,,,,0.00018916523549705744,0.0,btxrd-heuristic-000230,IMG000416.jpeg,0.0,0,320,masks/IMG000416.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,5,no_candidate_survived_or_postprocess_empty,4,1024,0.0,0,0,0,0.15000000596046448,0.07870108634233475,0.0,val,empty_after_localization,1.0,1,1,0,1024,1024
1,0,1.0,0.077569380402565,0.0,0.331796875,0.17378801107406616,ground_truth,,,,0.005474344827234745,0.014033203125,btxrd-heuristic-000233,IMG000420.jpeg,0.014033203125,1437,320,masks/IMG000420.png,514613d93041932e2a47eefdbe9d246503b476694965df0979faf2d5afb2e470,0|255,320,4,,9,1024,0.014033203125,1,0,0,0.4079439043998718,0.17882570624351501,7.05063894201885e-06,val,ok,0.15,1,1,0,1024,1024
0,0,1.0,0.04241016507148743,0.0,0.1997265625,0.12046550959348679,ground_truth,,,,0.0003147645911667496,0.0,btxrd-heuristic-000244,IMG000439.jpeg,0.0,0,320,masks/IMG000439.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,4,no_candidate_survived_or_postprocess_empty,5,1024,0.0,0,0,0,0.15000000596046448,0.09852837771177292,0.05322647467255592,val,empty_after_localization,0.15,1,1,0,1024,1024
0,0,1.0,0.20282365381717682,0.0,0.880703125,0.22046737372875214,ground_truth,,,,0.22570742666721344,0.0,btxrd-heuristic-000260,IMG000467.jpeg,0.0,0,320,masks/IMG000467.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,9,no_candidate_survived_or_postprocess_empty,9,1024,0.0,0,0,0,0.25255289673805237,0.1018616184592247,0.0004504217067733407,val,empty_after_localization,0.14634765625,1,3,0,1024,1024
1,0,1.0,0.022951388731598854,0.0,0.1358984375,0.10639499872922897,ground_truth,,,,0.001346765668131411,0.00095703125,btxrd-heuristic-000267,IMG000478.jpeg,0.00095703125,98,320,masks/IMG000478.png,26cfe4979412e80b0c0bdc2ebc82ab41f583f3023f460e312b72de29629eaff0,0|255,320,5,,11,1024,0.00095703125,1,0,0,0.6671680808067322,0.13589642941951752,0.00038693431997671723,val,ok,1.0,1,2,0,1024,1024
0,0,1.0,0.0856068804860115,0.0,0.632333984375,0.17602260410785675,ground_truth,,,,0.5159696936607361,0.0,btxrd-heuristic-000269,IMG000481.jpeg,0.0,0,320,masks/IMG000481.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,8,no_candidate_survived_or_postprocess_empty,7,1024,0.0,0,0,0,0.3651277720928192,0.13718445599079132,0.0272062998265028,val,empty_after_localization,0.15,1,1,0,1024,1024
2,0,1.0,0.09815219789743423,0.0,0.62458984375,0.1455586850643158,ground_truth,,,,0.000977754476480186,0.011162109375,btxrd-heuristic-000278,IMG000496.jpeg,0.011162109375,1143,320,masks/IMG000496.png,62de96f01a020b0b83e7eb1a0a4425f1a5994baa533bc4b59e66add049cb7aff,0|255,320,6,,18,1024,0.011162109375,1,0,0,0.48069092631340027,0.15859633684158325,0.0020054522901773453,val,ok,0.15,1,3,0,1024,1024
1,0,1.0,0.19257178902626038,0.0,0.933232421875,0.18126483261585236,ground_truth,,,,0.9998113512992859,0.0021484375,btxrd-heuristic-000287,IMG000513.jpeg,0.0021484375,220,320,masks/IMG000513.png,97f2f7f67131dece718d8dbca126194605bdc72629f06b414ef2bedebb2480fc,0|255,320,9,,17,1024,0.0021484375,1,0,0,0.5016007423400879,0.10350602865219116,0.0003081598842982203,val,ok,0.135078125,1,7,0,1024,1024
0,0,1.0,0.060011230409145355,0.0,0.597666015625,0.14009316265583038,ground_truth,,,,0.575756311416626,0.0,btxrd-heuristic-000302,IMG000542.jpeg,0.0,0,320,masks/IMG000542.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,8,no_candidate_survived_or_postprocess_empty,6,1024,0.0,0,0,0,0.2874550223350525,0.13574907183647156,0.001040922594256699,val,empty_after_localization,0.15,1,1,0,1024,1024
3,0,1.0,0.10030627995729446,0.0,0.604619140625,0.1637660712003708,ground_truth,,,,0.0005692315171472728,0.00568359375,btxrd-heuristic-000305,IMG000548.jpeg,0.00568359375,582,320,masks/IMG000548.png,52e67c995b68def0f88f18e4c1c9d6d4645fc1c47b0c74e44b9953673d0352c8,0|255,320,6,,10,1024,0.00568359375,1,0,0,0.48077192902565,0.19581320881843567,0.017694177106022835,val,ok,0.15,1,5,0,1024,1024
0,0,1.0,0.07530438899993896,0.0,0.66796875,0.142551451921463,ground_truth,,,,0.0033550902735441923,0.0,btxrd-heuristic-000305,IMG000549.jpeg,0.0,0,320,masks/IMG000549.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,3,no_candidate_survived_or_postprocess_empty,7,1024,0.0,0,0,0,0.36601272225379944,0.11455642431974411,8.24160742922686e-05,val,empty_after_localization,0.15,1,5,0,1024,1024
