above_threshold_candidates,box_prompt_calls,cam_max,cam_mean,cam_min,cam_nonzero_ratio,cam_std,cam_target_protocol,classifier_confidence,final_area_ratio,group_id,image_name,mask_area_ratio,mask_foreground_pixels,mask_height,mask_path,mask_sha256,mask_unique_values,mask_width,morphology_components,reason,sam_candidate_count,sam_prompt_calls,selected_area_ratio,selected_candidates,selected_class,selected_components,selection_score_max,selection_score_mean,selection_score_min,split,status,support_area_ratio,true_tumor,true_tumor_type,unique_negative_prompt_points,unique_positive_prompt_points,unique_prompt_points
34,8,1.0,0.14838942885398865,0.0,0.999990234375,0.19743750989437103,ground_truth,1.0,0.0,btxrd-heuristic-000029,IMG000056.jpeg,0.0,0,320,masks/IMG000056.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,4,no_candidate_survived_or_postprocess_empty,36,12,0.20794921875,3,0,3,0.8751755356788635,0.6281009316444397,0.2530233860015869,val,empty_after_localization,0.15,1,8,14,6,20
72,18,1.0,0.19331495463848114,0.0,0.9999609375,0.20389850437641144,ground_truth,0.9966188669204712,0.020654296875,btxrd-heuristic-000037,IMG000071.jpeg,0.020654296875,2115,320,masks/IMG000071.png,7d0c66dda7a9e52efb4d3c7ae340c7639b8349676ca67d1c839709a49c25e551,0|255,320,9,,81,27,0.020703125,3,0,3,0.9131292104721069,0.601364016532898,0.22392570972442627,val,ok,0.15,1,8,25,14,39
22,6,1.0,0.12279074639081955,0.0,0.999990234375,0.17189493775367737,ground_truth,1.0,0.19216796875,btxrd-heuristic-000039,IMG000076.jpeg,0.19216796875,19678,320,masks/IMG000076.png,b38eeda42986ea67b034bc69b8118db74fcae1a233b9cbc3ff850b37516c4e0e,0|255,320,3,,27,9,0.19240234375,3,0,3,0.8330749273300171,0.5746473670005798,0.3178195655345917,val,ok,0.15,1,8,12,5,17
23,6,1.0,0.11634956300258636,0.0,0.999990234375,0.18377339839935303,ground_truth,1.0,0.149384765625,btxrd-heuristic-000063,IMG000125.jpeg,0.149384765625,15297,320,masks/IMG000125.png,697df425858b2efcee9c27f3d160f5ccb921da9bf4d277a669b4fda8d06b0ac3,0|255,320,3,,27,9,0.14953125,3,0,3,0.8589154481887817,0.5845184922218323,0.2724900245666504,val,ok,0.15001953125,1,8,12,5,17
26,6,1.0,0.1384734809398651,0.0,0.999990234375,0.16641025245189667,ground_truth,1.0,0.174013671875,btxrd-heuristic-000063,IMG000126.jpeg,0.174013671875,17819,320,masks/IMG000126.png,d6859ad75df61e41bef0ad1c9d338f828bf1656f8662c83d96d52c9a4616fc5a,0|255,320,3,,27,9,0.19794921875,3,0,3,0.8331695795059204,0.6403027772903442,0.21928957104682922,val,ok,0.15,1,8,12,5,17
67,16,1.0,0.2136058658361435,0.0,0.999990234375,0.17822295427322388,ground_truth,1.0,0.007177734375,btxrd-heuristic-000069,IMG000137.jpeg,0.007177734375,735,320,masks/IMG000137.png,d9c91198fbb09c44644d93e3708e73f59a32a87f19d2545bd16095636bdfd8f0,0|255,320,8,,69,23,0.007177734375,3,0,3,0.8980131149291992,0.6271976232528687,0.3139941692352295,val,ok,0.149736328125,1,8,18,12,30
25,6,1.0,0.14174646139144897,0.0,0.999990234375,0.15878774225711823,ground_truth,1.0,0.0,btxrd-heuristic-000069,IMG000138.jpeg,0.0,0,320,masks/IMG000138.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,3,no_candidate_survived_or_postprocess_empty,27,9,0.18625,3,0,3,0.7408008575439453,0.5572872161865234,0.2155143767595291,val,empty_after_localization,0.15,1,8,12,5,17
49,12,1.0,0.23837661743164062,0.0,0.999990234375,0.2123887985944748,ground_truth,0.999988317489624,0.049970703125,btxrd-heuristic-000073,IMG000144.jpeg,0.049970703125,5117,320,masks/IMG000144.png,13cc676d4fafdaa996f13c7189f8175b02402249f5cf4c7581c6c670529618d1,0|255,320,6,,54,18,0.050380859375,3,0,3,0.8484698534011841,0.5895594358444214,0.23684775829315186,val,ok,0.15,1,8,24,10,34
70,16,1.0,0.1913442611694336,0.0,0.999990234375,0.1465054452419281,ground_truth,0.9999967813491821,0.077685546875,btxrd-heuristic-000078,IMG000152.jpeg,0.077685546875,7955,320,masks/IMG000152.png,b6182b7d5b9631b35bfee7ae5e896cfe50574d5d1037d6848c6411a102a0274a,0|255,320,8,,72,24,0.07787109375,3,0,3,0.8710238337516785,0.6302327513694763,0.29567182064056396,val,ok,0.148515625,1,8,29,13,42
29,8,1.0,0.21218784153461456,0.0,0.999990234375,0.1920051872730255,ground_truth,0.9999996423721313,0.11982421875,btxrd-heuristic-000082,IMG000160.jpeg,0.11982421875,12270,320,masks/IMG000160.png,411cd4a9c7f7af68e3c09a8a7a46bc1b1a59ec632232001105bdbb56f95a96a8,0|255,320,4,,36,12,0.126142578125,3,0,3,0.8025721311569214,0.5193256735801697,0.28984910249710083,val,ok,0.15,1,8,16,10,26
49,12,1.0,0.2487083375453949,0.0,0.9999609375,0.2042285054922104,ground_truth,0.9999809265136719,0.05904296875,btxrd-heuristic-000082,IMG000161.jpeg,0.05904296875,6046,320,masks/IMG000161.png,5a3928bfb8673217419c35f7d1820dcb46f6cf21fa163ded586d461fe475d59c,0|255,320,6,,54,18,0.05921875,3,0,3,0.889240562915802,0.6659839749336243,0.27712181210517883,val,ok,0.15,1,8,24,10,34
26,6,1.0,0.1352350413799286,0.0,0.999990234375,0.15425291657447815,ground_truth,0.9999994039535522,0.071259765625,btxrd-heuristic-000098,IMG000200.jpeg,0.071259765625,7297,320,masks/IMG000200.png,f4977578a0f8d6f96b8c8c2007b0e552c952ca24e1657bebafa238c84880e5e5,0|255,320,3,,27,9,0.071513671875,3,0,3,0.7599852085113525,0.5709002017974854,0.3730381429195404,val,ok,0.15,1,8,12,5,17
24,6,1.0,0.13408195972442627,0.0,0.999990234375,0.16332006454467773,ground_truth,0.9999960660934448,0.0548828125,btxrd-heuristic-000098,IMG000201.jpeg,0.0548828125,5620,320,masks/IMG000201.png,29f3f1917fd450a7bb5bf7142a20c5c3c70874d24450fab58be472bfe5021642,0|255,320,3,,27,9,0.055380859375,3,0,3,0.7220321297645569,0.5417500138282776,0.27117398381233215,val,ok,0.15,1,8,12,5,17
39,10,1.0,0.19296085834503174,0.0,0.999990234375,0.1800343245267868,ground_truth,1.0,0.07169921875,btxrd-heuristic-000099,IMG000202.jpeg,0.07169921875,7342,320,masks/IMG000202.png,e2ca7aef0942c9dd7b0d483ece20e5aac27b3e81dce5b799e455111a1e1e1214,0|255,320,5,,45,15,0.079697265625,3,0,3,0.8139749765396118,0.5751718878746033,0.21109314262866974,val,ok,0.15,1,8,17,8,25
61,16,1.0,0.18844230473041534,0.0,0.999990234375,0.181505024433136,ground_truth,8.936186350183561e-05,0.037255859375,btxrd-heuristic-000109,IMG000222.jpeg,0.037255859375,3815,320,masks/IMG000222.png,3ea79e9b8b4995b6f83d6cba1846468a0838da74d0e9a524055d94d4d0182406,0|255,320,8,,72,24,0.0426171875,3,0,3,0.8337339758872986,0.5478091835975647,0.16656190156936646,val,ok,0.15,1,6,30,18,48
30,8,1.0,0.08345099538564682,0.0,0.999990234375,0.15446145832538605,ground_truth,0.00016732391668483615,0.068466796875,btxrd-heuristic-000120,IMG000244.jpeg,0.068466796875,7011,320,masks/IMG000244.png,0e99567d48a8239f558b06c0a9509dc0f3400008d68f90402735c86847e5abca,0|255,320,4,,36,12,0.073798828125,3,0,3,0.7820081114768982,0.5517416000366211,0.235615536570549,val,ok,0.15,1,1,13,8,21
24,6,1.0,0.07490026205778122,0.0,0.999990234375,0.13988755643367767,ground_truth,0.9995653033256531,0.0,btxrd-heuristic-000121,IMG000245.jpeg,0.0,0,320,masks/IMG000245.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,3,no_candidate_survived_or_postprocess_empty,27,9,0.06853515625,3,0,3,0.7720337510108948,0.5633391737937927,0.24642843008041382,val,empty_after_localization,0.15,1,3,12,5,17
49,12,1.0,0.1869114339351654,0.0,0.999990234375,0.1776053011417389,ground_truth,0.9986340403556824,0.002802734375,btxrd-heuristic-000128,IMG000260.jpeg,0.002802734375,287,320,masks/IMG000260.png,c03365ff7d098693ef752b54ee2ca872f9c9b7ba53095b4cd8251a91510549cd,0|255,320,6,,54,18,0.01169921875,3,0,3,0.8301169276237488,0.5762262940406799,0.3311000466346741,val,ok,0.149560546875,1,1,18,9,27
39,10,1.0,0.13231594860553741,0.0,0.999990234375,0.15430040657520294,ground_truth,0.9999994039535522,0.0,btxrd-heuristic-000137,IMG000275.jpeg,0.0,0,320,masks/IMG000275.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,5,no_candidate_survived_or_postprocess_empty,45,15,0.218017578125,3,0,3,0.7930486798286438,0.5723121762275696,0.23662902414798737,val,empty_after_localization,0.15,1,1,18,10,28
22,6,1.0,0.11286279559135437,0.0,0.999990234375,0.17437340319156647,ground_truth,0.09779532253742218,0.08271484375,btxrd-heuristic-000140,IMG000279.jpeg,0.08271484375,8470,320,masks/IMG000279.png,cd0bcbb56bcb837866cd2fc77dc3cda2a36be29b2d97ca8870da77332137d2ae,0|255,320,3,,27,9,0.083271484375,3,0,3,0.7134051322937012,0.5421953797340393,0.290382981300354,val,ok,0.15,1,1,12,5,17
36,10,1.0,0.12420699000358582,0.0,0.999990234375,0.147993266582489,ground_truth,0.999988317489624,0.0,btxrd-heuristic-000145,IMG000285.jpeg,0.0,0,320,masks/IMG000285.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,5,no_candidate_survived_or_postprocess_empty,45,15,0.152392578125,3,0,3,0.7338870167732239,0.49274036288261414,0.1787637323141098,val,empty_after_localization,0.15,1,1,18,8,26
21,6,1.0,0.09835527092218399,0.0,0.999990234375,0.13668884336948395,ground_truth,0.0354466587305069,0.0,btxrd-heuristic-000150,IMG000292.jpeg,0.0,0,320,masks/IMG000292.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,3,no_candidate_survived_or_postprocess_empty,27,9,0.161767578125,3,0,3,0.7253962755203247,0.5151734948158264,0.22236204147338867,val,empty_after_localization,0.149228515625,1,1,12,5,17
25,6,1.0,0.13634860515594482,0.0,0.999990234375,0.172821506857872,ground_truth,0.39737874269485474,0.01455078125,btxrd-heuristic-000156,IMG000300.jpeg,0.01455078125,1490,320,masks/IMG000300.png,9f6d91b26ffa6cf7ea0135148488989350e8d2c3e4aafeaeb1bc464f7c36ee17,0|255,320,3,,27,9,0.153984375,3,0,3,0.6869507431983948,0.5321903824806213,0.391894668340683,val,ok,0.15,1,2,12,5,17
68,16,1.0,0.2495502531528473,0.0,0.999990234375,0.17383155226707458,ground_truth,0.9997041821479797,0.05498046875,btxrd-heuristic-000160,IMG000306.jpeg,0.05498046875,5630,320,masks/IMG000306.png,b5141ce60ec0004e3f8a9c2550656716ffefcb02d6c0fca9dec040b7a84df02e,0|255,320,8,,72,24,0.055869140625,3,0,3,0.8893944621086121,0.650587260723114,0.23195341229438782,val,ok,0.15,1,1,31,14,45
22,6,1.0,0.08875768631696701,0.0,0.999990234375,0.1577540785074234,ground_truth,0.14725865423679352,0.0,btxrd-heuristic-000167,IMG000320.jpeg,0.0,0,320,masks/IMG000320.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,3,no_candidate_survived_or_postprocess_empty,27,9,0.297958984375,3,0,3,0.8194315433502197,0.5536199808120728,0.23386681079864502,val,empty_after_localization,0.15,1,1,12,5,17
22,6,1.0,0.11492858827114105,0.0,0.999990234375,0.1637461930513382,ground_truth,0.9999995231628418,0.0,btxrd-heuristic-000172,IMG000327.jpeg,0.0,0,320,masks/IMG000327.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,3,no_candidate_survived_or_postprocess_empty,27,9,0.17794921875,3,0,3,0.7550923228263855,0.5853806734085083,0.2168305218219757,val,empty_after_localization,0.15,1,1,12,5,17
19,6,1.0,0.09306726604700089,0.0,0.999990234375,0.1503419727087021,ground_truth,0.9999456405639648,0.0,btxrd-heuristic-000173,IMG000328.jpeg,0.0,0,320,masks/IMG000328.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,3,no_candidate_survived_or_postprocess_empty,27,9,0.165498046875,3,0,3,0.6757329702377319,0.48472675681114197,0.17303818464279175,val,empty_after_localization,0.15,1,1,12,5,17
77,18,1.0,0.21763084828853607,0.0,0.999990234375,0.18417154252529144,ground_truth,1.6949411474342924e-06,0.0,btxrd-heuristic-000180,IMG000337.jpeg,0.0,0,320,masks/IMG000337.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,9,no_candidate_survived_or_postprocess_empty,81,27,0.056005859375,3,0,3,0.9113932251930237,0.6108159422874451,0.3130616843700409,val,empty_after_localization,0.13990234375,1,1,28,21,49
55,16,1.0,0.1222788393497467,0.0,0.999990234375,0.13414834439754486,ground_truth,0.5264369249343872,0.0,btxrd-heuristic-000181,IMG000338.jpeg,0.0,0,320,masks/IMG000338.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,8,no_candidate_survived_or_postprocess_empty,72,24,0.035556640625,3,0,3,0.8447241187095642,0.5494861006736755,0.21690943837165833,val,empty_after_localization,0.14962890625,1,1,25,13,38
62,18,1.0,0.16118089854717255,0.0,0.999990234375,0.169779971241951,ground_truth,0.001250570872798562,0.048896484375,btxrd-heuristic-000183,IMG000340.jpeg,0.048896484375,5007,320,masks/IMG000340.png,c4ddbef5d62b1adc71265ecc535e6edbec1f3a7730956c9cc5acf053c5a8d609,0|255,320,9,,81,27,0.04935546875,3,0,3,0.8669644594192505,0.5416184067726135,0.0,val,ok,0.15,1,1,28,14,42
36,10,1.0,0.14119867980480194,0.0,0.999990234375,0.1623489260673523,ground_truth,0.5543739199638367,0.0,btxrd-heuristic-000203,IMG000372.jpeg,0.0,0,320,masks/IMG000372.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,5,no_candidate_survived_or_postprocess_empty,45,15,0.22078125,3,0,3,0.832647979259491,0.5794484615325928,0.26852521300315857,val,empty_after_localization,0.14998046875,1,1,19,9,28
24,6,1.0,0.09027647972106934,0.0,0.999990234375,0.15827620029449463,ground_truth,0.9942330718040466,0.129931640625,btxrd-heuristic-000208,IMG000378.jpeg,0.129931640625,13305,320,masks/IMG000378.png,212920f783a64c64719e5c7dfb0b3be0c5fbea6425bbec5c69fa9e25895899c4,0|255,320,3,,27,9,0.1312890625,3,0,3,0.6640554070472717,0.5136116743087769,0.23028895258903503,val,ok,0.15,1,1,12,5,17
50,16,1.0,0.2599966526031494,0.0,0.999990234375,0.16301214694976807,ground_truth,0.001188070047646761,0.021123046875,btxrd-heuristic-000223,IMG000408.jpeg,0.021123046875,2163,320,masks/IMG000408.png,f6fdb5748c4299bf8f075e307b29a4fde9fd4b7beb022bc01bc1aa050a0b6e83,0|255,320,8,,72,24,0.02142578125,3,0,3,0.8371868133544922,0.5183842778205872,0.29512420296669006,val,ok,0.14109375,1,1,24,16,40
56,14,1.0,0.19387955963611603,0.0,0.999990234375,0.20201797783374786,ground_truth,0.02752244472503662,0.01158203125,btxrd-heuristic-000228,IMG000414.jpeg,0.01158203125,1186,320,masks/IMG000414.png,4263ffd50d77e137c78fe6ad2463f9f9aa71aa3bbdecd38e6df4f0bb809a8810,0|255,320,7,,63,21,0.020888671875,3,0,3,0.8515341877937317,0.5830320715904236,0.2108577936887741,val,ok,0.1469921875,1,1,23,14,37
26,6,1.0,0.09066115319728851,0.0,0.999990234375,0.15813705325126648,ground_truth,0.9527164101600647,0.0653515625,btxrd-heuristic-000229,IMG000415.jpeg,0.0653515625,6692,320,masks/IMG000415.png,87ed4be952eaa722277061070f0dfee46c5bb137f543c9302ad1e56a7d2c98dc,0|255,320,3,,27,9,0.065390625,3,0,3,0.7517868280410767,0.5867248177528381,0.21667324006557465,val,ok,0.15,1,4,12,5,17
59,16,1.0,0.25508174300193787,0.0,0.999990234375,0.166237011551857,ground_truth,8.803247055766406e-07,0.075517578125,btxrd-heuristic-000230,IMG000416.jpeg,0.075517578125,7733,320,masks/IMG000416.png,ae2473dcf0de2f41e89fd46005ba0ead504f8cf5b65c110ad08707ca1357bba1,0|255,320,8,,72,24,0.076728515625,3,0,3,0.8897924423217773,0.5409851670265198,0.23657260835170746,val,ok,0.14970703125,1,1,32,15,47
19,6,1.0,0.09597359597682953,0.0,0.999990234375,0.1589604914188385,ground_truth,0.007740591187030077,0.0,btxrd-heuristic-000233,IMG000420.jpeg,0.0,0,320,masks/IMG000420.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,3,no_candidate_survived_or_postprocess_empty,27,9,0.14046875,3,0,3,0.8041344285011292,0.4799726605415344,0.2109854370355606,val,empty_after_localization,0.15,1,1,12,5,17
63,16,1.0,0.17886939644813538,0.0,0.999990234375,0.18894292414188385,ground_truth,6.34096868452616e-05,0.00478515625,btxrd-heuristic-000244,IMG000439.jpeg,0.00478515625,490,320,masks/IMG000439.png,b919d99bf2b6ec1e8f33ee172eae96dd306f0408de8795ef89d4f52647f63450,0|255,320,8,,72,24,0.1836328125,3,0,3,0.885367751121521,0.5826989412307739,0.2543191611766815,val,ok,0.15,1,1,31,14,45
58,14,1.0,0.18785138428211212,0.0,0.999990234375,0.23175129294395447,ground_truth,0.9941850304603577,0.070185546875,btxrd-heuristic-000260,IMG000467.jpeg,0.070185546875,7187,320,masks/IMG000467.png,4aac416cdc49608a31a7747b7e42ef2012c83cc551ea356f36ee84ac0121749d,0|255,320,7,,63,21,0.07171875,3,0,3,0.9071373343467712,0.5647636651992798,0.2898309826850891,val,ok,0.15,1,3,23,15,38
19,6,1.0,0.07982965558767319,0.0,0.999990234375,0.1420140117406845,ground_truth,0.9700637459754944,0.0,btxrd-heuristic-000267,IMG000478.jpeg,0.0,0,320,masks/IMG000478.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,3,no_candidate_survived_or_postprocess_empty,27,9,0.143203125,3,0,3,0.682349681854248,0.46831175684928894,0.23837746679782867,val,empty_after_localization,0.15,1,2,12,5,17
35,10,1.0,0.13727658987045288,0.0,0.999990234375,0.19283288717269897,ground_truth,0.6890612244606018,0.10064453125,btxrd-heuristic-000269,IMG000481.jpeg,0.10064453125,10306,320,masks/IMG000481.png,49a8058a4eaebe719b7a3926bb3c61610ef1eb059a71f51bac97dbbdb2a4846a,0|255,320,5,,45,15,0.11125,3,0,3,0.7511559128761292,0.5235925912857056,0.27397236227989197,val,ok,0.15,1,1,17,10,27
63,16,1.0,0.17420998215675354,0.0,0.999990234375,0.16873013973236084,ground_truth,0.0007393350824713707,0.00748046875,btxrd-heuristic-000278,IMG000496.jpeg,0.00748046875,766,320,masks/IMG000496.png,1ed15889b7553f7547c4f8a44b438172cdb85927a8b280dc673b150b157da266,0|255,320,8,,72,24,0.01375,3,0,3,0.9043840169906616,0.5657623410224915,0.24030673503875732,val,ok,0.148701171875,1,3,22,16,38
32,8,1.0,0.09756779670715332,0.0,0.999990234375,0.18141908943653107,ground_truth,0.07951195538043976,0.06470703125,btxrd-heuristic-000287,IMG000513.jpeg,0.06470703125,6626,320,masks/IMG000513.png,23a1383107c019ff9e91bbc8bfac7099e27b7f23ae238b09c0fffa2fd05baed4,0|255,320,4,,36,12,0.075224609375,3,0,3,0.7599340677261353,0.5805349946022034,0.3358941376209259,val,ok,0.15,1,7,14,10,24
49,12,1.0,0.16252420842647552,0.0,0.999990234375,0.18777060508728027,ground_truth,0.6018333435058594,0.0,btxrd-heuristic-000302,IMG000542.jpeg,0.0,0,320,masks/IMG000542.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,6,no_candidate_survived_or_postprocess_empty,54,18,0.2484765625,3,0,3,0.8983812928199768,0.6066697239875793,0.2742752134799957,val,empty_after_localization,0.15,1,1,17,10,27
22,6,1.0,0.08514240384101868,0.0,0.9999609375,0.14862032234668732,ground_truth,0.9665220379829407,0.0,btxrd-heuristic-000305,IMG000548.jpeg,0.0,0,320,masks/IMG000548.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,3,no_candidate_survived_or_postprocess_empty,27,9,0.187021484375,3,0,3,0.7012782096862793,0.5157867074012756,0.31654706597328186,val,empty_after_localization,0.15,1,5,12,5,17
42,10,1.0,0.12336321175098419,0.0,0.999990234375,0.1888129711151123,ground_truth,1.3389206969804945e-06,0.0,btxrd-heuristic-000305,IMG000549.jpeg,0.0,0,320,masks/IMG000549.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,5,no_candidate_survived_or_postprocess_empty,45,15,0.214775390625,3,0,3,0.8585506677627563,0.6046013236045837,0.19658388197422028,val,empty_after_localization,0.15,1,5,16,10,26
65,18,1.0,0.2766556739807129,0.0,0.999990234375,0.1683482974767685,ground_truth,0.9999995231628418,0.13169921875,btxrd-heuristic-000308,IMG000555.jpeg,0.13169921875,13486,320,masks/IMG000555.png,753ca8ab71072901a0dccc62ea8b03b1fc744e942c80c5a151e3fe2c835e0829,0|255,320,9,,81,27,0.158369140625,3,0,3,0.8623608946800232,0.5455039739608765,0.2871987223625183,val,ok,0.14046875,1,4,30,17,47
69,18,1.0,0.29718321561813354,0.0,0.999990234375,0.16166236996650696,ground_truth,0.9999998807907104,0.026650390625,btxrd-heuristic-000308,IMG000556.jpeg,0.026650390625,2729,320,masks/IMG000556.png,76914fc0654d69c1eef07c7b132f131f7f73dc348c8f2f3c4332e5f77309c192,0|255,320,9,,81,27,0.030986328125,3,0,3,0.8841370344161987,0.5683327913284302,0.25072720646858215,val,ok,0.1451953125,1,4,32,20,52
25,6,1.0,0.11989764869213104,0.0,0.999990234375,0.15301577746868134,ground_truth,0.9988558292388916,0.056689453125,btxrd-heuristic-000311,IMG000562.jpeg,0.056689453125,5805,320,masks/IMG000562.png,5d1633d80401ed5d820a599229b3e6434e89e6214e6916b5d390f5c68fd36403,0|255,320,3,,27,9,0.05720703125,3,0,3,0.7103443145751953,0.5530704855918884,0.1871335506439209,val,ok,0.15,1,7,12,5,17
