above_threshold_candidates,box_prompt_calls,cam_max,cam_mean,cam_min,cam_nonzero_ratio,cam_std,cam_target_protocol,classifier_causal_score_max,classifier_causal_score_mean,classifier_causal_score_min,classifier_confidence,final_area_ratio,group_id,image_name,mask_area_ratio,mask_foreground_pixels,mask_height,mask_path,mask_sha256,mask_unique_values,mask_width,morphology_components,reason,sam_candidate_count,sam_prompt_calls,selected_area_ratio,selected_candidates,selected_class,selected_components,selection_score_max,selection_score_mean,selection_score_min,split,status,support_area_ratio,true_tumor,true_tumor_type,unique_negative_prompt_points,unique_positive_prompt_points,unique_prompt_points
22,8,0.9999999403953552,0.16938269138336182,0.0,0.999990234375,0.18377919495105743,ground_truth,,,,1.0,0.0587890625,btxrd-heuristic-000029,IMG000056.jpeg,0.0587890625,6020,320,masks/IMG000056.png,56b6c6f516f615182a9618328158a753ab76d3de9c21c8cc210654e5da53ff6a,0|255,320,4,,36,12,0.0603515625,3,0,3,0.742551326751709,0.45992040634155273,0.04913592338562012,val,ok,0.15,1,8,14,8,22
33,16,1.0,0.2393837422132492,0.0,0.9999609375,0.1903822273015976,ground_truth,,,,0.9966188669204712,0.061103515625,btxrd-heuristic-000037,IMG000071.jpeg,0.061103515625,6257,320,masks/IMG000071.png,ab380af004f2ce740b48c33ee0ad71ac3d48b670964373b5f49a219987b6434f,0|255,320,8,,72,24,0.06296875,3,0,3,0.7768138647079468,0.3969883918762207,0.0005503428401425481,val,ok,0.15,1,8,25,13,38
28,8,1.0,0.18169812858104706,0.0,0.999990234375,0.2060118317604065,ground_truth,,,,1.0,0.07484375,btxrd-heuristic-000039,IMG000076.jpeg,0.07484375,7664,320,masks/IMG000076.png,57eefeab1422ff4a820eca3d35998474564a29acff2d645b8d21765440af8358,0|255,320,4,,36,12,0.07486328125,3,0,3,0.7665330767631531,0.5555827021598816,0.20454174280166626,val,ok,0.15,1,8,14,6,20
18,6,1.0,0.1602862924337387,0.0,0.999990234375,0.17382250726222992,ground_truth,,,,1.0,0.075205078125,btxrd-heuristic-000063,IMG000125.jpeg,0.075205078125,7701,320,masks/IMG000125.png,d2259b96d42039af288091714dc183a1153eb3775d26a9a6aeee70d094f06ccb,0|255,320,3,,27,9,0.077421875,3,0,3,0.6089218854904175,0.4314143657684326,0.006788372062146664,val,ok,0.15,1,8,12,5,17
19,12,1.0,0.2105443775653839,0.0,0.999990234375,0.16375647485256195,ground_truth,,,,1.0,0.1102734375,btxrd-heuristic-000063,IMG000126.jpeg,0.1102734375,11292,320,masks/IMG000126.png,3a2fe7c02d72015bb58b1d349577c6fa9b9e95b302aa6d2305d0942195f8234b,0|255,320,6,,54,18,0.11267578125,3,0,3,0.642690896987915,0.3422313928604126,0.018624156713485718,val,ok,0.15,1,8,19,11,30
17,6,1.0,0.252015620470047,0.0,0.999990234375,0.1725214123725891,ground_truth,,,,1.0,0.08056640625,btxrd-heuristic-000069,IMG000137.jpeg,0.08056640625,8250,320,masks/IMG000137.png,0a7f6a4382cdbc7a8ed247cefbcf2c04c7d6f3bbb7e4b18e4a370b0f0c6fa7f0,0|255,320,5,,39,13,0.08078125,3,0,3,0.7806275486946106,0.3828172981739044,0.017552480101585388,val,ok,0.15,1,8,15,12,27
16,6,1.0,0.1707363724708557,0.0,0.9999609375,0.16796308755874634,ground_truth,,,,1.0,0.05431640625,btxrd-heuristic-000069,IMG000138.jpeg,0.05431640625,5562,320,masks/IMG000138.png,b7a391ff50b4e29b36f94d5544d6452148a20f39d964903394b640eb1373d3be,0|255,320,3,,27,9,0.05431640625,3,0,3,0.649210512638092,0.43915751576423645,0.024576112627983093,val,ok,0.15,1,8,12,5,17
31,12,1.0,0.2560487687587738,0.0,0.9999609375,0.19445928931236267,ground_truth,,,,0.999988317489624,0.054228515625,btxrd-heuristic-000073,IMG000144.jpeg,0.054228515625,5553,320,masks/IMG000144.png,8c0ccbd1736f0ae8afddb6f56bd687d118380d268641a9cb88ad457f2d391ac2,0|255,320,6,,54,18,0.054228515625,3,0,3,0.7508909702301025,0.4586658775806427,0.0031496884766966105,val,ok,0.149521484375,1,8,24,10,34
28,16,0.9999999403953552,0.22459246218204498,0.0,0.999990234375,0.14661502838134766,ground_truth,,,,0.9999967813491821,0.053173828125,btxrd-heuristic-000078,IMG000152.jpeg,0.053173828125,5445,320,masks/IMG000152.png,ac7069dbb1f85565cd15c24b956ae32e9a4e3aa92c763f68e4a5e7e522833e8c,0|255,320,8,,72,24,0.053173828125,3,0,3,0.6528812646865845,0.2864822745323181,0.0010709818452596664,val,ok,0.15,1,8,32,13,45
26,6,1.0,0.25727975368499756,0.0,0.999990234375,0.20812474191188812,ground_truth,,,,0.9999996423721313,0.00115234375,btxrd-heuristic-000082,IMG000160.jpeg,0.00115234375,118,320,masks/IMG000160.png,941afed89ebb18b18439d5c195cb052b38b7926c8d9d364fc0598aa9dbd46d9c,0|255,320,3,,27,9,0.00115234375,3,0,3,0.7510091662406921,0.613998293876648,0.37129589915275574,val,ok,0.15,1,8,12,5,17
56,14,0.9999999403953552,0.27004870772361755,0.0,0.999990234375,0.20860989391803741,ground_truth,,,,0.9999809265136719,0.0341015625,btxrd-heuristic-000082,IMG000161.jpeg,0.0341015625,3492,320,masks/IMG000161.png,baa09c6c8604cfe23155b2fa178bb22e5028b664aeda99154ec7728773d6f765,0|255,320,7,,63,21,0.0344140625,3,0,3,0.773569643497467,0.6067547798156738,0.17899417877197266,val,ok,0.15,1,8,25,11,36
26,8,1.0,0.18530559539794922,0.0,0.9999609375,0.17045171558856964,ground_truth,,,,0.9999994039535522,0.042119140625,btxrd-heuristic-000098,IMG000200.jpeg,0.042119140625,4313,320,masks/IMG000200.png,4276aa7c7d9c7d80647425af27fcc4f11894a1d36b026dc739a536d18e05210f,0|255,320,4,,36,12,0.04228515625,3,0,3,0.6790986657142639,0.46810367703437805,0.15513326227664948,val,ok,0.15,1,8,14,6,20
15,6,0.9999999403953552,0.22434349358081818,0.0,0.999990234375,0.17588946223258972,ground_truth,,,,0.9999960660934448,0.03974609375,btxrd-heuristic-000098,IMG000201.jpeg,0.03974609375,4070,320,masks/IMG000201.png,9bb765b0c13c509a0845883b726d7082e48813666c3e4e2de2d7ad00dcc95250,0|255,320,3,,27,9,0.04109375,3,0,3,0.7053210139274597,0.4182153046131134,0.14398734271526337,val,ok,0.15,1,8,12,5,17
27,14,1.0,0.22571752965450287,0.0,0.999990234375,0.15982918441295624,ground_truth,,,,1.0,0.031708984375,btxrd-heuristic-000099,IMG000202.jpeg,0.031708984375,3247,320,masks/IMG000202.png,92bb76992c5880190ec9f8508495e4d3913b90b3db57a18590accc71ff8d190b,0|255,320,7,,63,21,0.03173828125,3,0,3,0.7238495349884033,0.35073837637901306,0.0004335339181125164,val,ok,0.14974609375,1,8,23,11,34
14,14,1.0,0.18356771767139435,0.0,0.999990234375,0.15870487689971924,ground_truth,,,,8.936186350183561e-05,0.066875,btxrd-heuristic-000109,IMG000222.jpeg,0.066875,6848,320,masks/IMG000222.png,9212ec41ee92658f23380771c5faf7eafee7392d49e3607f8c795d8cb96e6524,0|255,320,7,,63,21,0.067177734375,3,0,3,0.6187768578529358,0.22252753376960754,0.0021560057066380978,val,ok,0.145986328125,1,6,20,13,33
14,12,1.0,0.17883378267288208,0.0,0.999990234375,0.15496493875980377,ground_truth,,,,0.00016732391668483615,0.002001953125,btxrd-heuristic-000120,IMG000244.jpeg,0.002001953125,205,320,masks/IMG000244.png,880c394d2ad2675b3d5b36a42fc951e38c8c75a50a3ba1895d469525836d41e2,0|255,320,6,,54,18,0.002001953125,3,0,3,0.7429409623146057,0.333474338054657,0.07494623214006424,val,ok,0.15,1,1,24,10,34
22,16,1.0,0.16822867095470428,0.0,0.999990234375,0.1658303439617157,ground_truth,,,,0.9995653033256531,0.021328125,btxrd-heuristic-000121,IMG000245.jpeg,0.021328125,2184,320,masks/IMG000245.png,d159370773ead6f31bf95125d0cd55a75a4d16c7c148ae92da0ac5d6d0a4e03a,0|255,320,8,,72,24,0.02173828125,3,0,3,0.7687293291091919,0.2594698667526245,0.0017541954293847084,val,ok,0.149755859375,1,3,28,13,41
34,16,1.0,0.27218011021614075,0.0,0.999990234375,0.17705032229423523,ground_truth,,,,0.9986340403556824,0.0751953125,btxrd-heuristic-000128,IMG000260.jpeg,0.0751953125,7700,320,masks/IMG000260.png,946caa2cacc07513bc9702d59571ab36135f8aa99bc75f43d69f9f4dd1a4787d,0|255,320,8,,72,24,0.075205078125,3,0,3,0.7198590636253357,0.3742087781429291,0.0723428726196289,val,ok,0.15,1,1,27,15,42
37,12,1.0,0.2612096667289734,0.0,0.999990234375,0.18602828681468964,ground_truth,,,,0.9999994039535522,0.069052734375,btxrd-heuristic-000137,IMG000275.jpeg,0.069052734375,7071,320,masks/IMG000275.png,9ab72ba4fd04f7c87829c3af5d62c3421f625cf81846bcd9a7b24a1a1943beb1,0|255,320,6,,54,18,0.069111328125,3,0,3,0.6700223684310913,0.4898376762866974,0.15869073569774628,val,ok,0.15,1,1,24,10,34
27,6,1.0,0.16813531517982483,0.0,0.999990234375,0.2127448320388794,ground_truth,,,,0.09779532253742218,0.078984375,btxrd-heuristic-000140,IMG000279.jpeg,0.078984375,8088,320,masks/IMG000279.png,7cd5e873f90432da544262b235b98e5cb6e2701ea10c757267b6058d2f76d669,0|255,320,3,,27,9,0.08025390625,3,0,3,0.7516689300537109,0.6652053594589233,0.5181553363800049,val,ok,0.15,1,1,12,5,17
5,10,1.0,0.1675037145614624,0.0,0.999990234375,0.1470981389284134,ground_truth,,,,0.999988317489624,0.019921875,btxrd-heuristic-000145,IMG000285.jpeg,0.019921875,2040,320,masks/IMG000285.png,3895f6c9472c60ca36830236933357c29ebb0eabf470a04f651909a4d9477e21,0|255,320,5,,45,15,0.021494140625,2,0,2,0.5343536138534546,0.20822355151176453,0.004588570445775986,val,ok,0.15,1,1,19,10,29
25,8,1.0,0.21558405458927155,0.0,0.999990234375,0.19613203406333923,ground_truth,,,,0.0354466587305069,0.133701171875,btxrd-heuristic-000150,IMG000292.jpeg,0.133701171875,13691,320,masks/IMG000292.png,c4f59bf11edbdccce20aaa3efeb3b6b2f559ebbac4bc30e65f6561b4d6e4466d,0|255,320,4,,36,12,0.13384765625,3,0,3,0.7508127093315125,0.47186920046806335,0.0812973603606224,val,ok,0.15,1,1,14,8,22
19,12,1.0,0.2007770538330078,0.0,0.999990234375,0.17724710702896118,ground_truth,,,,0.39737874269485474,0.0932421875,btxrd-heuristic-000156,IMG000300.jpeg,0.0932421875,9548,320,masks/IMG000300.png,0e4d9f72daf0d415755966c9f0624a41846419e90cc08034f629a7b59c50a941,0|255,320,6,,54,18,0.09349609375,3,0,3,0.6549835801124573,0.3332008719444275,0.0519869327545166,val,ok,0.149560546875,1,2,18,15,33
17,12,1.0,0.21417425572872162,0.0,0.999990234375,0.16879932582378387,ground_truth,,,,0.9997041821479797,0.05970703125,btxrd-heuristic-000160,IMG000306.jpeg,0.05970703125,6114,320,masks/IMG000306.png,03c4c135db1845eac8acb65cfc6b7d04daf8105e07477d6b7ee6954427ea1592,0|255,320,6,,54,18,0.059794921875,3,0,3,0.6332586407661438,0.37058937549591064,0.06195820868015289,val,ok,0.15,1,1,24,10,34
35,10,1.0,0.2540525496006012,0.0,0.999990234375,0.22293417155742645,ground_truth,,,,0.14725865423679352,0.072666015625,btxrd-heuristic-000167,IMG000320.jpeg,0.072666015625,7441,320,masks/IMG000320.png,f7e59a935ee2b08131feb5999587556fad4c87e749b8f1e4a7153e50a5925f56,0|255,320,5,,45,15,0.07318359375,3,0,3,0.7713198065757751,0.5748536586761475,0.21820807456970215,val,ok,0.15,1,1,19,15,34
15,12,1.0,0.1843692660331726,0.0,0.999990234375,0.18225018680095673,ground_truth,,,,0.9999995231628418,0.090205078125,btxrd-heuristic-000172,IMG000327.jpeg,0.090205078125,9237,320,masks/IMG000327.png,2dd9d08a494b63ccc4aeaca10395428896504390940e9814a4a423c1d3763565,0|255,320,6,,54,18,0.09041015625,3,0,3,0.5986314415931702,0.2979598641395569,0.0010003139032050967,val,ok,0.15,1,1,18,11,29
15,8,1.0,0.12284434586763382,0.0,0.999990234375,0.14955385029315948,ground_truth,,,,0.9999456405639648,0.00412109375,btxrd-heuristic-000173,IMG000328.jpeg,0.00412109375,422,320,masks/IMG000328.png,954989143ac288777a953eae91cc1712c81ec24803a86f54dbbc3fe4501e21aa,0|255,320,4,,36,12,0.00412109375,3,0,3,0.7571287155151367,0.37905749678611755,0.001015362679027021,val,ok,0.15,1,1,15,7,22
27,6,1.0,0.19852499663829803,0.0,0.999990234375,0.1892985999584198,ground_truth,,,,1.6949411474342924e-06,0.074716796875,btxrd-heuristic-000180,IMG000337.jpeg,0.074716796875,7651,320,masks/IMG000337.png,a15a9a430744d433f837eb4f6ced41c75d6e528802c61ec869e810e6b69d70ee,0|255,320,3,,27,9,0.076318359375,3,0,3,0.7881606817245483,0.6084537506103516,0.41738495230674744,val,ok,0.15,1,1,12,5,17
29,12,1.0,0.242128387093544,0.0,0.999990234375,0.19346857070922852,ground_truth,,,,0.5264369249343872,0.0300390625,btxrd-heuristic-000181,IMG000338.jpeg,0.0300390625,3076,320,masks/IMG000338.png,9bc0deffb91815cf0deda1c3ac3d7558841ea6c10e6e693f750d49d263a98543,0|255,320,6,,54,18,0.030185546875,3,0,3,0.7423039078712463,0.4514862596988678,0.026276905089616776,val,ok,0.15,1,1,20,12,32
47,12,1.0,0.23383828997612,0.0,0.999990234375,0.2253568470478058,ground_truth,,,,0.001250570872798562,0.1171875,btxrd-heuristic-000183,IMG000340.jpeg,0.1171875,12000,320,masks/IMG000340.png,46ce55cc804d2b93bb84730554b05e7ce0b7adef28fb7b40d3dc3a1edba75a69,0|255,320,6,,54,18,0.117939453125,3,0,3,0.7813054323196411,0.5727103352546692,0.1946238875389099,val,ok,0.15,1,1,20,13,33
48,12,1.0,0.27609705924987793,0.0,0.999990234375,0.21753758192062378,ground_truth,,,,0.5543739199638367,0.035068359375,btxrd-heuristic-000203,IMG000372.jpeg,0.035068359375,3591,320,masks/IMG000372.png,e254b1c62826757d59c2fc75ba9357b8041ca12ac248190177880456a1fee1f9,0|255,320,6,,54,18,0.03580078125,3,0,3,0.7512760758399963,0.5166400074958801,0.022691361606121063,val,ok,0.15,1,1,19,12,31
19,6,1.0,0.14357596635818481,0.0,0.999990234375,0.17908135056495667,ground_truth,,,,0.9942330718040466,0.099814453125,btxrd-heuristic-000208,IMG000378.jpeg,0.099814453125,10221,320,masks/IMG000378.png,853c6d98a9e8c9789f021054173cc8c7ab2237a891e3839091249e2ac355392b,0|255,320,3,,27,9,0.105205078125,3,0,3,0.6456231474876404,0.45746251940727234,0.2451263815164566,val,ok,0.15,1,1,12,5,17
34,14,1.0,0.2764458954334259,0.0,0.999990234375,0.14132927358150482,ground_truth,,,,0.001188070047646761,0.00966796875,btxrd-heuristic-000223,IMG000408.jpeg,0.00966796875,990,320,masks/IMG000408.png,f61436f8b9b432b989eeeb85d2182268770a0d845cd69b74525d2638cd13ba1d,0|255,320,7,,63,21,0.009990234375,3,0,3,0.7088078856468201,0.3876815438270569,0.00014398686471395195,val,ok,0.149287109375,1,1,27,11,38
23,10,0.9999999403953552,0.20104072988033295,0.0,0.999990234375,0.1824159026145935,ground_truth,,,,0.02752244472503662,0.038828125,btxrd-heuristic-000228,IMG000414.jpeg,0.038828125,3976,320,masks/IMG000414.png,0136937e14e766ec7b94bd0f506ab94ccb6d9d551fd454a9a39f4f0b1f7877f0,0|255,320,5,,45,15,0.0391015625,3,0,3,0.7510625123977661,0.4272642731666565,0.07483464479446411,val,ok,0.15,1,1,17,9,26
25,12,1.0,0.22750712931156158,0.0,0.999990234375,0.16754738986492157,ground_truth,,,,0.9527164101600647,0.0371484375,btxrd-heuristic-000229,IMG000415.jpeg,0.0371484375,3804,320,masks/IMG000415.png,e5a5a1d2d67ade5ddd248eab34bd3f260f9f780e696657297b757c8de1dbeb88,0|255,320,6,,54,18,0.037392578125,3,0,3,0.7764274477958679,0.40736472606658936,0.02473278157413006,val,ok,0.15,1,4,22,15,37
25,6,1.0,0.2100672572851181,0.0,0.9999609375,0.1832496076822281,ground_truth,,,,8.803247055766406e-07,0.103623046875,btxrd-heuristic-000230,IMG000416.jpeg,0.103623046875,10611,320,masks/IMG000416.png,748ead0cb1c3e9fc2fbe380c13ee6feb75b2f8101cc1663a231a405afa305e2f,0|255,320,3,,27,9,0.10408203125,3,0,3,0.6826220750808716,0.5477461218833923,0.2532064616680145,val,ok,0.15,1,1,12,5,17
7,10,1.0,0.16341474652290344,0.0,0.999990234375,0.15799164772033691,ground_truth,,,,0.007740591187030077,0.100234375,btxrd-heuristic-000233,IMG000420.jpeg,0.100234375,10264,320,masks/IMG000420.png,714117626111d9678274030c2a8ca87542088306d093ecad8d8117cdbd19302f,0|255,320,5,,45,15,0.100908203125,3,0,3,0.6952159404754639,0.24681498110294342,0.0014318859903141856,val,ok,0.15,1,1,20,8,28
25,8,1.0,0.23147107660770416,0.0,0.999990234375,0.2153979390859604,ground_truth,,,,6.34096868452616e-05,0.055966796875,btxrd-heuristic-000244,IMG000439.jpeg,0.055966796875,5731,320,masks/IMG000439.png,5b47cc885b1950c7b2580762d1f0ddf7a53ac17178604da55bb0cc07d850a4e6,0|255,320,4,,36,12,0.055966796875,3,0,3,0.6949146389961243,0.4729384779930115,0.321128249168396,val,ok,0.15,1,1,14,6,20
28,14,1.0,0.20860370993614197,0.0,0.999990234375,0.17243309319019318,ground_truth,,,,0.9941850304603577,0.045224609375,btxrd-heuristic-000260,IMG000467.jpeg,0.045224609375,4631,320,masks/IMG000467.png,0dc0ed677222275f02144efcc7cf2599c030e634c5d6837ab7b5dbf8e1809a32,0|255,320,7,,63,21,0.04533203125,3,0,3,0.6781514286994934,0.3793180286884308,0.03211362659931183,val,ok,0.15,1,3,26,11,37
9,6,1.0,0.10147322714328766,0.0,0.999990234375,0.15365245938301086,ground_truth,,,,0.9700637459754944,0.000947265625,btxrd-heuristic-000267,IMG000478.jpeg,0.000947265625,97,320,masks/IMG000478.png,5e1783e8982b3594cfc6d28e70cbcf0757506ae8b7d4464364a3ce3bd76dce87,0|255,320,3,,27,9,0.000947265625,3,0,3,0.7522068023681641,0.40150946378707886,0.13815376162528992,val,ok,0.15,1,2,12,5,17
21,12,1.0,0.17800183594226837,0.0,0.999990234375,0.15896405279636383,ground_truth,,,,0.6890612244606018,0.006259765625,btxrd-heuristic-000269,IMG000481.jpeg,0.006259765625,641,320,masks/IMG000481.png,eebbd51ae57794e0c6b9a3e24d07f2abde193f91ff36b902a4eeab2dd6f25c67,0|255,320,6,,54,18,0.006259765625,3,0,3,0.7575244903564453,0.3783831000328064,0.11265532672405243,val,ok,0.15,1,1,24,10,34
28,8,1.0,0.20320478081703186,0.0,0.999990234375,0.19140517711639404,ground_truth,,,,0.0007393350824713707,0.018798828125,btxrd-heuristic-000278,IMG000496.jpeg,0.018798828125,1925,320,masks/IMG000496.png,8d3f853dbda2e8135088f9ccd7cc23f3d4628d7badbc397bb4de2cbd9fcd990a,0|255,320,4,,36,12,0.018798828125,3,0,3,0.7608135938644409,0.5498693585395813,0.15170827507972717,val,ok,0.15,1,3,15,10,25
34,14,1.0,0.194827601313591,0.0,0.999990234375,0.18379633128643036,ground_truth,,,,0.07951195538043976,0.06056640625,btxrd-heuristic-000287,IMG000513.jpeg,0.06056640625,6202,320,masks/IMG000513.png,e7bc9209d3eb238194ecab83a2315b627ea960ab7885907b99027f0ccbd70cd4,0|255,320,7,,63,21,0.060595703125,3,0,3,0.7343131899833679,0.4413737952709198,0.13289064168930054,val,ok,0.15,1,7,23,13,36
6,6,0.9999999403953552,0.1472182422876358,0.0,0.999990234375,0.15626755356788635,ground_truth,,,,0.6018333435058594,0.05607421875,btxrd-heuristic-000302,IMG000542.jpeg,0.05607421875,5742,320,masks/IMG000542.png,16adc642affbd8db52bfce34292cbd02018b4808f268ed496fd27dd866736e28,0|255,320,3,,27,9,0.056884765625,2,0,2,0.5388668179512024,0.3197660744190216,0.11510492861270905,val,ok,0.15,1,1,12,5,17
17,6,1.0,0.10026461631059647,0.0,0.999990234375,0.14701634645462036,ground_truth,,,,0.9665220379829407,0.0,btxrd-heuristic-000305,IMG000548.jpeg,0.0,0,320,masks/IMG000548.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,3,no_candidate_survived_or_postprocess_empty,27,9,0.000361328125,3,0,3,0.7321239113807678,0.3936387300491333,0.03624384105205536,val,empty_after_localization,0.15,1,5,12,5,17
42,10,1.0,0.23653274774551392,0.0,0.999990234375,0.20465825498104095,ground_truth,,,,1.3389206969804945e-06,0.0461328125,btxrd-heuristic-000305,IMG000549.jpeg,0.0461328125,4724,320,masks/IMG000549.png,1047eb775453a074a7b89b73dd2f34f6af195e7f0a5d179adb2f9ae3f43e791e,0|255,320,6,,51,17,0.046240234375,3,0,3,0.7675394415855408,0.5784041285514832,0.22582942247390747,val,ok,0.15,1,5,23,13,36
30,18,1.0,0.28997066617012024,0.0,0.999990234375,0.17598898708820343,ground_truth,,,,0.9999995231628418,0.048271484375,btxrd-heuristic-000308,IMG000555.jpeg,0.048271484375,4943,320,masks/IMG000555.png,eaade0f5440c315908f07a8eb1cf80c1e4862d5ef2e4229f00d8e916db84ea1b,0|255,320,9,,81,27,0.04859375,3,0,3,0.6850578784942627,0.3878960907459259,0.04416727274656296,val,ok,0.143828125,1,4,36,15,51
11,16,1.0,0.22435133159160614,0.0,0.999990234375,0.1472015678882599,ground_truth,,,,0.9999998807907104,0.013291015625,btxrd-heuristic-000308,IMG000556.jpeg,0.013291015625,1361,320,masks/IMG000556.png,9c7400b270d1c125af2c331a53c6f114e4e782313b2c4ff6aa5409134098152f,0|255,320,8,,72,24,0.01400390625,3,0,3,0.6194647550582886,0.2627096176147461,0.0076736160553991795,val,ok,0.14955078125,1,4,26,13,39
36,10,1.0,0.23716552555561066,0.0,0.999990234375,0.22818630933761597,ground_truth,,,,0.9988558292388916,0.0589453125,btxrd-heuristic-000311,IMG000562.jpeg,0.0589453125,6036,320,masks/IMG000562.png,8f47c614bccdb370bbf12059112400094d4fecd5ad30193a340218a2fda6e82a,0|255,320,5,,45,15,0.05974609375,3,0,3,0.7551526427268982,0.534936785697937,0.07939969003200531,val,ok,0.15,1,7,18,12,30
