above_threshold_candidates,box_prompt_calls,cam_max,cam_mean,cam_min,cam_nonzero_ratio,cam_std,cam_target_protocol,classifier_causal_score_max,classifier_causal_score_mean,classifier_causal_score_min,classifier_confidence,final_area_ratio,group_id,image_name,mask_area_ratio,mask_foreground_pixels,mask_height,mask_path,mask_sha256,mask_unique_values,mask_width,morphology_components,reason,sam_candidate_count,sam_prompt_calls,selected_area_ratio,selected_candidates,selected_class,selected_components,selection_score_max,selection_score_mean,selection_score_min,split,status,support_area_ratio,true_tumor,true_tumor_type,unique_negative_prompt_points,unique_positive_prompt_points,unique_prompt_points
35,8,1.0,0.2125270813703537,0.0,0.999990234375,0.20649906992912292,ground_truth,,,,1.0,0.05548828125,btxrd-heuristic-000029,IMG000056.jpeg,0.05548828125,5682,320,masks/IMG000056.png,5d417110fdec3229989eab2d4b9d199f2cc389adee5923ce7a6e5f7089e1c166,0|255,320,4,,36,12,0.05724609375,3,0,3,0.7567217946052551,0.4893433153629303,0.07325402647256851,val,ok,0.15,1,8,13,6,19
36,14,1.0,0.24776878952980042,0.0,0.9999609375,0.19304203987121582,ground_truth,,,,0.9966188669204712,0.038671875,btxrd-heuristic-000037,IMG000071.jpeg,0.038671875,3960,320,masks/IMG000071.png,93545f649b1fd49a993f21c4d528ef943a149d592442e1c4e76cfe2e119f0825,0|255,320,7,,63,21,0.038681640625,3,0,3,0.7490715980529785,0.27130088210105896,0.0013589448062703013,val,ok,0.15,1,8,24,13,37
26,6,0.9999999403953552,0.20884302258491516,0.0,0.999990234375,0.2170630842447281,ground_truth,,,,1.0,0.05515625,btxrd-heuristic-000039,IMG000076.jpeg,0.05515625,5648,320,masks/IMG000076.png,fb78a4e11e21740d52e461a053bd289d0abb524678a110ff378ac603c53f747c,0|255,320,3,,27,9,0.055263671875,3,0,3,0.7570013999938965,0.5955019593238831,0.1953037828207016,val,ok,0.15,1,8,12,5,17
19,6,0.9999999403953552,0.1710427701473236,0.0,0.999990234375,0.17790763080120087,ground_truth,,,,1.0,0.106630859375,btxrd-heuristic-000063,IMG000125.jpeg,0.106630859375,10919,320,masks/IMG000125.png,57d39e8330a8cff6a2c8dee72479e8459625c905df6695e4eb8d93d689fef556,0|255,320,3,,27,9,0.10818359375,3,0,3,0.5217164158821106,0.3786541521549225,0.11980587989091873,val,ok,0.15,1,8,12,5,17
19,10,1.0,0.21399395167827606,0.0,0.999990234375,0.17720146477222443,ground_truth,,,,1.0,0.131826171875,btxrd-heuristic-000063,IMG000126.jpeg,0.131826171875,13499,320,masks/IMG000126.png,dfe01b36bbe5ecb2d1a1db8e3cc4492923071f8633ce71bf47e031441afd0a1f,0|255,320,5,,45,15,0.1322265625,3,0,3,0.552223801612854,0.2325921356678009,0.0007814599084667861,val,ok,0.15,1,8,15,9,24
18,8,1.0,0.22671929001808167,0.0,0.999990234375,0.1734900176525116,ground_truth,,,,1.0,0.1152734375,btxrd-heuristic-000069,IMG000137.jpeg,0.1152734375,11804,320,masks/IMG000137.png,203c15e3f2df2ea9df94004057e3a24f03cbe794fe265df784317a2c54ad6991,0|255,320,4,,36,12,0.1153125,3,0,3,0.7507935166358948,0.38730713725090027,0.1877470761537552,val,ok,0.15,1,8,13,10,23
22,6,1.0,0.17818160355091095,0.0,0.9999609375,0.167332723736763,ground_truth,,,,1.0,0.05587890625,btxrd-heuristic-000069,IMG000138.jpeg,0.05587890625,5722,320,masks/IMG000138.png,ab742dff4880c209156271442a3aee1dfcb2b5fc124d70c2165e67d54794f072,0|255,320,3,,27,9,0.055888671875,3,0,3,0.580680787563324,0.4340629279613495,0.13747873902320862,val,ok,0.15,1,8,12,5,17
45,16,1.0,0.26132211089134216,0.0,0.999990234375,0.1851736605167389,ground_truth,,,,0.999988317489624,0.045556640625,btxrd-heuristic-000073,IMG000144.jpeg,0.045556640625,4665,320,masks/IMG000144.png,e749766a9c2e223454fe72836da280ce372d090469f7c051cd2dddd6a97babef,0|255,320,8,,72,24,0.045576171875,3,0,3,0.7440474033355713,0.3654721677303314,0.0006173020810820162,val,ok,0.15,1,8,30,13,43
68,18,1.0,0.3054599463939667,0.0,0.999990234375,0.17985108494758606,ground_truth,,,,0.9999967813491821,0.04720703125,btxrd-heuristic-000078,IMG000152.jpeg,0.04720703125,4834,320,masks/IMG000152.png,89827f6eec2f27dfec89247331ebb189acc3589f7bfba90b99a2b5ca0eabdca3,0|255,320,9,,81,27,0.0478515625,3,0,3,0.7180100679397583,0.23300015926361084,0.003982162568718195,val,ok,0.14107421875,1,8,36,15,51
43,10,1.0,0.30292513966560364,0.0,0.999990234375,0.24391867220401764,ground_truth,,,,0.9999996423721313,0.04720703125,btxrd-heuristic-000082,IMG000160.jpeg,0.04720703125,4834,320,masks/IMG000160.png,8d3c15a4c2bc6997d652093be4c6d9e3b273e2aa29e4f1655c51d2a15c27c45f,0|255,320,5,,45,15,0.047216796875,3,0,3,0.7512496709823608,0.28201019763946533,0.018946722149848938,val,ok,0.15,1,8,16,7,23
48,12,1.0,0.29671725630760193,0.0,0.999990234375,0.21977266669273376,ground_truth,,,,0.9999809265136719,0.0370703125,btxrd-heuristic-000082,IMG000161.jpeg,0.0370703125,3796,320,masks/IMG000161.png,cf1ff1ab7a78b86444b38a5c881cbfcfc47925d09ebec376dd990c76101d3bcb,0|255,320,6,,54,18,0.0371875,3,0,3,0.7748003005981445,0.6203842759132385,0.26228031516075134,val,ok,0.15,1,8,24,10,34
17,6,1.0,0.2070639431476593,0.0,0.9999609375,0.16884945333003998,ground_truth,,,,0.9999994039535522,0.04861328125,btxrd-heuristic-000098,IMG000200.jpeg,0.04861328125,4978,320,masks/IMG000200.png,7313394e22633f2293ebadb3141e3a007a0d69441e3db213bcf0a2b0edbebf53,0|255,320,3,,27,9,0.04861328125,3,0,3,0.5790820717811584,0.35662224888801575,0.10327855497598648,val,ok,0.15,1,8,12,5,17
10,6,1.0,0.20528288185596466,0.0,0.999990234375,0.18135342001914978,ground_truth,,,,0.9999960660934448,0.160283203125,btxrd-heuristic-000098,IMG000201.jpeg,0.160283203125,16413,320,masks/IMG000201.png,8e11cba25d12fff936fd25dc24869970157fa6f53ed4ac111686d080cdb9feac,0|255,320,3,,27,9,0.160283203125,3,0,3,0.7143439054489136,0.314238578081131,0.09790805727243423,val,ok,0.15,1,8,12,5,17
43,16,1.0,0.2636641263961792,0.0,0.9999609375,0.16352398693561554,ground_truth,,,,1.0,0.037958984375,btxrd-heuristic-000099,IMG000202.jpeg,0.037958984375,3887,320,masks/IMG000202.png,ade0681830d91d489e8b270bf6a14bc7d961a78732e232c36cef8628f1d7808b,0|255,320,8,,72,24,0.037958984375,3,0,3,0.7785065770149231,0.24633200466632843,0.00010643650603014976,val,ok,0.144267578125,1,8,26,13,39
5,6,1.0,0.16693787276744843,0.0,0.999990234375,0.15911847352981567,ground_truth,,,,8.936186350183561e-05,0.06779296875,btxrd-heuristic-000109,IMG000222.jpeg,0.06779296875,6942,320,masks/IMG000222.png,bed9857675b9214650e768330512acc6b47bf4e6a020d8da297a50e4dd8638cf,0|255,320,3,,27,9,0.067998046875,1,0,1,0.43436717987060547,0.326254665851593,0.2006860375404358,val,ok,0.15,1,6,12,5,17
52,16,0.9999999403953552,0.20973068475723267,0.0,0.999990234375,0.1950879693031311,ground_truth,,,,0.00016732391668483615,0.047275390625,btxrd-heuristic-000120,IMG000244.jpeg,0.047275390625,4841,320,masks/IMG000244.png,5d408eafc1b950f60cefda772a42378d5a436512b402538cc97c28d9ed1098db,0|255,320,8,,72,24,0.04865234375,3,0,3,0.7512261867523193,0.1630450040102005,0.0003907662758138031,val,ok,0.15,1,1,25,18,43
24,16,1.0,0.1743474006652832,0.0,0.999990234375,0.16609346866607666,ground_truth,,,,0.9995653033256531,0.020205078125,btxrd-heuristic-000121,IMG000245.jpeg,0.020205078125,2069,320,masks/IMG000245.png,ba3c0dce59dc59707b91ffa747b9a90912fd84aca5ea8bcabbdda6140c66d1d8,0|255,320,8,,72,24,0.020234375,3,0,3,0.7877163887023926,0.26615971326828003,0.0001404687500325963,val,ok,0.15,1,3,27,16,43
44,10,1.0,0.27102234959602356,0.0,0.999990234375,0.19197969138622284,ground_truth,,,,0.9986340403556824,0.164853515625,btxrd-heuristic-000128,IMG000260.jpeg,0.164853515625,16881,320,masks/IMG000260.png,254e500c64d4f0cfa45a2f9979922f6618606cec439e1e1926c33c46ae72719b,0|255,320,5,,45,15,0.164853515625,3,0,3,0.6054664254188538,0.2145950049161911,0.0025694705545902252,val,ok,0.15,1,1,17,15,32
54,14,1.0,0.2703630328178406,0.0,0.999990234375,0.18844090402126312,ground_truth,,,,0.9999994039535522,0.071220703125,btxrd-heuristic-000137,IMG000275.jpeg,0.071220703125,7293,320,masks/IMG000275.png,aeef1ea392fdc9725eff95f143f6d83d29c510fb8c97ba694bfaf3f1203a2e82,0|255,320,7,,63,21,0.0712890625,3,0,3,0.5700997114181519,0.34041547775268555,0.0004281228466425091,val,ok,0.15,1,1,25,13,38
27,6,0.9999999403953552,0.17488692700862885,0.0,0.999990234375,0.22131869196891785,ground_truth,,,,0.09779532253742218,0.081005859375,btxrd-heuristic-000140,IMG000279.jpeg,0.081005859375,8295,320,masks/IMG000279.png,423c42f31e855acaf3bcc519970639fa5d6fef5ea680a8e2c18e8c2d3b28d597,0|255,320,3,,27,9,0.081015625,3,0,3,0.6234885454177856,0.4839296042919159,0.2778726816177368,val,ok,0.15,1,1,12,5,17
29,14,1.0,0.20887866616249084,0.0,0.999990234375,0.1789780557155609,ground_truth,,,,0.999988317489624,0.0240234375,btxrd-heuristic-000145,IMG000285.jpeg,0.0240234375,2460,320,masks/IMG000285.png,946c449f5e59234f8dc9a9b38a48c693a39b640080c7331155ca8bae8bfd11fc,0|255,320,7,,63,21,0.024208984375,3,0,3,0.6480332612991333,0.16618607938289642,4.142366742598824e-05,val,ok,0.15,1,1,25,17,42
49,12,1.0,0.2441568225622177,0.0,0.999990234375,0.21786852180957794,ground_truth,,,,0.0354466587305069,0.123515625,btxrd-heuristic-000150,IMG000292.jpeg,0.123515625,12648,320,masks/IMG000292.png,004665d0a1306743914cefe8f160ac97b56281c47b91366f439f7bc5c5431125,0|255,320,6,,54,18,0.123935546875,3,0,3,0.7521467208862305,0.2782841920852661,0.004834548570215702,val,ok,0.15,1,1,19,11,30
12,8,1.0,0.19101828336715698,0.0,0.999990234375,0.1805724799633026,ground_truth,,,,0.39737874269485474,0.09431640625,btxrd-heuristic-000156,IMG000300.jpeg,0.09431640625,9658,320,masks/IMG000300.png,c4f65900c64e988b29a9b25c1fee9906f544ae933beb5cfc707f547ae64a4dab,0|255,320,4,,36,12,0.095673828125,2,0,2,0.6880354881286621,0.3632434606552124,0.00027455564122647047,val,ok,0.15,1,2,14,7,21
25,8,1.0,0.2410222589969635,0.0,0.999990234375,0.19627390801906586,ground_truth,,,,0.9997041821479797,0.07693359375,btxrd-heuristic-000160,IMG000306.jpeg,0.07693359375,7878,320,masks/IMG000306.png,dcc99dc731a8e58d65e7f802fe5520747ed939278d56a2f652d541bca4cec6ec,0|255,320,4,,36,12,0.07724609375,3,0,3,0.7326673269271851,0.37293878197669983,0.023063141852617264,val,ok,0.15,1,1,15,10,25
34,10,1.0,0.20467735826969147,0.0,0.999990234375,0.19586016237735748,ground_truth,,,,0.14725865423679352,0.119267578125,btxrd-heuristic-000167,IMG000320.jpeg,0.119267578125,12213,320,masks/IMG000320.png,e4d40c2686d6aba44f14d197952e27731e17b01a51c8bc19ae7c70799eed430b,0|255,320,5,,45,15,0.119287109375,3,0,3,0.6428890824317932,0.2698933780193329,0.0024931596126407385,val,ok,0.15,1,1,17,15,32
58,14,1.0,0.2215111404657364,0.0,0.999990234375,0.21115215122699738,ground_truth,,,,0.9999995231628418,0.157412109375,btxrd-heuristic-000172,IMG000327.jpeg,0.157412109375,16119,320,masks/IMG000327.png,8ec1d357483aea946015f7022a3249f7533865e0e430b8326454a4e2f1586e8f,0|255,320,7,,63,21,0.157626953125,3,0,3,0.49856433272361755,0.2078392654657364,0.0008971292991191149,val,ok,0.15,1,1,19,20,39
18,8,1.0,0.14032015204429626,0.0,0.9999609375,0.15554894506931305,ground_truth,,,,0.9999456405639648,0.004189453125,btxrd-heuristic-000173,IMG000328.jpeg,0.004189453125,429,320,masks/IMG000328.png,90ea99bf4b4afffb03f90ba63902d2d6f7405cd0afb495e9640967c4b0f5b2ab,0|255,320,4,,36,12,0.004189453125,3,0,3,0.7596505284309387,0.40072548389434814,0.0015623705694451928,val,ok,0.15,1,1,14,8,22
27,6,0.9999999403953552,0.17481361329555511,0.0,0.999990234375,0.18228566646575928,ground_truth,,,,1.6949411474342924e-06,0.128515625,btxrd-heuristic-000180,IMG000337.jpeg,0.128515625,13160,320,masks/IMG000337.png,98f1fd4d60c1b831242a32d0e8c2a8833e60c40de08aa5a0d540bfdac55f1675,0|255,320,3,,27,9,0.128525390625,3,0,3,0.4881359040737152,0.29809170961380005,0.11567161232233047,val,ok,0.15,1,1,12,5,17
61,14,1.0,0.26871970295906067,0.0,0.999990234375,0.2286546677350998,ground_truth,,,,0.5264369249343872,0.09861328125,btxrd-heuristic-000181,IMG000338.jpeg,0.09861328125,10098,320,masks/IMG000338.png,0079975d662491b5eff555ae5122e4f56b2cfd82735525672b311f18f4ddf0f4,0|255,320,7,,63,21,0.09861328125,3,0,3,0.7508077621459961,0.23186713457107544,0.00046069498057477176,val,ok,0.15,1,1,24,18,42
41,10,1.0,0.19206464290618896,0.0,0.999990234375,0.19251447916030884,ground_truth,,,,0.001250570872798562,0.10068359375,btxrd-heuristic-000183,IMG000340.jpeg,0.10068359375,10310,320,masks/IMG000340.png,255f099d5263198cd1107d8b57a29c50db4f936b4309ee1f60a8ab6264192b65,0|255,320,5,,45,15,0.10162109375,3,0,3,0.7654610872268677,0.5864769816398621,0.22839690744876862,val,ok,0.15,1,1,17,13,30
52,12,1.0,0.27636367082595825,0.0,0.999990234375,0.24191592633724213,ground_truth,,,,0.5543739199638367,0.1476953125,btxrd-heuristic-000203,IMG000372.jpeg,0.1476953125,15124,320,masks/IMG000372.png,7104b8e2312fd3dbf07a6dc5f7fdb35e7210988950f68e73ebb89a79d5f7331d,0|255,320,6,,54,18,0.1478125,3,0,3,0.751385509967804,0.24316664040088654,0.0005954857915639877,val,ok,0.15,1,1,20,14,34
26,8,0.9999999403953552,0.15964911878108978,0.0,0.999990234375,0.18856967985630035,ground_truth,,,,0.9942330718040466,0.064912109375,btxrd-heuristic-000208,IMG000378.jpeg,0.064912109375,6647,320,masks/IMG000378.png,aa3c0e094386f508c8f324844244aecf5612fa245846b363e7f57874afc67c28,0|255,320,4,,36,12,0.0694921875,3,0,3,0.6254659295082092,0.32516536116600037,3.6568355426425114e-05,val,ok,0.15,1,1,15,6,21
78,18,1.0,0.3858299255371094,0.0,0.999990234375,0.21103529632091522,ground_truth,,,,0.001188070047646761,0.1065234375,btxrd-heuristic-000223,IMG000408.jpeg,0.1065234375,10908,320,masks/IMG000408.png,fca20acfdc0395319c074d922327970c3fdcf21f237e6354c1d2e9d9bb21352c,0|255,320,9,,81,27,0.106552734375,3,0,3,0.7063524127006531,0.23821291327476501,7.668361649848521e-05,val,ok,0.15,1,1,27,23,50
21,10,0.9999999403953552,0.20532050728797913,0.0,0.999990234375,0.19606120884418488,ground_truth,,,,0.02752244472503662,0.05384765625,btxrd-heuristic-000228,IMG000414.jpeg,0.05384765625,5514,320,masks/IMG000414.png,07bbe9df4e8cefbc1727e167f66f3776fed5ad8704afd6e468d842f5f439fe5d,0|255,320,5,,45,15,0.054697265625,3,0,3,0.7507786154747009,0.2693954408168793,0.0305196363478899,val,ok,0.15,1,1,17,9,26
52,16,1.0,0.2592487633228302,0.0,0.999990234375,0.17756880819797516,ground_truth,,,,0.9527164101600647,0.03697265625,btxrd-heuristic-000229,IMG000415.jpeg,0.03697265625,3786,320,masks/IMG000415.png,ea83834a1cab3c426844755fc78c8b6c6daf183859e4849b975f180c3cfe710b,0|255,320,8,,72,24,0.036982421875,3,0,3,0.7768791913986206,0.32548025250434875,0.0009083910845220089,val,ok,0.149873046875,1,4,27,15,42
36,8,1.0,0.23471401631832123,0.0,0.9999609375,0.2150789052248001,ground_truth,,,,8.803247055766406e-07,0.116904296875,btxrd-heuristic-000230,IMG000416.jpeg,0.116904296875,11971,320,masks/IMG000416.png,609d3542f933001a6a25738a75a8de5ce6f9e8a841594928ff29231a19899c7f,0|255,320,4,,36,12,0.116904296875,3,0,3,0.38745203614234924,0.22594302892684937,0.0010631029726937413,val,ok,0.15,1,1,16,10,26
30,10,0.9999999403953552,0.18802212178707123,0.0,0.999990234375,0.1805291324853897,ground_truth,,,,0.007740591187030077,0.003291015625,btxrd-heuristic-000233,IMG000420.jpeg,0.003291015625,337,320,masks/IMG000420.png,dc82264cfd0892fb243c8c1ca839124f445a881cc196459e3bbba845ea42a860,0|255,320,5,,45,15,0.003291015625,3,0,3,0.696327269077301,0.24745197594165802,0.0003907619684468955,val,ok,0.15,1,1,17,10,27
15,6,1.0,0.14375390112400055,0.0,0.999990234375,0.17255742847919464,ground_truth,,,,6.34096868452616e-05,0.04740234375,btxrd-heuristic-000244,IMG000439.jpeg,0.04740234375,4854,320,masks/IMG000439.png,14f88e0fda4102f0a6cb1c36bd4eba8083d86b898cd0540a92948a12926481bf,0|255,320,3,,27,9,0.047421875,3,0,3,0.16779294610023499,0.09195388108491898,0.0051141949370503426,val,ok,0.15,1,1,12,5,17
20,14,1.0,0.1994347721338272,0.0,0.999990234375,0.16399714350700378,ground_truth,,,,0.9941850304603577,0.035615234375,btxrd-heuristic-000260,IMG000467.jpeg,0.035615234375,3647,320,masks/IMG000467.png,33acac40b1eae56f85f827b405e8423bb41878062ae2e28575a683d561751c16,0|255,320,7,,63,21,0.035732421875,3,0,3,0.7542847990989685,0.3248695731163025,0.01908891461789608,val,ok,0.14994140625,1,3,27,12,39
15,6,0.9999999403953552,0.10935583710670471,0.0,0.999990234375,0.1616097241640091,ground_truth,,,,0.9700637459754944,0.000966796875,btxrd-heuristic-000267,IMG000478.jpeg,0.000966796875,99,320,masks/IMG000478.png,6b8fcbaab887b712006c886a2d1becb363e2648be08c232bc727fa82334459a0,0|255,320,3,,27,9,0.000966796875,3,0,3,0.7527979016304016,0.3592475950717926,0.1165350154042244,val,ok,0.15,1,2,12,5,17
32,10,1.0,0.19784648716449738,0.0,0.999990234375,0.1804531365633011,ground_truth,,,,0.6890612244606018,0.006201171875,btxrd-heuristic-000269,IMG000481.jpeg,0.006201171875,635,320,masks/IMG000481.png,6ea3af35eca7eabacb7352b8b430b5adff814b646fb9d75e861145351dc291ad,0|255,320,5,,45,15,0.006201171875,3,0,3,0.7572537064552307,0.4754807651042938,0.15437965095043182,val,ok,0.15,1,1,20,10,30
30,8,1.0,0.19688066840171814,0.0,0.999990234375,0.17966297268867493,ground_truth,,,,0.0007393350824713707,0.05796875,btxrd-heuristic-000278,IMG000496.jpeg,0.05796875,5936,320,masks/IMG000496.png,a3ca05e4ebdf300259093889a6dc3f47df8fa8a628ff59bdd884c3a9839b4526,0|255,320,4,,36,12,0.058427734375,3,0,3,0.5825338363647461,0.17012329399585724,0.011136920191347599,val,ok,0.15,1,3,16,10,26
43,14,1.0,0.21070271730422974,0.0,0.999990234375,0.19371084868907928,ground_truth,,,,0.07951195538043976,0.059794921875,btxrd-heuristic-000287,IMG000513.jpeg,0.059794921875,6123,320,masks/IMG000513.png,3894753e98bf6ed3ffc73d18d9b30135e49107ae2ed0f47b63c090f049941123,0|255,320,7,,63,21,0.059794921875,3,0,3,0.7592896223068237,0.3048468828201294,0.0005192323005758226,val,ok,0.15,1,7,28,13,41
27,12,1.0,0.19818967580795288,0.0,0.999990234375,0.17638349533081055,ground_truth,,,,0.6018333435058594,0.153740234375,btxrd-heuristic-000302,IMG000542.jpeg,0.153740234375,15743,320,masks/IMG000542.png,c5335878444f6dfbe60e8f75b0206ac6d739d24be7b2eccdf48a97e9b01d2c60,0|255,320,6,,54,18,0.153740234375,3,0,3,0.507625937461853,0.24128997325897217,0.00017685805505607277,val,ok,0.15,1,1,16,12,28
15,6,0.9999999403953552,0.10408860445022583,0.0,0.999990234375,0.14669011533260345,ground_truth,,,,0.9665220379829407,0.0,btxrd-heuristic-000305,IMG000548.jpeg,0.0,0,320,masks/IMG000548.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,3,no_candidate_survived_or_postprocess_empty,27,9,0.00041015625,3,0,3,0.7132944464683533,0.43071189522743225,0.2180500477552414,val,empty_after_localization,0.15,1,5,12,5,17
19,12,0.9999999403953552,0.17967721819877625,0.0,0.999990234375,0.17004311084747314,ground_truth,,,,1.3389206969804945e-06,0.02642578125,btxrd-heuristic-000305,IMG000549.jpeg,0.02642578125,2706,320,masks/IMG000549.png,52bf0aabdc51a0f8d089e3b5a8ac3b8bd8bf8956d02182fa70f2ff0d6c11b42f,0|255,320,6,,54,18,0.026611328125,3,0,3,0.7647920250892639,0.36727282404899597,0.0029159446712583303,val,ok,0.150009765625,1,5,19,11,30
34,18,1.0,0.292553573846817,0.0,0.999990234375,0.1638447344303131,ground_truth,,,,0.9999995231628418,0.0318359375,btxrd-heuristic-000308,IMG000555.jpeg,0.0318359375,3260,320,masks/IMG000555.png,e40ab08cae7a8f4c2a4b1a3478d82cebdc7066084bdca4a5772edcb685e61ed6,0|255,320,9,,81,27,0.031953125,3,0,3,0.6869573593139648,0.24267578125,0.0007741462904959917,val,ok,0.14078125,1,4,29,25,54
17,18,1.0,0.2575714588165283,0.0,0.999990234375,0.155471533536911,ground_truth,,,,0.9999998807907104,0.025732421875,btxrd-heuristic-000308,IMG000556.jpeg,0.025732421875,2635,320,masks/IMG000556.png,8ef2893a9e6f9811c4e11fe6c00d0aa386378bb33a5f99511d908b38740a8250,0|255,320,9,,81,27,0.026328125,3,0,3,0.6035990118980408,0.18024671077728271,0.0,val,ok,0.119619140625,1,4,36,15,51
13,6,1.0,0.1391844004392624,0.0,0.999990234375,0.1632525771856308,ground_truth,,,,0.9988558292388916,0.038828125,btxrd-heuristic-000311,IMG000562.jpeg,0.038828125,3976,320,masks/IMG000562.png,01817d2047765cab6b72e705e83ce81f8ca1ea1217048892dd1fc349efe74660,0|255,320,3,,27,9,0.038955078125,3,0,3,0.6052449345588684,0.4189686179161072,0.034691035747528076,val,ok,0.15,1,7,12,5,17
