above_threshold_candidates,box_prompt_calls,cam_max,cam_mean,cam_min,cam_nonzero_ratio,cam_std,cam_target_protocol,classifier_causal_score_max,classifier_causal_score_mean,classifier_causal_score_min,classifier_confidence,final_area_ratio,group_id,image_name,mask_area_ratio,mask_foreground_pixels,mask_height,mask_path,mask_sha256,mask_unique_values,mask_width,morphology_components,reason,sam_candidate_count,sam_prompt_calls,selected_area_ratio,selected_candidates,selected_class,selected_components,selection_score_max,selection_score_mean,selection_score_min,split,status,support_area_ratio,true_tumor,true_tumor_type,unique_negative_prompt_points,unique_positive_prompt_points,unique_prompt_points
35,8,1.0,0.21118175983428955,0.0,0.999990234375,0.20530927181243896,ground_truth,,,,1.0,0.07962890625,btxrd-heuristic-000029,IMG000056.jpeg,0.07962890625,8154,320,masks/IMG000056.png,92625cd011cbcb898d61b6c6f9b98d5fc0822a26c09b6460d5a1478c8b6efb65,0|255,320,4,,36,12,0.08037109375,3,0,3,0.7736054062843323,0.578014612197876,0.11616165190935135,val,ok,0.15,1,8,13,6,19
37,16,1.0,0.24769312143325806,0.0,0.9999609375,0.19289912283420563,ground_truth,,,,0.9966188669204712,0.060146484375,btxrd-heuristic-000037,IMG000071.jpeg,0.060146484375,6159,320,masks/IMG000071.png,cab88421a5f080397d5c31977998bd622302fe55d9fb82192f41bae5eeb91beb,0|255,320,8,,72,24,0.06044921875,3,0,3,0.7809396386146545,0.4401838481426239,0.0009885842446237803,val,ok,0.15,1,8,27,14,41
26,6,1.0,0.2084456980228424,0.0,0.999990234375,0.21623413264751434,ground_truth,,,,1.0,0.0551953125,btxrd-heuristic-000039,IMG000076.jpeg,0.0551953125,5652,320,masks/IMG000076.png,48d1cb09d255bc294767221d6963824bbdae37c3fb047c66b4f234dd2c008945,0|255,320,3,,27,9,0.055263671875,3,0,3,0.7627293467521667,0.6538117527961731,0.22233374416828156,val,ok,0.15,1,8,12,5,17
18,6,1.0,0.1680198609828949,0.0,0.999990234375,0.1755990982055664,ground_truth,,,,1.0,0.10134765625,btxrd-heuristic-000063,IMG000125.jpeg,0.10134765625,10378,320,masks/IMG000125.png,f6d326327d708914ec582b00f13c446c7dedabb8d7bad06726a7da7c2e8c864b,0|255,320,3,,27,9,0.102265625,3,0,3,0.5932447910308838,0.4521316885948181,0.20849765837192535,val,ok,0.15,1,8,12,5,17
19,10,1.0,0.21305997669696808,0.0,0.999990234375,0.17669421434402466,ground_truth,,,,1.0,0.12828125,btxrd-heuristic-000063,IMG000126.jpeg,0.12828125,13136,320,masks/IMG000126.png,b07cbe320d4da11f76cf9a7e3c978dbe693c0f47e646fd137f5101d455320bd1,0|255,320,5,,45,15,0.12828125,3,0,3,0.7304742932319641,0.37956270575523376,0.011724535375833511,val,ok,0.15,1,8,15,8,23
18,8,1.0,0.21786260604858398,0.0,0.999990234375,0.16917334496974945,ground_truth,,,,1.0,0.085673828125,btxrd-heuristic-000069,IMG000137.jpeg,0.085673828125,8773,320,masks/IMG000137.png,2794ff549944ebe2dbd4440cd949be6e54dc0aebee731496ad61bd6b48f385a4,0|255,320,4,,36,12,0.086884765625,3,0,3,0.7516283392906189,0.38592204451560974,0.0012717759236693382,val,ok,0.149951171875,1,8,14,8,22
22,6,1.0,0.17893899977207184,0.0,0.9999609375,0.16694748401641846,ground_truth,,,,1.0,0.046015625,btxrd-heuristic-000069,IMG000138.jpeg,0.046015625,4712,320,masks/IMG000138.png,a5578b5d01e4639c41af843548cb631f4009bfaf62151c905ae7a03248049e85,0|255,320,3,,27,9,0.0462109375,3,0,3,0.669420599937439,0.5047042369842529,0.15778693556785583,val,ok,0.15,1,8,12,5,17
49,16,1.0,0.26339730620384216,0.0,0.999990234375,0.186179980635643,ground_truth,,,,0.999988317489624,0.05470703125,btxrd-heuristic-000073,IMG000144.jpeg,0.05470703125,5602,320,masks/IMG000144.png,44204b503c60e1572a4fa4076d570d500983f0ca7ce2531fba9c19fc3cd041d5,0|255,320,8,,72,24,0.054716796875,3,0,3,0.7352724075317383,0.45788562297821045,0.0473356693983078,val,ok,0.15,1,8,26,16,42
67,18,1.0,0.3036235272884369,0.0,0.999990234375,0.17923036217689514,ground_truth,,,,0.9999967813491821,0.048388671875,btxrd-heuristic-000078,IMG000152.jpeg,0.048388671875,4955,320,masks/IMG000152.png,2bc196e7a3582cc2a3edee78329bde82a44a1a44b8ce1f74b0b9391ec8b56e4b,0|255,320,9,,81,27,0.048837890625,3,0,3,0.7609297633171082,0.5245948433876038,0.2515336871147156,val,ok,0.140810546875,1,8,36,15,51
43,10,1.0,0.2979774475097656,0.0,0.999990234375,0.24065865576267242,ground_truth,,,,0.9999996423721313,0.03775390625,btxrd-heuristic-000082,IMG000160.jpeg,0.03775390625,3866,320,masks/IMG000160.png,3db8e9492f1723b56a5c7bf5a0a7ee36393b085c5ac494458b792216df99491a,0|255,320,5,,45,15,0.03833984375,3,0,3,0.761048436164856,0.6545194983482361,0.15485724806785583,val,ok,0.15,1,8,19,7,26
49,12,1.0,0.29624122381210327,0.0,0.999990234375,0.21964597702026367,ground_truth,,,,0.9999809265136719,0.09134765625,btxrd-heuristic-000082,IMG000161.jpeg,0.09134765625,9354,320,masks/IMG000161.png,f0f99c1d38e08d69ff4e4a9cc6d143c9b35c4507bbe9ffad671ea29d6975f784,0|255,320,6,,54,18,0.09146484375,3,0,3,0.7656727433204651,0.6303383708000183,0.268276184797287,val,ok,0.15,1,8,24,10,34
17,6,1.0,0.20774829387664795,0.0,0.9999609375,0.16890092194080353,ground_truth,,,,0.9999994039535522,0.0421484375,btxrd-heuristic-000098,IMG000200.jpeg,0.0421484375,4316,320,masks/IMG000200.png,6f2df496bac31251ca41adf849cf6d915c08526499bd7384e651dc9819edeb99,0|255,320,3,,27,9,0.04263671875,3,0,3,0.7259909510612488,0.45363426208496094,0.1468077301979065,val,ok,0.15,1,8,12,5,17
12,6,1.0,0.20769846439361572,0.0,0.999990234375,0.18246564269065857,ground_truth,,,,0.9999960660934448,0.137021484375,btxrd-heuristic-000098,IMG000201.jpeg,0.137021484375,14031,320,masks/IMG000201.png,d4671b38f392d5da0eb4a190aca06602bdc1a5d23b591651b613031b3ac18afe,0|255,320,3,,27,9,0.13853515625,3,0,3,0.7456532716751099,0.38198769092559814,0.1373330056667328,val,ok,0.15,1,8,12,5,17
43,16,1.0,0.26290759444236755,0.0,0.9999609375,0.16344133019447327,ground_truth,,,,1.0,0.03755859375,btxrd-heuristic-000099,IMG000202.jpeg,0.03755859375,3846,320,masks/IMG000202.png,7af92571da1a767b5cfeff85234f00eec3adb982835d748b7dfbc5025c584e62,0|255,320,8,,72,24,0.037568359375,3,0,3,0.7698042392730713,0.3993220329284668,0.0012557386653497815,val,ok,0.145107421875,1,8,27,14,41
4,6,1.0,0.16730739176273346,0.0,0.999990234375,0.15833134949207306,ground_truth,,,,8.936186350183561e-05,0.0720703125,btxrd-heuristic-000109,IMG000222.jpeg,0.0720703125,7380,320,masks/IMG000222.png,9c3ab14ee2e0cd7c18204e2068121b6aac02eb8d3289bc2e7aed93f057f3a728,0|255,320,3,,27,9,0.072294921875,1,0,1,0.5064013600349426,0.3379015326499939,0.2117614895105362,val,ok,0.15,1,6,12,5,17
52,16,0.9999999403953552,0.20983928442001343,0.0,0.999990234375,0.19630345702171326,ground_truth,,,,0.00016732391668483615,0.064775390625,btxrd-heuristic-000120,IMG000244.jpeg,0.064775390625,6633,320,masks/IMG000244.png,bdd663e6fb51563a5fb6f6bd528f7a018af2923c56fb3a66818ad8b997c38d56,0|255,320,8,,72,24,0.065830078125,3,0,3,0.7224575877189636,0.4788036346435547,0.08601945638656616,val,ok,0.15,1,1,27,17,44
24,16,0.9999999403953552,0.17320989072322845,0.0,0.999990234375,0.1654403656721115,ground_truth,,,,0.9995653033256531,0.02009765625,btxrd-heuristic-000121,IMG000245.jpeg,0.02009765625,2058,320,masks/IMG000245.png,b26b0e07c049917af67dd8a2436dda7d243bd2e30c047013d330dff61eaf8a25,0|255,320,8,,72,24,0.020146484375,3,0,3,0.764312744140625,0.27055227756500244,0.0003816483949776739,val,ok,0.14994140625,1,3,27,16,43
44,10,1.0,0.2702385187149048,0.0,0.999990234375,0.19166624546051025,ground_truth,,,,0.9986340403556824,0.045927734375,btxrd-heuristic-000128,IMG000260.jpeg,0.045927734375,4703,320,masks/IMG000260.png,481f240d6c450885cc0d22333799461b5ebc6768fb1409cc08e3c7cf67539f68,0|255,320,5,,45,15,0.0459375,3,0,3,0.7365594506263733,0.5886020660400391,0.39388445019721985,val,ok,0.15,1,1,17,15,32
60,16,1.0,0.27189111709594727,0.0,0.999990234375,0.18876738846302032,ground_truth,,,,0.9999994039535522,0.044384765625,btxrd-heuristic-000137,IMG000275.jpeg,0.044384765625,4545,320,masks/IMG000275.png,7ec5823bc00cc4c3ba2cb55cc510d861f7e2f8df64592b2012b83539ac254d36,0|255,320,8,,72,24,0.04439453125,3,0,3,0.7534660696983337,0.543302059173584,0.18033088743686676,val,ok,0.15,1,1,27,15,42
27,6,1.0,0.17718154191970825,0.0,0.999990234375,0.22303318977355957,ground_truth,,,,0.09779532253742218,0.08126953125,btxrd-heuristic-000140,IMG000279.jpeg,0.08126953125,8322,320,masks/IMG000279.png,b6e71d2f74fda1e533a5f6583425c39c9f24a3b2a1615d7d75fd927fcc888cfc,0|255,320,3,,27,9,0.0812890625,3,0,3,0.8011406660079956,0.6317347884178162,0.415462851524353,val,ok,0.15,1,1,12,5,17
30,12,1.0,0.20893771946430206,0.0,0.999990234375,0.1785721331834793,ground_truth,,,,0.999988317489624,0.024306640625,btxrd-heuristic-000145,IMG000285.jpeg,0.024306640625,2489,320,masks/IMG000285.png,f355d12f16ebb4e42168e41005c1bc5e3ad0326db0c2065497394bd4d9d393e1,0|255,320,6,,54,18,0.02455078125,3,0,3,0.7495962381362915,0.4058750867843628,0.019226567819714546,val,ok,0.1495703125,1,1,24,16,40
49,12,1.0,0.24703551828861237,0.0,0.999990234375,0.21894405782222748,ground_truth,,,,0.0354466587305069,0.12970703125,btxrd-heuristic-000150,IMG000292.jpeg,0.12970703125,13282,320,masks/IMG000292.png,4c5eea4adfd1c5ded4b6372819b332d0afe0962918752045d75961c33d4346e2,0|255,320,6,,54,18,0.1308203125,3,0,3,0.7869765758514404,0.6130596399307251,0.09815935790538788,val,ok,0.15,1,1,21,11,32
21,10,1.0,0.19123084843158722,0.0,0.999990234375,0.18034473061561584,ground_truth,,,,0.39737874269485474,0.094423828125,btxrd-heuristic-000156,IMG000300.jpeg,0.094423828125,9669,320,masks/IMG000300.png,1647bc2ddb6897a9c07f55025142cdc1c59492c8382508e09905e8ce2ebcd968,0|255,320,5,,45,15,0.09486328125,3,0,3,0.7023376822471619,0.3802580237388611,0.05476329103112221,val,ok,0.15,1,2,15,12,27
26,8,1.0,0.2426874190568924,0.0,0.999990234375,0.19694530963897705,ground_truth,,,,0.9997041821479797,0.05919921875,btxrd-heuristic-000160,IMG000306.jpeg,0.05919921875,6062,320,masks/IMG000306.png,8c3d36dc915e780fca2b88861418e1bcb7f2caf9a5dddd8f025abf930c3c3dc8,0|255,320,4,,36,12,0.059404296875,3,0,3,0.7549505233764648,0.5019433498382568,0.2613358795642853,val,ok,0.15,1,1,16,10,26
35,10,1.0,0.20439228415489197,0.0,0.999990234375,0.1955646574497223,ground_truth,,,,0.14725865423679352,0.03625,btxrd-heuristic-000167,IMG000320.jpeg,0.03625,3712,320,masks/IMG000320.png,48d707b8a9540d4e2b28ff332d6e97fae1a086342c8b6d5693704f5064d1fda5,0|255,320,5,,45,15,0.0362890625,3,0,3,0.7506335377693176,0.5392223596572876,0.18718428909778595,val,ok,0.15,1,1,19,15,34
60,14,1.0,0.22255806624889374,0.0,0.999990234375,0.2123427838087082,ground_truth,,,,0.9999995231628418,0.061533203125,btxrd-heuristic-000172,IMG000327.jpeg,0.061533203125,6301,320,masks/IMG000327.png,9bb4a346d7c0b7ad8252ce50e7552d679c2de6040fc843e27705a403e03bfdaf,0|255,320,7,,63,21,0.061669921875,3,0,3,0.7526141405105591,0.5732774138450623,0.2694205045700073,val,ok,0.15,1,1,21,20,41
19,6,1.0,0.14041957259178162,0.0,0.9999609375,0.1562185138463974,ground_truth,,,,0.9999456405639648,0.004140625,btxrd-heuristic-000173,IMG000328.jpeg,0.004140625,424,320,masks/IMG000328.png,144693860d7d6e1e4a5e06efe12314d2fbc85718779837ede2d831fc5d77633c,0|255,320,3,,27,9,0.004140625,3,0,3,0.7563647031784058,0.5491774678230286,0.2715313136577606,val,ok,0.15,1,1,12,5,17
26,6,1.0,0.1744704693555832,0.0,0.999990234375,0.1827639937400818,ground_truth,,,,1.6949411474342924e-06,0.120390625,btxrd-heuristic-000180,IMG000337.jpeg,0.120390625,12328,320,masks/IMG000337.png,10bd14c95889d340c6561f2a423ce7195afdbfc17bb11fe9d5bb5dc79103ea9f,0|255,320,3,,27,9,0.12064453125,3,0,3,0.7157110571861267,0.5909561514854431,0.3735524117946625,val,ok,0.15,1,1,12,5,17
69,16,1.0,0.2692594826221466,0.0,0.999990234375,0.22733572125434875,ground_truth,,,,0.5264369249343872,0.097646484375,btxrd-heuristic-000181,IMG000338.jpeg,0.097646484375,9999,320,masks/IMG000338.png,fe65e649fe77e0a61cbe9f405606920d2a461936bb52acfba80f1f0499efce47,0|255,320,8,,72,24,0.097763671875,3,0,3,0.7920274138450623,0.6190872192382812,0.03504316881299019,val,ok,0.15,1,1,30,19,49
41,10,1.0,0.18958468735218048,0.0,0.9999609375,0.19059258699417114,ground_truth,,,,0.001250570872798562,0.049404296875,btxrd-heuristic-000183,IMG000340.jpeg,0.049404296875,5059,320,masks/IMG000340.png,e668fd43e44cc0f43719b63a63cecbd99343212c4a49c8b92838cedc33fc832d,0|255,320,5,,45,15,0.050615234375,3,0,3,0.7535684704780579,0.579498827457428,0.2490793913602829,val,ok,0.15,1,1,17,13,30
52,12,1.0,0.27971577644348145,0.0,0.999990234375,0.2443549782037735,ground_truth,,,,0.5543739199638367,0.125390625,btxrd-heuristic-000203,IMG000372.jpeg,0.125390625,12840,320,masks/IMG000372.png,32342e3515aa0362683943bc617fea648703a4b1f39eedd8505a7cbe3a75cd69,0|255,320,6,,54,18,0.12546875,3,0,3,0.7856426239013672,0.622775137424469,0.10189022123813629,val,ok,0.15,1,1,21,14,35
24,8,1.0,0.15751871466636658,0.0,0.999990234375,0.18660040199756622,ground_truth,,,,0.9942330718040466,0.043349609375,btxrd-heuristic-000208,IMG000378.jpeg,0.043349609375,4439,320,masks/IMG000378.png,f234b006f9d98c699d2564abb248c2ba4aa6dd3305ca2cb70d5754e697567c66,0|255,320,4,,36,12,0.04572265625,3,0,3,0.7330684065818787,0.39976876974105835,0.016852784901857376,val,ok,0.15,1,1,16,6,22
78,18,0.9999998807907104,0.38660064339637756,0.0,0.999990234375,0.21135972440242767,ground_truth,,,,0.001188070047646761,0.08892578125,btxrd-heuristic-000223,IMG000408.jpeg,0.08892578125,9106,320,masks/IMG000408.png,ef5fc0dd4c7dc20ce83b6059f8e3537db728d4cc47dad9c02b65c91ed82f5e68,0|255,320,9,,81,27,0.089130859375,3,0,3,0.7586663961410522,0.6558939814567566,0.3325830101966858,val,ok,0.15,1,1,32,23,55
26,12,1.0,0.20302586257457733,0.0,0.999990234375,0.19382230937480927,ground_truth,,,,0.02752244472503662,0.049501953125,btxrd-heuristic-000228,IMG000414.jpeg,0.049501953125,5069,320,masks/IMG000414.png,9f6ae79d70963ea15cfe535d065d20b6fd7340048aa32bde54bc8caad3ff9eb9,0|255,320,6,,54,18,0.049501953125,3,0,3,0.750399649143219,0.421983003616333,0.00029663837631233037,val,ok,0.15,1,1,18,12,30
52,16,1.0,0.25943902134895325,0.0,0.999990234375,0.17703042924404144,ground_truth,,,,0.9527164101600647,0.04130859375,btxrd-heuristic-000229,IMG000415.jpeg,0.04130859375,4230,320,masks/IMG000415.png,a02d3ae1f35c8e228292a2f1f7aafc3e06d76c668e8b71d05083d7d1477128e8,0|255,320,8,,72,24,0.041328125,3,0,3,0.7743168473243713,0.5257173180580139,0.05602952092885971,val,ok,0.14984375,1,4,27,15,42
27,6,1.0,0.23599854111671448,0.0,0.9999609375,0.2177777886390686,ground_truth,,,,8.803247055766406e-07,0.14509765625,btxrd-heuristic-000230,IMG000416.jpeg,0.14509765625,14858,320,masks/IMG000416.png,1ddc28a980f020f3d253542c70677431884c882d1899362df3642cd4a9d76dc8,0|255,320,3,,27,9,0.14509765625,3,0,3,0.749094545841217,0.5849477052688599,0.4371972680091858,val,ok,0.15,1,1,12,5,17
28,10,1.0,0.18754330277442932,0.0,0.999990234375,0.18028905987739563,ground_truth,,,,0.007740591187030077,0.003134765625,btxrd-heuristic-000233,IMG000420.jpeg,0.003134765625,321,320,masks/IMG000420.png,d13721dfb185c5acbf6bfaaa07cbbb52e8c2afba463b6e96805bac7140d1ddcb,0|255,320,5,,45,15,0.003173828125,3,0,3,0.7514168620109558,0.45901215076446533,0.09751603752374649,val,ok,0.15,1,1,20,10,30
10,6,0.9999999403953552,0.1432848572731018,0.0,0.999990234375,0.17140261828899384,ground_truth,,,,6.34096868452616e-05,0.0705078125,btxrd-heuristic-000244,IMG000439.jpeg,0.0705078125,7220,320,masks/IMG000439.png,37a2d35ad3f436e8bd69baa527b2404eea9e5dfd2ed8a761bd05e16f0f9816d8,0|255,320,3,,27,9,0.070830078125,3,0,3,0.6206942796707153,0.40565216541290283,0.2846652567386627,val,ok,0.15,1,1,12,5,17
20,14,1.0,0.2005811631679535,0.0,0.999990234375,0.16453929245471954,ground_truth,,,,0.9941850304603577,0.0531640625,btxrd-heuristic-000260,IMG000467.jpeg,0.0531640625,5444,320,masks/IMG000467.png,be556348c8076f708e0094a7b577f9cfa642870d935dba4e55906faae458bbd7,0|255,320,7,,63,21,0.05318359375,3,0,3,0.6153744459152222,0.367745041847229,0.16793064773082733,val,ok,0.15,1,3,26,13,39
14,6,1.0,0.1102227196097374,0.0,0.999990234375,0.16215626895427704,ground_truth,,,,0.9700637459754944,0.0009765625,btxrd-heuristic-000267,IMG000478.jpeg,0.0009765625,100,320,masks/IMG000478.png,060186685616df89e4458e2e0a5e7c1292ee171ffcbd09ac5996baf7958f8bc9,0|255,320,3,,27,9,0.0009765625,3,0,3,0.7520765662193298,0.4463053345680237,0.1266811490058899,val,ok,0.15,1,2,12,5,17
33,10,0.9999999403953552,0.19757384061813354,0.0,0.999990234375,0.18054842948913574,ground_truth,,,,0.6890612244606018,0.006220703125,btxrd-heuristic-000269,IMG000481.jpeg,0.006220703125,637,320,masks/IMG000481.png,602bf3ec17bb5c3361436dc4adf8b03589a161193e002bd23653eaacdb53578d,0|255,320,5,,45,15,0.006220703125,3,0,3,0.7568962574005127,0.5125021934509277,0.16515931487083435,val,ok,0.15,1,1,20,10,30
30,8,1.0,0.19689075648784637,0.0,0.999990234375,0.17938357591629028,ground_truth,,,,0.0007393350824713707,0.011728515625,btxrd-heuristic-000278,IMG000496.jpeg,0.011728515625,1201,320,masks/IMG000496.png,60e7e671efb6fb3a17d58f4414abf683ceb2b6aab1e76c1fe3e36627bae2399f,0|255,320,4,,36,12,0.012265625,3,0,3,0.7609829902648926,0.5488447546958923,0.25571855902671814,val,ok,0.15,1,3,15,10,25
42,14,1.0,0.2102658897638321,0.0,0.999990234375,0.1935768574476242,ground_truth,,,,0.07951195538043976,0.060263671875,btxrd-heuristic-000287,IMG000513.jpeg,0.060263671875,6171,320,masks/IMG000513.png,2abcc6b86a74a77e63dbd895d61b7325e75374108ae173df5c6984c8db074264,0|255,320,7,,63,21,0.060263671875,3,0,3,0.7328032851219177,0.48184874653816223,0.21560806035995483,val,ok,0.15,1,7,25,13,38
28,12,1.0,0.1963321715593338,0.0,0.999990234375,0.17558827996253967,ground_truth,,,,0.6018333435058594,0.035859375,btxrd-heuristic-000302,IMG000542.jpeg,0.035859375,3672,320,masks/IMG000542.png,0c56b1bae726432e1c038997e62403d0cda1bd838ba284531cbfd544a0cfedd0,0|255,320,6,,54,18,0.036142578125,3,0,3,0.6733872890472412,0.42492395639419556,0.21548952162265778,val,ok,0.15,1,1,16,12,28
14,6,1.0,0.10375367850065231,0.0,0.999990234375,0.14669539034366608,ground_truth,,,,0.9665220379829407,0.0,btxrd-heuristic-000305,IMG000548.jpeg,0.0,0,320,masks/IMG000548.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,3,no_candidate_survived_or_postprocess_empty,27,9,0.00037109375,3,0,3,0.7132560610771179,0.4172317385673523,0.11597923934459686,val,empty_after_localization,0.15,1,5,12,5,17
20,12,1.0,0.17891506850719452,0.0,0.999990234375,0.1706383228302002,ground_truth,,,,1.3389206969804945e-06,0.026171875,btxrd-heuristic-000305,IMG000549.jpeg,0.026171875,2680,320,masks/IMG000549.png,25195aaebba27efb34ffd07c943d626ee65b4470b30863a5fa7a3eefe21c15f2,0|255,320,6,,54,18,0.026279296875,3,0,3,0.7439507842063904,0.36857935786247253,0.0802680253982544,val,ok,0.15,1,5,18,12,30
26,18,1.0,0.2897461950778961,0.0,0.999990234375,0.16395188868045807,ground_truth,,,,0.9999995231628418,0.034091796875,btxrd-heuristic-000308,IMG000555.jpeg,0.034091796875,3491,320,masks/IMG000555.png,ae7d95721cfea7ae5c3db7c22c21701c52af250ecf462defd6d2c3ba74d6c7dd,0|255,320,9,,81,27,0.034091796875,3,0,3,0.7511259317398071,0.3738151490688324,0.0004815257270820439,val,ok,0.141669921875,1,4,31,25,56
17,18,1.0,0.2561211884021759,0.0,0.999990234375,0.15462084114551544,ground_truth,,,,0.9999998807907104,0.01494140625,btxrd-heuristic-000308,IMG000556.jpeg,0.01494140625,1530,320,masks/IMG000556.png,fa4b736416a9d485f2be2ef8023ff92f7571c4c7035382d11076ae0e995d97a7,0|255,320,9,,81,27,0.015009765625,3,0,3,0.6639606356620789,0.31755688786506653,0.05690997466444969,val,ok,0.137060546875,1,4,34,15,49
13,6,1.0,0.13739338517189026,0.0,0.999990234375,0.1622101068496704,ground_truth,,,,0.9988558292388916,0.04103515625,btxrd-heuristic-000311,IMG000562.jpeg,0.04103515625,4202,320,masks/IMG000562.png,19d24768960c30126eadff257e075871ef0ee447cd1af7fdf9c645ac760c55a0,0|255,320,3,,27,9,0.041572265625,3,0,3,0.5612146854400635,0.3844705820083618,0.028087526559829712,val,ok,0.15,1,7,12,5,17
