above_threshold_candidates,box_prompt_calls,cam_max,cam_mean,cam_min,cam_nonzero_ratio,cam_std,cam_target_protocol,classifier_confidence,final_area_ratio,group_id,image_name,mask_area_ratio,mask_foreground_pixels,mask_height,mask_path,mask_sha256,mask_unique_values,mask_width,morphology_components,reason,sam_candidate_count,sam_prompt_calls,selected_area_ratio,selected_candidates,selected_class,selected_components,selection_score_max,selection_score_mean,selection_score_min,split,status,support_area_ratio,true_tumor,true_tumor_type,unique_negative_prompt_points,unique_positive_prompt_points,unique_prompt_points
25,12,1.0,0.14926370978355408,0.0,0.999990234375,0.16490940749645233,ground_truth,0.9986924529075623,0.05236328125,btxrd-heuristic-000014,IMG000027.jpeg,0.05236328125,5362,320,masks/IMG000027.png,adbb4d6a468cbb9c9fdaef07bf72c425bfbd685e2e3272baf486e7da6d57dd9c,0|255,320,6,,54,18,0.05236328125,3,0,3,0.6898643970489502,0.3013172149658203,0.0011169947683811188,train,ok,0.14833984375,1,8,22,14,36
25,8,0.9999999403953552,0.16720810532569885,0.0,0.999990234375,0.17452161014080048,ground_truth,0.9999997615814209,0.000771484375,btxrd-heuristic-000014,IMG000028.jpeg,0.000771484375,79,320,masks/IMG000028.png,4d268b6fe627e2ee17a19cb21c5e67c58b19b37490c5240e6ebb9d3b2c59b192,0|255,320,4,,36,12,0.000927734375,3,0,3,0.751030683517456,0.5050489902496338,0.09875592589378357,train,ok,0.15,1,8,16,7,23
30,10,1.0,0.21386966109275818,0.0,0.999990234375,0.18209946155548096,ground_truth,0.9999978542327881,0.038564453125,btxrd-heuristic-000014,IMG000029.jpeg,0.038564453125,3949,320,masks/IMG000029.png,fbd0615672352c70729a4c52d28310c1dcfdb33029af86ce076a7f3c0b0b2fca,0|255,320,5,,45,15,0.039140625,3,0,3,0.7128793597221375,0.48412781953811646,0.1097383052110672,train,ok,0.15,1,8,19,11,30
7,6,0.9999999403953552,0.13143843412399292,0.0,0.999990234375,0.13498936593532562,ground_truth,0.9999781847000122,0.04806640625,btxrd-heuristic-000015,IMG000030.jpeg,0.04806640625,4922,320,masks/IMG000030.png,087e2ad9ce6e36a0a2d628df12b368d618e851d96d309a5c2382caed2dd2903e,0|255,320,3,,27,9,0.05017578125,3,0,3,0.49903860688209534,0.28895264863967896,0.06938577443361282,train,ok,0.15,1,9,12,5,17
10,6,1.0,0.1257907748222351,0.0,0.999990234375,0.13312742114067078,ground_truth,0.9999645948410034,0.035341796875,btxrd-heuristic-000015,IMG000031.jpeg,0.035341796875,3619,320,masks/IMG000031.png,6711d137edb8e36eb1fb56a7716d0a48cd9f80814c3388860fbd842e4088602f,0|255,320,3,,27,9,0.035361328125,3,0,3,0.6055731773376465,0.33576664328575134,0.09089014679193497,train,ok,0.15,1,9,12,5,17
17,6,0.9999999403953552,0.1309550702571869,0.0,0.999990234375,0.18782220780849457,ground_truth,1.0,0.08337890625,btxrd-heuristic-000016,IMG000032.jpeg,0.08337890625,8538,320,masks/IMG000032.png,67fc4153fd7f0746040d93b664bd3797cd666adf0f41bac2c919494d36c549d6,0|255,320,3,,27,9,0.085048828125,3,0,3,0.7527869343757629,0.4670693874359131,0.16096185147762299,train,ok,0.149677734375,1,9,12,5,17
27,14,1.0,0.2635042369365692,0.0,0.9999609375,0.18042346835136414,ground_truth,1.0,0.065537109375,btxrd-heuristic-000018,IMG000035.jpeg,0.065537109375,6711,320,masks/IMG000035.png,cb1686b4ddecc2a1a074c0ef682f94881920fc14ed33d977cc41836887d9e356,0|255,320,7,,63,21,0.065947265625,3,0,3,0.7065646648406982,0.350423127412796,0.07097329199314117,train,ok,0.142099609375,1,8,28,15,43
34,12,1.0,0.2565585970878601,0.0,0.999990234375,0.18823441863059998,ground_truth,0.999993085861206,0.058642578125,btxrd-heuristic-000018,IMG000036.jpeg,0.058642578125,6005,320,masks/IMG000036.png,dc6055c38027ee9e4fcdba814957d8c4b4aeaf3ea110a2d8686a6d281b0405ff,0|255,320,6,,54,18,0.059609375,3,0,3,0.6271631717681885,0.38231009244918823,0.0027408211026340723,train,ok,0.14876953125,1,8,19,13,32
19,10,1.0,0.16802333295345306,0.0,0.999990234375,0.1568724364042282,ground_truth,0.9999001026153564,0.042294921875,btxrd-heuristic-000019,IMG000037.jpeg,0.042294921875,4331,320,masks/IMG000037.png,752726b641de6ab73bd181bc6caaa32246517f173eb6ecf54ae3ac4e6b16eaf5,0|255,320,5,,45,15,0.043701171875,3,0,3,0.5181387662887573,0.28644177317619324,0.0056473324075341225,train,ok,0.15,1,8,20,10,30
18,10,1.0,0.21900856494903564,0.0,0.999990234375,0.20096971094608307,ground_truth,0.9999985694885254,0.061142578125,btxrd-heuristic-000019,IMG000038.jpeg,0.061142578125,6261,320,masks/IMG000038.png,c2969050e1b552ca332368661ea66f558203792e6b11f37c6e4ef318e87be6e3,0|255,320,5,,45,15,0.061337890625,3,0,3,0.6156377792358398,0.35851800441741943,0.0747586190700531,train,ok,0.15,1,8,18,10,28
9,8,1.0,0.21092264354228973,0.0,0.999990234375,0.16182754933834076,ground_truth,1.0,0.060751953125,btxrd-heuristic-000021,IMG000040.jpeg,0.060751953125,6221,320,masks/IMG000040.png,268749da17d3e69a5153e9989cf2645e8c12e3bff2138618e1bc26b70bb0a94a,0|255,320,4,,36,12,0.061533203125,3,0,3,0.6143367886543274,0.3177022933959961,0.019771700724959373,train,ok,0.15,1,8,13,8,21
27,8,1.0,0.18794302642345428,0.0,0.999990234375,0.18025189638137817,ground_truth,1.0,0.08775390625,btxrd-heuristic-000021,IMG000041.jpeg,0.08775390625,8986,320,masks/IMG000041.png,485d296ba3afd0fb04babb366e88b405e8cf3db028d8842697948b63ce7ff5fb,0|255,320,4,,36,12,0.088515625,3,0,3,0.7732259035110474,0.4624437689781189,0.00134398287627846,train,ok,0.15,1,8,15,6,21
61,14,1.0,0.31105074286460876,0.0,0.999990234375,0.2122388482093811,ground_truth,0.9999984502792358,0.08908203125,btxrd-heuristic-000022,IMG000042.jpeg,0.08908203125,9122,320,masks/IMG000042.png,eff821db56c012b6c36a21961834b9af23141cffbf0df94cf5daad103547357f,0|255,320,7,,63,21,0.08962890625,3,0,3,0.7699340581893921,0.6320533156394958,0.2527986466884613,train,ok,0.15,1,8,26,17,43
77,18,1.0,0.3411174714565277,0.0,0.999990234375,0.2253546565771103,ground_truth,0.9998971223831177,0.05046875,btxrd-heuristic-000022,IMG000043.jpeg,0.05046875,5168,320,masks/IMG000043.png,507e15536b75d6415070ae31c2c98a3d5a4597ae028bead8080c89dd67894c08,0|255,320,9,,81,27,0.050478515625,3,0,3,0.767547607421875,0.5995826125144958,0.21891701221466064,train,ok,0.15,1,8,34,18,52
23,6,0.9999999403953552,0.17879752814769745,0.0,0.999990234375,0.15742440521717072,ground_truth,1.0,0.005546875,btxrd-heuristic-000023,IMG000044.jpeg,0.005546875,568,320,masks/IMG000044.png,46c811cc2376f18a63aed9595cca4940595f9ad8600dc59c79914bfad4c3060e,0|255,320,3,,27,9,0.005546875,3,0,3,0.7563061714172363,0.5394685864448547,0.23138605058193207,train,ok,0.15,1,8,12,5,17
8,12,1.0,0.18428266048431396,0.0,0.999990234375,0.16036249697208405,ground_truth,0.9999969005584717,0.07666015625,btxrd-heuristic-000023,IMG000045.jpeg,0.07666015625,7850,320,masks/IMG000045.png,5aa0c25a7874763822b27b99b2153a66a226fb34c9b711bb909d92f44033c460,0|255,320,6,,54,18,0.078369140625,3,0,3,0.5405980348587036,0.21262213587760925,0.010752872563898563,train,ok,0.15,1,8,24,15,39
9,10,0.9999999403953552,0.17505788803100586,0.0,0.999990234375,0.14977382123470306,ground_truth,0.9999998807907104,0.046962890625,btxrd-heuristic-000024,IMG000046.jpeg,0.046962890625,4809,320,masks/IMG000046.png,f2ff8ff0a1738c2756a856ec80d8a3ce77adb75670ea43cba76a014843c07f4f,0|255,320,5,,45,15,0.04822265625,2,0,2,0.6209846138954163,0.23624910414218903,0.002191215753555298,train,ok,0.15,1,8,18,10,28
7,8,1.0,0.1835004687309265,0.0,0.999990234375,0.1349674016237259,ground_truth,0.9999997615814209,0.086484375,btxrd-heuristic-000024,IMG000047.jpeg,0.086484375,8856,320,masks/IMG000047.png,f1961d4a113148a52421910061e292ae9cdd8708c37108a2559f095718d1b440,0|255,320,4,,36,12,0.089072265625,2,0,2,0.6219096779823303,0.27672630548477173,0.005908811930567026,train,ok,0.15,1,8,15,10,25
76,18,1.0,0.28552424907684326,0.0,0.999990234375,0.22423000633716583,ground_truth,0.9999905824661255,0.06482421875,btxrd-heuristic-000027,IMG000051.jpeg,0.06482421875,6638,320,masks/IMG000051.png,c1a3c348067169859e512d9347c377e6c9d6fcd7c7ac7778ffad5015178a835a,0|255,320,9,,81,27,0.06484375,3,0,3,0.7921012043952942,0.5969682335853577,0.3138637840747833,train,ok,0.15,1,8,29,15,44
53,14,1.0,0.3147954046726227,0.0,0.999990234375,0.2308308631181717,ground_truth,1.0,0.03248046875,btxrd-heuristic-000027,IMG000052.jpeg,0.03248046875,3326,320,masks/IMG000052.png,a6b00065362de9c40034dd85f4691e915763ec8146ea0b51a6632463a22fd68f,0|255,320,7,,63,21,0.03255859375,3,0,3,0.7339462041854858,0.5026132464408875,0.029650697484612465,train,ok,0.15,1,8,24,14,38
43,10,1.0,0.2849659025669098,0.0,0.999990234375,0.22513063251972198,ground_truth,1.0,0.055078125,btxrd-heuristic-000028,IMG000053.jpeg,0.055078125,5640,320,masks/IMG000053.png,7f5a5ba0b7c8a79f372d285d2e5a1fde7d067fbb275f7ca7cf527c481909bc4e,0|255,320,6,,51,17,0.055087890625,3,0,3,0.7657553553581238,0.5487040877342224,0.190512552857399,train,ok,0.15,1,8,19,14,33
22,16,0.9999999403953552,0.2811196744441986,0.0,0.999990234375,0.14971406757831573,ground_truth,1.0,0.03541015625,btxrd-heuristic-000028,IMG000054.jpeg,0.03541015625,3626,320,masks/IMG000054.png,8b4ecc4095b8e3f1e3da008c8401d2644db7c67328b18a03785710c89102560f,0|255,320,8,,72,24,0.036376953125,3,0,3,0.7086775302886963,0.29979997873306274,0.0010864860378205776,train,ok,0.147177734375,1,8,24,16,40
28,8,0.9999999403953552,0.18921895325183868,0.0,0.999990234375,0.20370276272296906,ground_truth,0.9999998807907104,0.056240234375,btxrd-heuristic-000030,IMG000057.jpeg,0.056240234375,5759,320,masks/IMG000057.png,ab423ffeaaf7dc5cab37e504e4997f934b9fac62ef1a1b9713f50d2823ba917b,0|255,320,4,,36,12,0.057197265625,3,0,3,0.7505712509155273,0.5113552212715149,0.12762534618377686,train,ok,0.15,1,8,14,8,22
16,6,1.0,0.15385009348392487,0.0,0.999990234375,0.1724223792552948,ground_truth,1.0,0.062353515625,btxrd-heuristic-000030,IMG000058.jpeg,0.062353515625,6385,320,masks/IMG000058.png,20f027104f9b8948497ae5e60d332d6d04577a4b3270ac2e4027db590e852e57,0|255,320,3,,27,9,0.06462890625,3,0,3,0.6780742406845093,0.41685062646865845,0.03754027560353279,train,ok,0.15,1,8,12,5,17
19,10,1.0,0.14923232793807983,0.0,0.999990234375,0.12803800404071808,ground_truth,0.9999998807907104,0.00474609375,btxrd-heuristic-000032,IMG000061.jpeg,0.00474609375,486,320,masks/IMG000061.png,4065995fbbec96f0e0ead4f373f7abbe56a4abc18f13a28810e37190cf2f7f1f,0|255,320,5,,45,15,0.004755859375,3,0,3,0.6995992064476013,0.3402444124221802,0.006713217124342918,train,ok,0.15,1,8,20,8,28
14,6,0.9999999403953552,0.1488751769065857,0.0,0.999990234375,0.16212910413742065,ground_truth,0.9999972581863403,0.077041015625,btxrd-heuristic-000032,IMG000062.jpeg,0.077041015625,7889,320,masks/IMG000062.png,0e1e5e161cfcb7c8fb60c3dc6097e6d52ee42fafe33bb02bc3ad2bdb905e7764,0|255,320,3,,27,9,0.07736328125,3,0,3,0.7503407001495361,0.4168727397918701,0.167933851480484,train,ok,0.15,1,8,12,8,20
40,12,1.0,0.2719053030014038,0.0,0.999990234375,0.1997201293706894,ground_truth,0.9999918937683105,0.0405859375,btxrd-heuristic-000033,IMG000063.jpeg,0.0405859375,4156,320,masks/IMG000063.png,39c72a67ae8ff2038d5703843731bd950b7a4cd61110faa86f6af292f494b0d0,0|255,320,6,,54,18,0.041025390625,3,0,3,0.740577757358551,0.5050842761993408,0.07181546092033386,train,ok,0.15,1,8,18,13,31
12,6,1.0,0.12956854701042175,0.0,0.999990234375,0.16110080480575562,ground_truth,0.9999997615814209,0.04736328125,btxrd-heuristic-000033,IMG000064.jpeg,0.04736328125,4850,320,masks/IMG000064.png,1890b8e9465b91d9a3937978da9925ec5f59aacbb0396e69c8e1777eba00ee00,0|255,320,3,,27,9,0.047392578125,2,0,2,0.6097321510314941,0.3839166462421417,0.05082730948925018,train,ok,0.15,1,8,12,5,17
37,12,1.0,0.15457066893577576,0.0,0.999990234375,0.20239600539207458,ground_truth,1.0,0.07244140625,btxrd-heuristic-000035,IMG000067.jpeg,0.07244140625,7418,320,masks/IMG000067.png,b28b9fd41a76f647cb574f149857c9111ff0c5549dd2d31a29af7bfaf15c6480,0|255,320,6,,54,18,0.0734375,3,0,3,0.7914207577705383,0.5046276450157166,0.06631471961736679,train,ok,0.15,1,8,20,11,31
42,12,1.0,0.16911669075489044,0.0,0.999990234375,0.18410716950893402,ground_truth,1.0,0.045078125,btxrd-heuristic-000035,IMG000068.jpeg,0.045078125,4616,320,masks/IMG000068.png,fb3b6ed4fe9fee9d99c5e22316451a377595d7e6c0bb47cc2fd96f85dc9cfb56,0|255,320,6,,54,18,0.045771484375,3,0,3,0.7583804130554199,0.4987392723560333,0.09667641669511795,train,ok,0.15,1,8,22,14,36
73,18,1.0,0.3523115813732147,0.0,0.999990234375,0.2176363170146942,ground_truth,0.9999898672103882,0.070634765625,btxrd-heuristic-000036,IMG000069.jpeg,0.070634765625,7233,320,masks/IMG000069.png,8810c003124b546c42f932d9ec85de0fab26e804245fd4410777b9e39f950a8f,0|255,320,9,,81,27,0.070673828125,3,0,3,0.7748550176620483,0.6090517640113831,0.19791798293590546,train,ok,0.13841796875,1,8,30,20,50
12,6,1.0,0.15097299218177795,0.0,0.999990234375,0.1595052033662796,ground_truth,1.0,0.026494140625,btxrd-heuristic-000036,IMG000070.jpeg,0.026494140625,2713,320,masks/IMG000070.png,101e9df6a5c4bfdebfed231936c00bd78fce798e1aaf9bdb76fbc85f2d356b2f,0|255,320,3,,27,9,0.027431640625,2,0,2,0.5313082337379456,0.372327983379364,0.1937008649110794,train,ok,0.15,1,8,12,5,17
12,6,0.9999999403953552,0.13686057925224304,0.0,0.999990234375,0.15216131508350372,ground_truth,1.0,0.057177734375,btxrd-heuristic-000038,IMG000072.jpeg,0.057177734375,5855,320,masks/IMG000072.png,3843f0dd143e03de94b349f5b99e8457052e5540a4f38613faee48be7de230d3,0|255,320,3,,27,9,0.0576171875,3,0,3,0.6103501319885254,0.363308310508728,0.08327924460172653,train,ok,0.15,1,8,12,5,17
17,6,1.0,0.12614385783672333,0.0,0.999990234375,0.176864355802536,ground_truth,1.0,0.00294921875,btxrd-heuristic-000038,IMG000073.jpeg,0.00294921875,302,320,masks/IMG000073.png,f88731f418e35e6ff3a8224c2623d8c2a37d5449c20bfc612dcea388f3131623,0|255,320,3,,27,9,0.003349609375,3,0,3,0.7175551652908325,0.4291270971298218,0.043367546051740646,train,ok,0.15,1,8,12,5,17
16,6,1.0,0.10483643412590027,0.0,0.999990234375,0.166915625333786,ground_truth,1.0,0.080185546875,btxrd-heuristic-000038,IMG000074.jpeg,0.080185546875,8211,320,masks/IMG000074.png,fc2ab55b9c465d2d53c5b5fccdeacaee761fb4aeaa203a6998912626c60bed18,0|255,320,3,,27,9,0.08166015625,3,0,3,0.5942902565002441,0.4146949052810669,0.010401586070656776,train,ok,0.15,1,8,12,5,17
18,8,1.0,0.19090135395526886,0.0,0.999990234375,0.18889915943145752,ground_truth,1.0,0.0725390625,btxrd-heuristic-000038,IMG000075.jpeg,0.0725390625,7428,320,masks/IMG000075.png,23ccffc2a21b4525a95c40abb2e98092c3de6b5448b5638b63aef20ba87461f5,0|255,320,4,,36,12,0.0725390625,3,0,3,0.6186560392379761,0.40924760699272156,0.05044753476977348,train,ok,0.15,1,8,14,10,24
18,10,0.9999999403953552,0.1698545664548874,0.0,0.999990234375,0.17650683224201202,ground_truth,1.0,0.103154296875,btxrd-heuristic-000041,IMG000078.jpeg,0.103154296875,10563,320,masks/IMG000078.png,390c25d16621d604c4cfd8a4804efd6f7e58058d558704238b4e14b043216889,0|255,320,5,,45,15,0.10369140625,3,0,3,0.630772590637207,0.30255240201950073,0.0013906226959079504,train,ok,0.15,1,8,15,10,25
17,6,1.0,0.12768788635730743,0.0,0.999990234375,0.16995389759540558,ground_truth,0.9999998807907104,0.08896484375,btxrd-heuristic-000041,IMG000079.jpeg,0.08896484375,9110,320,masks/IMG000079.png,348fe8fa577ccdc65c0f6db5ce7f08f0b767f00da77c0f0c5d577ceecca042dc,0|255,320,3,,27,9,0.0893359375,3,0,3,0.6803900003433228,0.4483347237110138,0.2693440020084381,train,ok,0.15,1,8,12,5,17
31,16,1.0,0.23734255135059357,0.0,0.999990234375,0.1669936180114746,ground_truth,0.9999996423721313,0.0143359375,btxrd-heuristic-000041,IMG000080.jpeg,0.0143359375,1468,320,masks/IMG000080.png,993687d7c4bff432d8a503dcb535f66140fa15b81e08ca8a98c42494e812ebe3,0|255,320,8,,72,24,0.01435546875,3,0,3,0.6801056861877441,0.36012911796569824,0.00287596695125103,train,ok,0.14955078125,1,8,27,18,45
55,14,0.9999999403953552,0.28378525376319885,0.0,0.999990234375,0.20762917399406433,ground_truth,0.9999998807907104,0.0488671875,btxrd-heuristic-000043,IMG000083.jpeg,0.0488671875,5004,320,masks/IMG000083.png,998a4ed882a31b7804bf4fa2f51eed8ffa8322e80a67cc0f6da25c92aed3b03b,0|255,320,7,,63,21,0.04923828125,3,0,3,0.7761515378952026,0.5728772878646851,0.187591552734375,train,ok,0.15,1,8,24,13,37
